The 0 round: 56 buy tx | 43 sell tx | 1 unfinished tx.
The 790 round: 44 buy tx | 56 sell tx | 13 unfinished tx.
The 791 round: 48 buy tx | 51 sell tx | 14 unfinished tx.
The 792 round: 53 buy tx | 46 sell tx | 15 unfinished tx.
The 793 round: 35 buy tx | 63 sell tx | 17 unfinished tx.
The 794 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 795 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 796 round: 45 buy tx | 55 sell tx | 17 unfinished tx.
The 797 round: 42 buy tx | 58 sell tx | 17 unfinished tx.
The 798 round: 51 buy tx | 49 sell tx | 17 unfinished tx.
The 799 round: 51 buy tx | 49 sell tx | 17 unfinished tx.
The 800 round: 100 buy tx | 0 sell tx | 17 unfinished tx.
The 801 round: 49 buy tx | 57 sell tx | 11 unfinished tx.
The 802 round: 55 buy tx | 45 sell tx | 11 unfinished tx.
The 803 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 804 round: 59 buy tx | 41 sell tx | 11 unfinished tx.
The 805 round: 52 buy tx | 47 sell tx | 12 unfinished tx.
The 806 round: 46 buy tx | 52 sell tx | 14 unfinished tx.
The 807 round: 52 buy tx | 47 sell tx | 15 unfinished tx.
The 808 round: 42 buy tx | 61 sell tx | 12 unfinished tx.
The 809 round: 55 buy tx | 45 sell tx | 12 unfinished tx.
The 810 round: 56 buy tx | 44 sell tx | 12 unfinished tx.
The 811 round: 44 buy tx | 56 sell tx | 12 unfinished tx.
The 812 round: 53 buy tx | 47 sell tx | 12 unfinished tx.
The 813 round: 52 buy tx | 49 sell tx | 11 unfinished tx.
The 814 round: 47 buy tx | 53 sell tx | 11 unfinished tx.
The 815 round: 55 buy tx | 43 sell tx | 13 unfinished tx.
The 816 round: 55 buy tx | 45 sell tx | 13 unfinished tx.
The 817 round: 47 buy tx | 52 sell tx | 14 unfinished tx.
The 818 round: 53 buy tx | 47 sell tx | 14 unfinished tx.
The 819 round: 50 buy tx | 51 sell tx | 13 unfinished tx.
The 820 round: 47 buy tx | 53 sell tx | 13 unfinished tx.
The 821 round: 48 buy tx | 52 sell tx | 13 unfinished tx.
The 822 round: 51 buy tx | 49 sell tx | 13 unfinished tx.
The 823 round: 49 buy tx | 51 sell tx | 13 unfinished tx.
The 824 round: 55 buy tx | 45 sell tx | 13 unfinished tx.
The 825 round: 52 buy tx | 48 sell tx | 13 unfinished tx.
The 826 round: 47 buy tx | 52 sell tx | 14 unfinished tx.
The 827 round: 44 buy tx | 55 sell tx | 15 unfinished tx.
The 828 round: 54 buy tx | 48 sell tx | 13 unfinished tx.
The 829 round: 46 buy tx | 53 sell tx | 14 unfinished tx.
The 830 round: 53 buy tx | 47 sell tx | 14 unfinished tx.
The 831 round: 55 buy tx | 45 sell tx | 14 unfinished tx.
The 832 round: 50 buy tx | 50 sell tx | 14 unfinished tx.
The 833 round: 48 buy tx | 50 sell tx | 16 unfinished tx.
The 834 round: 44 buy tx | 55 sell tx | 17 unfinished tx.
The 835 round: 58 buy tx | 42 sell tx | 17 unfinished tx.
The 836 round: 55 buy tx | 45 sell tx | 17 unfinished tx.
The 837 round: 37 buy tx | 62 sell tx | 18 unfinished tx.
The 838 round: 55 buy tx | 47 sell tx | 16 unfinished tx.
The 839 round: 53 buy tx | 46 sell tx | 17 unfinished tx.
The 840 round: 51 buy tx | 49 sell tx | 17 unfinished tx.
The 841 round: 59 buy tx | 40 sell tx | 18 unfinished tx.
The 842 round: 49 buy tx | 52 sell tx | 17 unfinished tx.
The 843 round: 56 buy tx | 43 sell tx | 18 unfinished tx.
The 844 round: 49 buy tx | 53 sell tx | 16 unfinished tx.
The 845 round: 49 buy tx | 51 sell tx | 16 unfinished tx.
The 846 round: 53 buy tx | 47 sell tx | 16 unfinished tx.
The 847 round: 43 buy tx | 57 sell tx | 16 unfinished tx.
The 848 round: 60 buy tx | 40 sell tx | 16 unfinished tx.
The 849 round: 52 buy tx | 49 sell tx | 15 unfinished tx.
The 850 round: 100 buy tx | 0 sell tx | 15 unfinished tx.
The 851 round: 55 buy tx | 51 sell tx | 9 unfinished tx.
The 852 round: 52 buy tx | 47 sell tx | 10 unfinished tx.
The 853 round: 43 buy tx | 56 sell tx | 11 unfinished tx.
The 854 round: 51 buy tx | 50 sell tx | 10 unfinished tx.
The 855 round: 47 buy tx | 53 sell tx | 10 unfinished tx.
The 856 round: 43 buy tx | 56 sell tx | 11 unfinished tx.
The 857 round: 50 buy tx | 50 sell tx | 11 unfinished tx.
The 858 round: 48 buy tx | 53 sell tx | 10 unfinished tx.
The 859 round: 47 buy tx | 51 sell tx | 12 unfinished tx.
The 860 round: 43 buy tx | 57 sell tx | 12 unfinished tx.
The 861 round: 50 buy tx | 50 sell tx | 12 unfinished tx.
The 862 round: 50 buy tx | 50 sell tx | 12 unfinished tx.
The 863 round: 56 buy tx | 44 sell tx | 12 unfinished tx.
The 864 round: 46 buy tx | 54 sell tx | 12 unfinished tx.
The 865 round: 55 buy tx | 45 sell tx | 12 unfinished tx.
The 866 round: 49 buy tx | 50 sell tx | 13 unfinished tx.
The 867 round: 52 buy tx | 48 sell tx | 13 unfinished tx.
The 868 round: 52 buy tx | 49 sell tx | 12 unfinished tx.
The 869 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 870 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 871 round: 45 buy tx | 54 sell tx | 13 unfinished tx.
The 872 round: 54 buy tx | 46 sell tx | 13 unfinished tx.
The 873 round: 40 buy tx | 60 sell tx | 13 unfinished tx.
The 874 round: 59 buy tx | 42 sell tx | 12 unfinished tx.
The 875 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 876 round: 46 buy tx | 54 sell tx | 12 unfinished tx.
The 877 round: 52 buy tx | 46 sell tx | 14 unfinished tx.
The 878 round: 56 buy tx | 44 sell tx | 14 unfinished tx.
The 879 round: 50 buy tx | 50 sell tx | 14 unfinished tx.
The 880 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 881 round: 56 buy tx | 43 sell tx | 15 unfinished tx.
The 882 round: 47 buy tx | 52 sell tx | 16 unfinished tx.
The 883 round: 56 buy tx | 45 sell tx | 15 unfinished tx.
The 884 round: 56 buy tx | 47 sell tx | 12 unfinished tx.
The 885 round: 47 buy tx | 53 sell tx | 12 unfinished tx.
The 886 round: 52 buy tx | 47 sell tx | 13 unfinished tx.
The 887 round: 46 buy tx | 54 sell tx | 13 unfinished tx.
The 888 round: 51 buy tx | 50 sell tx | 12 unfinished tx.
The 889 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 890 round: 48 buy tx | 51 sell tx | 13 unfinished tx.
The 891 round: 50 buy tx | 50 sell tx | 13 unfinished tx.
The 892 round: 48 buy tx | 52 sell tx | 13 unfinished tx.
The 893 round: 43 buy tx | 58 sell tx | 12 unfinished tx.
The 894 round: 50 buy tx | 50 sell tx | 12 unfinished tx.
The 895 round: 45 buy tx | 54 sell tx | 13 unfinished tx.
The 896 round: 58 buy tx | 43 sell tx | 12 unfinished tx.
The 897 round: 57 buy tx | 42 sell tx | 13 unfinished tx.
The 898 round: 57 buy tx | 43 sell tx | 13 unfinished tx.
The 899 round: 51 buy tx | 50 sell tx | 12 unfinished tx.
The 900 round: 100 buy tx | 0 sell tx | 12 unfinished tx.
The 901 round: 45 buy tx | 56 sell tx | 11 unfinished tx.
The 902 round: 52 buy tx | 49 sell tx | 10 unfinished tx.
The 903 round: 56 buy tx | 44 sell tx | 10 unfinished tx.
The 904 round: 50 buy tx | 50 sell tx | 10 unfinished tx.
The 905 round: 52 buy tx | 48 sell tx | 10 unfinished tx.
The 906 round: 45 buy tx | 55 sell tx | 10 unfinished tx.
The 907 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 908 round: 50 buy tx | 50 sell tx | 10 unfinished tx.
The 909 round: 46 buy tx | 53 sell tx | 11 unfinished tx.
The 910 round: 54 buy tx | 46 sell tx | 11 unfinished tx.
The 911 round: 50 buy tx | 50 sell tx | 11 unfinished tx.
The 912 round: 37 buy tx | 63 sell tx | 11 unfinished tx.
The 913 round: 53 buy tx | 48 sell tx | 10 unfinished tx.
The 914 round: 40 buy tx | 57 sell tx | 13 unfinished tx.
The 915 round: 49 buy tx | 52 sell tx | 12 unfinished tx.
The 916 round: 47 buy tx | 53 sell tx | 12 unfinished tx.
The 917 round: 51 buy tx | 49 sell tx | 12 unfinished tx.
The 918 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 919 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 920 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 921 round: 44 buy tx | 56 sell tx | 12 unfinished tx.
The 922 round: 53 buy tx | 47 sell tx | 12 unfinished tx.
The 923 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 924 round: 41 buy tx | 59 sell tx | 12 unfinished tx.
The 925 round: 53 buy tx | 48 sell tx | 11 unfinished tx.
The 926 round: 55 buy tx | 44 sell tx | 12 unfinished tx.
The 927 round: 38 buy tx | 61 sell tx | 13 unfinished tx.
The 928 round: 48 buy tx | 54 sell tx | 11 unfinished tx.
The 929 round: 51 buy tx | 48 sell tx | 12 unfinished tx.
The 930 round: 48 buy tx | 53 sell tx | 11 unfinished tx.
The 931 round: 51 buy tx | 52 sell tx | 8 unfinished tx.
The 932 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 933 round: 46 buy tx | 52 sell tx | 10 unfinished tx.
The 934 round: 50 buy tx | 52 sell tx | 8 unfinished tx.
The 935 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 936 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 937 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 938 round: 45 buy tx | 53 sell tx | 10 unfinished tx.
The 939 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 940 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 941 round: 57 buy tx | 43 sell tx | 10 unfinished tx.
The 942 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 943 round: 55 buy tx | 45 sell tx | 10 unfinished tx.
The 944 round: 52 buy tx | 48 sell tx | 10 unfinished tx.
The 945 round: 48 buy tx | 52 sell tx | 10 unfinished tx.
The 946 round: 53 buy tx | 47 sell tx | 10 unfinished tx.
The 947 round: 52 buy tx | 49 sell tx | 9 unfinished tx.
The 948 round: 55 buy tx | 45 sell tx | 9 unfinished tx.
The 949 round: 60 buy tx | 40 sell tx | 9 unfinished tx.
The 950 round: 0 buy tx | 100 sell tx | 9 unfinished tx.
The 951 round: 62 buy tx | 39 sell tx | 8 unfinished tx.
The 952 round: 55 buy tx | 45 sell tx | 8 unfinished tx.
The 953 round: 48 buy tx | 51 sell tx | 9 unfinished tx.
The 954 round: 46 buy tx | 54 sell tx | 9 unfinished tx.
The 955 round: 49 buy tx | 51 sell tx | 9 unfinished tx.
The 956 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
The 957 round: 52 buy tx | 49 sell tx | 8 unfinished tx.
The 958 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 959 round: 42 buy tx | 58 sell tx | 8 unfinished tx.
The 960 round: 51 buy tx | 49 sell tx | 8 unfinished tx.
The 961 round: 57 buy tx | 42 sell tx | 9 unfinished tx.
The 962 round: 48 buy tx | 51 sell tx | 10 unfinished tx.
The 963 round: 54 buy tx | 47 sell tx | 9 unfinished tx.
The 964 round: 42 buy tx | 58 sell tx | 9 unfinished tx.
The 965 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 966 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 967 round: 48 buy tx | 52 sell tx | 9 unfinished tx.
The 968 round: 54 buy tx | 45 sell tx | 10 unfinished tx.
The 969 round: 46 buy tx | 53 sell tx | 11 unfinished tx.
The 970 round: 50 buy tx | 50 sell tx | 11 unfinished tx.
The 971 round: 57 buy tx | 42 sell tx | 12 unfinished tx.
The 972 round: 45 buy tx | 55 sell tx | 12 unfinished tx.
The 973 round: 56 buy tx | 45 sell tx | 11 unfinished tx.
The 974 round: 54 buy tx | 46 sell tx | 11 unfinished tx.
The 975 round: 49 buy tx | 51 sell tx | 11 unfinished tx.
The 976 round: 49 buy tx | 51 sell tx | 11 unfinished tx.
The 977 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 978 round: 50 buy tx | 51 sell tx | 10 unfinished tx.
The 979 round: 51 buy tx | 50 sell tx | 9 unfinished tx.
The 980 round: 46 buy tx | 54 sell tx | 9 unfinished tx.
The 981 round: 50 buy tx | 49 sell tx | 10 unfinished tx.
The 982 round: 52 buy tx | 49 sell tx | 9 unfinished tx.
The 983 round: 46 buy tx | 54 sell tx | 9 unfinished tx.
The 984 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 985 round: 48 buy tx | 52 sell tx | 9 unfinished tx.
The 986 round: 54 buy tx | 46 sell tx | 9 unfinished tx.
The 987 round: 57 buy tx | 43 sell tx | 9 unfinished tx.
The 988 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
The 989 round: 54 buy tx | 46 sell tx | 9 unfinished tx.
The 990 round: 46 buy tx | 55 sell tx | 8 unfinished tx.
The 991 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 992 round: 50 buy tx | 50 sell tx | 8 unfinished tx.
The 993 round: 47 buy tx | 51 sell tx | 10 unfinished tx.
The 994 round: 52 buy tx | 48 sell tx | 10 unfinished tx.
The 995 round: 55 buy tx | 44 sell tx | 11 unfinished tx.
The 996 round: 53 buy tx | 46 sell tx | 12 unfinished tx.
The 997 round: 58 buy tx | 42 sell tx | 12 unfinished tx.
The 998 round: 49 buy tx | 53 sell tx | 10 unfinished tx.
The 999 round: 43 buy tx | 55 sell tx | 12 unfinished tx.
The 1000 round: 100 buy tx | 0 sell tx | 12 unfinished tx.
The 1001 round: 54 buy tx | 49 sell tx | 9 unfinished tx.
The 1002 round: 42 buy tx | 58 sell tx | 9 unfinished tx.
The 1003 round: 52 buy tx | 48 sell tx | 9 unfinished tx.
The 1004 round: 49 buy tx | 52 sell tx | 8 unfinished tx.
The 1005 round: 44 buy tx | 56 sell tx | 8 unfinished tx.
The 1006 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 1007 round: 55 buy tx | 44 sell tx | 9 unfinished tx.
The 1008 round: 44 buy tx | 56 sell tx | 9 unfinished tx.
The 1009 round: 50 buy tx | 49 sell tx | 10 unfinished tx.
The 1010 round: 46 buy tx | 54 sell tx | 10 unfinished tx.
The 1011 round: 45 buy tx | 55 sell tx | 10 unfinished tx.
The 1012 round: 58 buy tx | 42 sell tx | 10 unfinished tx.
The 1013 round: 59 buy tx | 42 sell tx | 9 unfinished tx.
The 1014 round: 42 buy tx | 59 sell tx | 8 unfinished tx.
The 1015 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 1016 round: 47 buy tx | 53 sell tx | 8 unfinished tx.
The 1017 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 1018 round: 48 buy tx | 51 sell tx | 9 unfinished tx.
The 1019 round: 53 buy tx | 47 sell tx | 9 unfinished tx.
The 1020 round: 48 buy tx | 53 sell tx | 8 unfinished tx.
The 1021 round: 47 buy tx | 53 sell tx | 8 unfinished tx.
The 1022 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 1023 round: 45 buy tx | 55 sell tx | 8 unfinished tx.
The 1024 round: 61 buy tx | 40 sell tx | 7 unfinished tx.
The 1025 round: 45 buy tx | 55 sell tx | 7 unfinished tx.
The 1026 round: 47 buy tx | 53 sell tx | 7 unfinished tx.
The 1027 round: 49 buy tx | 50 sell tx | 8 unfinished tx.
The 1028 round: 55 buy tx | 44 sell tx | 9 unfinished tx.
The 1029 round: 38 buy tx | 60 sell tx | 11 unfinished tx.
The 1030 round: 60 buy tx | 41 sell tx | 10 unfinished tx.
The 1031 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 1032 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 1033 round: 51 buy tx | 48 sell tx | 11 unfinished tx.
The 1034 round: 53 buy tx | 45 sell tx | 13 unfinished tx.
The 1035 round: 40 buy tx | 60 sell tx | 13 unfinished tx.
The 1036 round: 47 buy tx | 54 sell tx | 12 unfinished tx.
The 1037 round: 57 buy tx | 42 sell tx | 13 unfinished tx.
The 1038 round: 50 buy tx | 50 sell tx | 13 unfinished tx.
The 1039 round: 48 buy tx | 53 sell tx | 12 unfinished tx.
The 1040 round: 54 buy tx | 46 sell tx | 12 unfinished tx.
The 1041 round: 61 buy tx | 40 sell tx | 11 unfinished tx.
The 1042 round: 60 buy tx | 42 sell tx | 9 unfinished tx.
The 1043 round: 54 buy tx | 46 sell tx | 9 unfinished tx.
The 1044 round: 44 buy tx | 56 sell tx | 9 unfinished tx.
The 1045 round: 53 buy tx | 46 sell tx | 10 unfinished tx.
The 1046 round: 47 buy tx | 54 sell tx | 9 unfinished tx.
The 1047 round: 53 buy tx | 46 sell tx | 10 unfinished tx.
The 1048 round: 47 buy tx | 52 sell tx | 11 unfinished tx.
The 1049 round: 53 buy tx | 48 sell tx | 10 unfinished tx.
The 1050 round: 100 buy tx | 1 sell tx | 9 unfinished tx.
The 1051 round: 48 buy tx | 53 sell tx | 8 unfinished tx.
The 1052 round: 42 buy tx | 58 sell tx | 8 unfinished tx.
The 1053 round: 48 buy tx | 52 sell tx | 8 unfinished tx.
The 1054 round: 44 buy tx | 55 sell tx | 9 unfinished tx.
The 1055 round: 57 buy tx | 42 sell tx | 10 unfinished tx.
The 1056 round: 44 buy tx | 56 sell tx | 10 unfinished tx.
The 1057 round: 63 buy tx | 38 sell tx | 9 unfinished tx.
The 1058 round: 55 buy tx | 45 sell tx | 9 unfinished tx.
The 1059 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 1060 round: 47 buy tx | 54 sell tx | 8 unfinished tx.
The 1061 round: 50 buy tx | 50 sell tx | 8 unfinished tx.
The 1062 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 1063 round: 55 buy tx | 45 sell tx | 8 unfinished tx.
The 1064 round: 56 buy tx | 44 sell tx | 8 unfinished tx.
The 1065 round: 49 buy tx | 49 sell tx | 10 unfinished tx.
The 1066 round: 47 buy tx | 53 sell tx | 10 unfinished tx.
The 1067 round: 57 buy tx | 42 sell tx | 11 unfinished tx.
The 1068 round: 47 buy tx | 55 sell tx | 9 unfinished tx.
The 1069 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 1070 round: 46 buy tx | 53 sell tx | 10 unfinished tx.
The 1071 round: 42 buy tx | 59 sell tx | 9 unfinished tx.
The 1072 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
The 1073 round: 43 buy tx | 55 sell tx | 11 unfinished tx.
The 1074 round: 53 buy tx | 47 sell tx | 11 unfinished tx.
The 1075 round: 54 buy tx | 46 sell tx | 11 unfinished tx.
The 1076 round: 55 buy tx | 45 sell tx | 11 unfinished tx.
The 1077 round: 55 buy tx | 45 sell tx | 11 unfinished tx.
The 1078 round: 50 buy tx | 53 sell tx | 8 unfinished tx.
The 1079 round: 43 buy tx | 57 sell tx | 8 unfinished tx.
The 1080 round: 50 buy tx | 50 sell tx | 8 unfinished tx.
The 1081 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 1082 round: 49 buy tx | 49 sell tx | 10 unfinished tx.
The 1083 round: 51 buy tx | 46 sell tx | 13 unfinished tx.
The 1084 round: 43 buy tx | 60 sell tx | 10 unfinished tx.
The 1085 round: 48 buy tx | 52 sell tx | 10 unfinished tx.
The 1086 round: 46 buy tx | 54 sell tx | 10 unfinished tx.
The 1087 round: 48 buy tx | 52 sell tx | 10 unfinished tx.
The 1088 round: 56 buy tx | 44 sell tx | 10 unfinished tx.
The 1089 round: 53 buy tx | 46 sell tx | 11 unfinished tx.
The 1090 round: 50 buy tx | 50 sell tx | 11 unfinished tx.
The 1091 round: 50 buy tx | 49 sell tx | 12 unfinished tx.
The 1092 round: 57 buy tx | 44 sell tx | 11 unfinished tx.
The 1093 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 1094 round: 42 buy tx | 57 sell tx | 12 unfinished tx.
The 1095 round: 55 buy tx | 46 sell tx | 11 unfinished tx.
The 1096 round: 40 buy tx | 60 sell tx | 11 unfinished tx.
The 1097 round: 56 buy tx | 44 sell tx | 11 unfinished tx.
The 1098 round: 46 buy tx | 54 sell tx | 11 unfinished tx.
The 1099 round: 59 buy tx | 41 sell tx | 11 unfinished tx.
The 1100 round: 100 buy tx | 0 sell tx | 11 unfinished tx.
The 1101 round: 55 buy tx | 48 sell tx | 8 unfinished tx.
The 1102 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 1103 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 1104 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 1105 round: 54 buy tx | 46 sell tx | 8 unfinished tx.
The 1106 round: 46 buy tx | 55 sell tx | 7 unfinished tx.
The 1107 round: 51 buy tx | 49 sell tx | 7 unfinished tx.
The 1108 round: 51 buy tx | 48 sell tx | 8 unfinished tx.
The 1109 round: 45 buy tx | 53 sell tx | 10 unfinished tx.
The 1110 round: 44 buy tx | 57 sell tx | 9 unfinished tx.
The 1111 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 1112 round: 55 buy tx | 45 sell tx | 9 unfinished tx.
The 1113 round: 49 buy tx | 50 sell tx | 10 unfinished tx.
The 1114 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 1115 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 1116 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 1117 round: 53 buy tx | 47 sell tx | 10 unfinished tx.
The 1118 round: 46 buy tx | 53 sell tx | 11 unfinished tx.
The 1119 round: 55 buy tx | 46 sell tx | 10 unfinished tx.
The 1120 round: 57 buy tx | 42 sell tx | 11 unfinished tx.
The 1121 round: 46 buy tx | 54 sell tx | 11 unfinished tx.
The 1122 round: 45 buy tx | 53 sell tx | 13 unfinished tx.
The 1123 round: 47 buy tx | 52 sell tx | 14 unfinished tx.
The 1124 round: 45 buy tx | 55 sell tx | 14 unfinished tx.
The 1125 round: 58 buy tx | 42 sell tx | 14 unfinished tx.
The 1126 round: 43 buy tx | 57 sell tx | 14 unfinished tx.
The 1127 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 1128 round: 52 buy tx | 49 sell tx | 13 unfinished tx.
The 1129 round: 50 buy tx | 48 sell tx | 15 unfinished tx.
The 1130 round: 45 buy tx | 55 sell tx | 15 unfinished tx.
The 1131 round: 44 buy tx | 58 sell tx | 13 unfinished tx.
The 1132 round: 59 buy tx | 39 sell tx | 15 unfinished tx.
The 1133 round: 47 buy tx | 54 sell tx | 14 unfinished tx.
The 1134 round: 41 buy tx | 59 sell tx | 14 unfinished tx.
The 1135 round: 54 buy tx | 46 sell tx | 14 unfinished tx.
The 1136 round: 58 buy tx | 42 sell tx | 14 unfinished tx.
The 1137 round: 50 buy tx | 50 sell tx | 14 unfinished tx.
The 1138 round: 49 buy tx | 50 sell tx | 15 unfinished tx.
The 1139 round: 46 buy tx | 53 sell tx | 16 unfinished tx.
The 1140 round: 43 buy tx | 58 sell tx | 15 unfinished tx.
The 1141 round: 52 buy tx | 48 sell tx | 15 unfinished tx.
The 1142 round: 51 buy tx | 48 sell tx | 16 unfinished tx.
The 1143 round: 57 buy tx | 44 sell tx | 15 unfinished tx.
The 1144 round: 54 buy tx | 46 sell tx | 15 unfinished tx.
The 1145 round: 43 buy tx | 56 sell tx | 16 unfinished tx.
The 1146 round: 57 buy tx | 44 sell tx | 15 unfinished tx.
The 1147 round: 51 buy tx | 50 sell tx | 14 unfinished tx.
The 1148 round: 48 buy tx | 52 sell tx | 14 unfinished tx.
The 1149 round: 53 buy tx | 47 sell tx | 14 unfinished tx.
The 1150 round: 100 buy tx | 0 sell tx | 14 unfinished tx.
The 1151 round: 44 buy tx | 59 sell tx | 11 unfinished tx.
The 1152 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 1153 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 1154 round: 51 buy tx | 49 sell tx | 11 unfinished tx.
The 1155 round: 53 buy tx | 47 sell tx | 11 unfinished tx.
The 1156 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 1157 round: 57 buy tx | 42 sell tx | 12 unfinished tx.
The 1158 round: 50 buy tx | 50 sell tx | 12 unfinished tx.
The 1159 round: 51 buy tx | 49 sell tx | 12 unfinished tx.
The 1160 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 1161 round: 54 buy tx | 46 sell tx | 12 unfinished tx.
The 1162 round: 40 buy tx | 58 sell tx | 14 unfinished tx.
The 1163 round: 45 buy tx | 55 sell tx | 14 unfinished tx.
The 1164 round: 52 buy tx | 47 sell tx | 15 unfinished tx.
The 1165 round: 52 buy tx | 47 sell tx | 16 unfinished tx.
The 1166 round: 49 buy tx | 52 sell tx | 15 unfinished tx.
The 1167 round: 42 buy tx | 58 sell tx | 15 unfinished tx.
The 1168 round: 55 buy tx | 45 sell tx | 15 unfinished tx.
The 1169 round: 50 buy tx | 53 sell tx | 12 unfinished tx.
The 1170 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 1171 round: 48 buy tx | 53 sell tx | 11 unfinished tx.
The 1172 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 1173 round: 45 buy tx | 55 sell tx | 11 unfinished tx.
The 1174 round: 53 buy tx | 47 sell tx | 11 unfinished tx.
The 1175 round: 46 buy tx | 53 sell tx | 12 unfinished tx.
The 1176 round: 51 buy tx | 48 sell tx | 13 unfinished tx.
The 1177 round: 48 buy tx | 52 sell tx | 13 unfinished tx.
The 1178 round: 43 buy tx | 60 sell tx | 10 unfinished tx.
The 1179 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 1180 round: 48 buy tx | 52 sell tx | 10 unfinished tx.
The 1181 round: 53 buy tx | 47 sell tx | 10 unfinished tx.
The 1182 round: 59 buy tx | 41 sell tx | 10 unfinished tx.
The 1183 round: 44 buy tx | 55 sell tx | 11 unfinished tx.
The 1184 round: 51 buy tx | 50 sell tx | 10 unfinished tx.
The 1185 round: 53 buy tx | 46 sell tx | 11 unfinished tx.
The 1186 round: 51 buy tx | 50 sell tx | 10 unfinished tx.
The 1187 round: 44 buy tx | 57 sell tx | 9 unfinished tx.
The 1188 round: 42 buy tx | 58 sell tx | 9 unfinished tx.
The 1189 round: 49 buy tx | 51 sell tx | 9 unfinished tx.
The 1190 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 1191 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
The 1192 round: 44 buy tx | 56 sell tx | 9 unfinished tx.
The 1193 round: 47 buy tx | 51 sell tx | 11 unfinished tx.
The 1194 round: 47 buy tx | 53 sell tx | 11 unfinished tx.
The 1195 round: 55 buy tx | 46 sell tx | 10 unfinished tx.
The 1196 round: 55 buy tx | 45 sell tx | 10 unfinished tx.
The 1197 round: 44 buy tx | 56 sell tx | 10 unfinished tx.
The 1198 round: 50 buy tx | 49 sell tx | 11 unfinished tx.
The 1199 round: 50 buy tx | 50 sell tx | 11 unfinished tx.
The 1200 round: 100 buy tx | 0 sell tx | 11 unfinished tx.
The 1201 round: 48 buy tx | 55 sell tx | 8 unfinished tx.
The 1202 round: 53 buy tx | 47 sell tx | 8 unfinished tx.
The 1203 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 1204 round: 53 buy tx | 47 sell tx | 8 unfinished tx.
The 1205 round: 60 buy tx | 39 sell tx | 9 unfinished tx.
