The 0 round: 43 buy tx | 46 sell tx | 11 unfinished tx.
The 423 round: 32 buy tx | 43 sell tx | 640 unfinished tx.
The 424 round: 43 buy tx | 47 sell tx | 650 unfinished tx.
The 425 round: 49 buy tx | 37 sell tx | 664 unfinished tx.
The 426 round: 51 buy tx | 42 sell tx | 671 unfinished tx.
The 427 round: 62 buy tx | 50 sell tx | 659 unfinished tx.
The 428 round: 40 buy tx | 31 sell tx | 688 unfinished tx.
The 429 round: 64 buy tx | 62 sell tx | 662 unfinished tx.
The 430 round: 53 buy tx | 46 sell tx | 663 unfinished tx.
The 431 round: 57 buy tx | 54 sell tx | 652 unfinished tx.
The 432 round: 42 buy tx | 47 sell tx | 663 unfinished tx.
The 433 round: 40 buy tx | 48 sell tx | 675 unfinished tx.
The 434 round: 71 buy tx | 50 sell tx | 654 unfinished tx.
The 435 round: 60 buy tx | 52 sell tx | 642 unfinished tx.
The 436 round: 44 buy tx | 50 sell tx | 648 unfinished tx.
The 437 round: 51 buy tx | 56 sell tx | 641 unfinished tx.
The 438 round: 56 buy tx | 46 sell tx | 639 unfinished tx.
The 439 round: 51 buy tx | 38 sell tx | 650 unfinished tx.
The 440 round: 54 buy tx | 51 sell tx | 645 unfinished tx.
The 441 round: 44 buy tx | 52 sell tx | 649 unfinished tx.
The 442 round: 49 buy tx | 40 sell tx | 660 unfinished tx.
The 443 round: 46 buy tx | 40 sell tx | 674 unfinished tx.
The 444 round: 48 buy tx | 38 sell tx | 688 unfinished tx.
The 445 round: 40 buy tx | 46 sell tx | 702 unfinished tx.
The 446 round: 43 buy tx | 47 sell tx | 712 unfinished tx.
The 447 round: 41 buy tx | 51 sell tx | 720 unfinished tx.
The 448 round: 49 buy tx | 54 sell tx | 717 unfinished tx.
The 449 round: 57 buy tx | 50 sell tx | 710 unfinished tx.
The 450 round: 49 buy tx | 45 sell tx | 716 unfinished tx.
The 451 round: 51 buy tx | 46 sell tx | 719 unfinished tx.
The 452 round: 49 buy tx | 45 sell tx | 725 unfinished tx.
The 453 round: 46 buy tx | 48 sell tx | 731 unfinished tx.
The 454 round: 37 buy tx | 48 sell tx | 746 unfinished tx.
The 455 round: 44 buy tx | 46 sell tx | 756 unfinished tx.
The 456 round: 54 buy tx | 38 sell tx | 764 unfinished tx.
The 457 round: 62 buy tx | 53 sell tx | 749 unfinished tx.
The 458 round: 56 buy tx | 57 sell tx | 736 unfinished tx.
The 459 round: 55 buy tx | 65 sell tx | 716 unfinished tx.
The 460 round: 43 buy tx | 47 sell tx | 726 unfinished tx.
The 461 round: 50 buy tx | 44 sell tx | 732 unfinished tx.
The 462 round: 46 buy tx | 44 sell tx | 742 unfinished tx.
The 463 round: 49 buy tx | 43 sell tx | 750 unfinished tx.
The 464 round: 45 buy tx | 50 sell tx | 755 unfinished tx.
The 465 round: 42 buy tx | 55 sell tx | 758 unfinished tx.
The 466 round: 53 buy tx | 46 sell tx | 759 unfinished tx.
The 467 round: 55 buy tx | 51 sell tx | 753 unfinished tx.
The 468 round: 51 buy tx | 53 sell tx | 749 unfinished tx.
The 469 round: 46 buy tx | 49 sell tx | 754 unfinished tx.
The 470 round: 44 buy tx | 52 sell tx | 758 unfinished tx.
The 471 round: 51 buy tx | 54 sell tx | 753 unfinished tx.
The 472 round: 38 buy tx | 51 sell tx | 764 unfinished tx.
The 473 round: 49 buy tx | 51 sell tx | 764 unfinished tx.
The 474 round: 51 buy tx | 52 sell tx | 761 unfinished tx.
The 475 round: 50 buy tx | 49 sell tx | 762 unfinished tx.
The 476 round: 51 buy tx | 51 sell tx | 760 unfinished tx.
The 477 round: 38 buy tx | 61 sell tx | 761 unfinished tx.
The 478 round: 47 buy tx | 47 sell tx | 767 unfinished tx.
The 479 round: 54 buy tx | 51 sell tx | 762 unfinished tx.
The 480 round: 52 buy tx | 48 sell tx | 762 unfinished tx.
The 481 round: 52 buy tx | 49 sell tx | 761 unfinished tx.
The 482 round: 48 buy tx | 47 sell tx | 766 unfinished tx.
The 483 round: 57 buy tx | 61 sell tx | 748 unfinished tx.
The 484 round: 57 buy tx | 52 sell tx | 739 unfinished tx.
The 485 round: 63 buy tx | 55 sell tx | 721 unfinished tx.
The 486 round: 56 buy tx | 61 sell tx | 704 unfinished tx.
The 487 round: 44 buy tx | 57 sell tx | 703 unfinished tx.
The 488 round: 37 buy tx | 51 sell tx | 715 unfinished tx.
The 489 round: 43 buy tx | 46 sell tx | 726 unfinished tx.
The 490 round: 46 buy tx | 56 sell tx | 724 unfinished tx.
The 491 round: 44 buy tx | 47 sell tx | 733 unfinished tx.
The 492 round: 50 buy tx | 43 sell tx | 740 unfinished tx.
The 493 round: 37 buy tx | 53 sell tx | 750 unfinished tx.
The 494 round: 49 buy tx | 48 sell tx | 753 unfinished tx.
The 495 round: 49 buy tx | 46 sell tx | 758 unfinished tx.
The 496 round: 50 buy tx | 43 sell tx | 765 unfinished tx.
The 497 round: 51 buy tx | 46 sell tx | 768 unfinished tx.
The 498 round: 46 buy tx | 40 sell tx | 782 unfinished tx.
The 499 round: 48 buy tx | 64 sell tx | 770 unfinished tx.
The 500 round: 47 buy tx | 52 sell tx | 771 unfinished tx.
The 501 round: 41 buy tx | 56 sell tx | 774 unfinished tx.
The 502 round: 49 buy tx | 40 sell tx | 785 unfinished tx.
The 503 round: 45 buy tx | 55 sell tx | 785 unfinished tx.
The 504 round: 31 buy tx | 54 sell tx | 800 unfinished tx.
The 505 round: 49 buy tx | 43 sell tx | 808 unfinished tx.
The 506 round: 52 buy tx | 52 sell tx | 804 unfinished tx.
The 507 round: 52 buy tx | 48 sell tx | 804 unfinished tx.
The 508 round: 34 buy tx | 59 sell tx | 811 unfinished tx.
The 509 round: 45 buy tx | 42 sell tx | 824 unfinished tx.
The 510 round: 43 buy tx | 62 sell tx | 819 unfinished tx.
The 511 round: 43 buy tx | 54 sell tx | 822 unfinished tx.
The 512 round: 37 buy tx | 50 sell tx | 835 unfinished tx.
The 513 round: 44 buy tx | 50 sell tx | 841 unfinished tx.
The 514 round: 48 buy tx | 50 sell tx | 843 unfinished tx.
The 515 round: 49 buy tx | 50 sell tx | 844 unfinished tx.
The 516 round: 56 buy tx | 52 sell tx | 836 unfinished tx.
The 517 round: 53 buy tx | 54 sell tx | 829 unfinished tx.
The 518 round: 43 buy tx | 56 sell tx | 830 unfinished tx.
The 519 round: 68 buy tx | 46 sell tx | 816 unfinished tx.
The 520 round: 38 buy tx | 54 sell tx | 824 unfinished tx.
The 521 round: 51 buy tx | 42 sell tx | 831 unfinished tx.
The 522 round: 50 buy tx | 52 sell tx | 829 unfinished tx.
The 523 round: 42 buy tx | 53 sell tx | 834 unfinished tx.
The 524 round: 46 buy tx | 57 sell tx | 831 unfinished tx.
The 525 round: 45 buy tx | 57 sell tx | 829 unfinished tx.
The 526 round: 47 buy tx | 39 sell tx | 843 unfinished tx.
The 527 round: 52 buy tx | 49 sell tx | 842 unfinished tx.
The 528 round: 53 buy tx | 45 sell tx | 844 unfinished tx.
The 529 round: 46 buy tx | 60 sell tx | 838 unfinished tx.
The 530 round: 46 buy tx | 52 sell tx | 840 unfinished tx.
The 531 round: 50 buy tx | 37 sell tx | 853 unfinished tx.
The 532 round: 41 buy tx | 53 sell tx | 859 unfinished tx.
The 533 round: 45 buy tx | 52 sell tx | 862 unfinished tx.
The 534 round: 52 buy tx | 40 sell tx | 870 unfinished tx.
The 535 round: 64 buy tx | 47 sell tx | 859 unfinished tx.
The 536 round: 42 buy tx | 46 sell tx | 871 unfinished tx.
The 537 round: 34 buy tx | 41 sell tx | 896 unfinished tx.
The 538 round: 62 buy tx | 57 sell tx | 877 unfinished tx.
The 539 round: 52 buy tx | 55 sell tx | 870 unfinished tx.
The 540 round: 54 buy tx | 52 sell tx | 864 unfinished tx.
The 541 round: 41 buy tx | 47 sell tx | 876 unfinished tx.
The 542 round: 42 buy tx | 58 sell tx | 876 unfinished tx.
The 543 round: 46 buy tx | 49 sell tx | 881 unfinished tx.
The 544 round: 36 buy tx | 50 sell tx | 895 unfinished tx.
The 545 round: 38 buy tx | 46 sell tx | 911 unfinished tx.
The 546 round: 51 buy tx | 44 sell tx | 916 unfinished tx.
The 547 round: 39 buy tx | 52 sell tx | 925 unfinished tx.
The 548 round: 44 buy tx | 40 sell tx | 941 unfinished tx.
The 549 round: 64 buy tx | 52 sell tx | 925 unfinished tx.
The 550 round: 56 buy tx | 60 sell tx | 909 unfinished tx.
The 551 round: 46 buy tx | 54 sell tx | 909 unfinished tx.
The 552 round: 46 buy tx | 45 sell tx | 918 unfinished tx.
The 553 round: 44 buy tx | 43 sell tx | 931 unfinished tx.
The 554 round: 38 buy tx | 53 sell tx | 940 unfinished tx.
The 555 round: 50 buy tx | 41 sell tx | 949 unfinished tx.
The 556 round: 42 buy tx | 45 sell tx | 962 unfinished tx.
The 557 round: 55 buy tx | 45 sell tx | 962 unfinished tx.
The 558 round: 45 buy tx | 51 sell tx | 966 unfinished tx.
The 559 round: 59 buy tx | 48 sell tx | 959 unfinished tx.
The 560 round: 40 buy tx | 50 sell tx | 969 unfinished tx.
The 561 round: 46 buy tx | 49 sell tx | 974 unfinished tx.
The 562 round: 39 buy tx | 45 sell tx | 990 unfinished tx.
The 563 round: 47 buy tx | 57 sell tx | 986 unfinished tx.
The 564 round: 46 buy tx | 44 sell tx | 996 unfinished tx.
The 565 round: 43 buy tx | 44 sell tx | 1009 unfinished tx.
The 566 round: 55 buy tx | 55 sell tx | 999 unfinished tx.
The 567 round: 50 buy tx | 61 sell tx | 988 unfinished tx.
The 568 round: 57 buy tx | 55 sell tx | 976 unfinished tx.
The 569 round: 45 buy tx | 35 sell tx | 996 unfinished tx.
The 570 round: 50 buy tx | 39 sell tx | 1007 unfinished tx.
The 571 round: 48 buy tx | 49 sell tx | 1010 unfinished tx.
The 572 round: 54 buy tx | 55 sell tx | 1001 unfinished tx.
The 573 round: 56 buy tx | 60 sell tx | 985 unfinished tx.
The 574 round: 51 buy tx | 54 sell tx | 980 unfinished tx.
The 575 round: 50 buy tx | 66 sell tx | 964 unfinished tx.
The 576 round: 53 buy tx | 65 sell tx | 946 unfinished tx.
The 577 round: 46 buy tx | 55 sell tx | 945 unfinished tx.
The 578 round: 49 buy tx | 50 sell tx | 946 unfinished tx.
The 579 round: 49 buy tx | 45 sell tx | 952 unfinished tx.
The 580 round: 50 buy tx | 46 sell tx | 956 unfinished tx.
The 581 round: 56 buy tx | 51 sell tx | 949 unfinished tx.
The 582 round: 33 buy tx | 37 sell tx | 979 unfinished tx.
The 583 round: 49 buy tx | 50 sell tx | 980 unfinished tx.
The 584 round: 49 buy tx | 52 sell tx | 979 unfinished tx.
The 585 round: 54 buy tx | 45 sell tx | 980 unfinished tx.
The 586 round: 63 buy tx | 61 sell tx | 956 unfinished tx.
The 587 round: 58 buy tx | 70 sell tx | 928 unfinished tx.
The 588 round: 51 buy tx | 54 sell tx | 923 unfinished tx.
The 589 round: 52 buy tx | 45 sell tx | 926 unfinished tx.
The 590 round: 57 buy tx | 50 sell tx | 919 unfinished tx.
The 591 round: 47 buy tx | 52 sell tx | 920 unfinished tx.
The 592 round: 47 buy tx | 62 sell tx | 911 unfinished tx.
The 593 round: 47 buy tx | 48 sell tx | 916 unfinished tx.
The 594 round: 50 buy tx | 54 sell tx | 912 unfinished tx.
The 595 round: 63 buy tx | 51 sell tx | 898 unfinished tx.
The 596 round: 46 buy tx | 47 sell tx | 905 unfinished tx.
The 597 round: 36 buy tx | 41 sell tx | 928 unfinished tx.
The 598 round: 50 buy tx | 49 sell tx | 929 unfinished tx.
The 599 round: 52 buy tx | 51 sell tx | 926 unfinished tx.
The 600 round: 23 buy tx | 103 sell tx | 900 unfinished tx.
The 601 round: 97 buy tx | 47 sell tx | 856 unfinished tx.
The 602 round: 70 buy tx | 47 sell tx | 839 unfinished tx.
The 603 round: 66 buy tx | 54 sell tx | 819 unfinished tx.
The 604 round: 57 buy tx | 43 sell tx | 819 unfinished tx.
The 605 round: 44 buy tx | 53 sell tx | 822 unfinished tx.
The 606 round: 44 buy tx | 46 sell tx | 832 unfinished tx.
The 607 round: 39 buy tx | 50 sell tx | 843 unfinished tx.
The 608 round: 49 buy tx | 51 sell tx | 843 unfinished tx.
The 609 round: 39 buy tx | 46 sell tx | 858 unfinished tx.
The 610 round: 45 buy tx | 46 sell tx | 867 unfinished tx.
The 611 round: 48 buy tx | 46 sell tx | 873 unfinished tx.
The 612 round: 46 buy tx | 57 sell tx | 870 unfinished tx.
The 613 round: 51 buy tx | 55 sell tx | 864 unfinished tx.
The 614 round: 49 buy tx | 48 sell tx | 867 unfinished tx.
The 615 round: 38 buy tx | 53 sell tx | 876 unfinished tx.
The 616 round: 51 buy tx | 36 sell tx | 889 unfinished tx.
The 617 round: 53 buy tx | 55 sell tx | 881 unfinished tx.
The 618 round: 51 buy tx | 59 sell tx | 871 unfinished tx.
The 619 round: 32 buy tx | 56 sell tx | 883 unfinished tx.
The 620 round: 39 buy tx | 50 sell tx | 894 unfinished tx.
The 621 round: 50 buy tx | 50 sell tx | 894 unfinished tx.
The 622 round: 47 buy tx | 45 sell tx | 902 unfinished tx.
The 623 round: 47 buy tx | 42 sell tx | 913 unfinished tx.
The 624 round: 46 buy tx | 48 sell tx | 919 unfinished tx.
The 625 round: 51 buy tx | 48 sell tx | 920 unfinished tx.
The 626 round: 51 buy tx | 62 sell tx | 907 unfinished tx.
The 627 round: 40 buy tx | 51 sell tx | 916 unfinished tx.
The 628 round: 43 buy tx | 46 sell tx | 927 unfinished tx.
The 629 round: 70 buy tx | 48 sell tx | 909 unfinished tx.
The 630 round: 43 buy tx | 50 sell tx | 916 unfinished tx.
The 631 round: 53 buy tx | 54 sell tx | 909 unfinished tx.
The 632 round: 51 buy tx | 50 sell tx | 908 unfinished tx.
The 633 round: 66 buy tx | 50 sell tx | 892 unfinished tx.
The 634 round: 49 buy tx | 59 sell tx | 884 unfinished tx.
The 635 round: 50 buy tx | 46 sell tx | 888 unfinished tx.
The 636 round: 43 buy tx | 49 sell tx | 896 unfinished tx.
The 637 round: 46 buy tx | 48 sell tx | 902 unfinished tx.
The 638 round: 52 buy tx | 57 sell tx | 893 unfinished tx.
The 639 round: 54 buy tx | 48 sell tx | 891 unfinished tx.
The 640 round: 55 buy tx | 41 sell tx | 895 unfinished tx.
The 641 round: 44 buy tx | 53 sell tx | 898 unfinished tx.
The 642 round: 50 buy tx | 55 sell tx | 893 unfinished tx.
The 643 round: 31 buy tx | 47 sell tx | 915 unfinished tx.
The 644 round: 62 buy tx | 45 sell tx | 908 unfinished tx.
The 645 round: 49 buy tx | 34 sell tx | 925 unfinished tx.
The 646 round: 50 buy tx | 55 sell tx | 920 unfinished tx.
The 647 round: 50 buy tx | 42 sell tx | 928 unfinished tx.
The 648 round: 44 buy tx | 38 sell tx | 946 unfinished tx.
The 649 round: 42 buy tx | 53 sell tx | 951 unfinished tx.
The 650 round: 47 buy tx | 45 sell tx | 959 unfinished tx.
The 651 round: 56 buy tx | 56 sell tx | 947 unfinished tx.
The 652 round: 55 buy tx | 50 sell tx | 942 unfinished tx.
The 653 round: 48 buy tx | 48 sell tx | 946 unfinished tx.
The 654 round: 38 buy tx | 63 sell tx | 945 unfinished tx.
The 655 round: 42 buy tx | 55 sell tx | 948 unfinished tx.
The 656 round: 47 buy tx | 57 sell tx | 944 unfinished tx.
The 657 round: 54 buy tx | 48 sell tx | 942 unfinished tx.
The 658 round: 52 buy tx | 53 sell tx | 937 unfinished tx.
The 659 round: 56 buy tx | 39 sell tx | 942 unfinished tx.
The 660 round: 40 buy tx | 45 sell tx | 957 unfinished tx.
The 661 round: 32 buy tx | 50 sell tx | 975 unfinished tx.
The 662 round: 41 buy tx | 49 sell tx | 985 unfinished tx.
The 663 round: 51 buy tx | 45 sell tx | 989 unfinished tx.
The 664 round: 70 buy tx | 56 sell tx | 963 unfinished tx.
The 665 round: 52 buy tx | 53 sell tx | 958 unfinished tx.
The 666 round: 48 buy tx | 50 sell tx | 960 unfinished tx.
The 667 round: 70 buy tx | 47 sell tx | 943 unfinished tx.
The 668 round: 38 buy tx | 49 sell tx | 956 unfinished tx.
The 669 round: 55 buy tx | 49 sell tx | 952 unfinished tx.
The 670 round: 38 buy tx | 50 sell tx | 964 unfinished tx.
The 671 round: 58 buy tx | 52 sell tx | 954 unfinished tx.
The 672 round: 46 buy tx | 53 sell tx | 955 unfinished tx.
The 673 round: 45 buy tx | 48 sell tx | 962 unfinished tx.
The 674 round: 40 buy tx | 47 sell tx | 975 unfinished tx.
The 675 round: 44 buy tx | 49 sell tx | 982 unfinished tx.
The 676 round: 44 buy tx | 44 sell tx | 994 unfinished tx.
The 677 round: 48 buy tx | 47 sell tx | 999 unfinished tx.
The 678 round: 63 buy tx | 46 sell tx | 990 unfinished tx.
The 679 round: 52 buy tx | 63 sell tx | 975 unfinished tx.
The 680 round: 46 buy tx | 55 sell tx | 974 unfinished tx.
The 681 round: 47 buy tx | 42 sell tx | 985 unfinished tx.
The 682 round: 43 buy tx | 54 sell tx | 988 unfinished tx.
The 683 round: 42 buy tx | 48 sell tx | 998 unfinished tx.
The 684 round: 47 buy tx | 52 sell tx | 999 unfinished tx.
The 685 round: 42 buy tx | 47 sell tx | 1010 unfinished tx.
The 686 round: 53 buy tx | 43 sell tx | 1014 unfinished tx.
The 687 round: 47 buy tx | 40 sell tx | 1027 unfinished tx.
The 688 round: 46 buy tx | 64 sell tx | 1017 unfinished tx.
The 689 round: 43 buy tx | 44 sell tx | 1030 unfinished tx.
The 690 round: 75 buy tx | 70 sell tx | 985 unfinished tx.
The 691 round: 36 buy tx | 50 sell tx | 999 unfinished tx.
The 692 round: 50 buy tx | 47 sell tx | 1002 unfinished tx.
The 693 round: 62 buy tx | 60 sell tx | 980 unfinished tx.
The 694 round: 50 buy tx | 56 sell tx | 974 unfinished tx.
The 695 round: 50 buy tx | 55 sell tx | 969 unfinished tx.
The 696 round: 35 buy tx | 47 sell tx | 987 unfinished tx.
The 697 round: 40 buy tx | 54 sell tx | 993 unfinished tx.
The 698 round: 70 buy tx | 53 sell tx | 970 unfinished tx.
The 699 round: 51 buy tx | 45 sell tx | 974 unfinished tx.
The 700 round: 40 buy tx | 45 sell tx | 989 unfinished tx.
The 701 round: 41 buy tx | 50 sell tx | 998 unfinished tx.
The 702 round: 37 buy tx | 46 sell tx | 1015 unfinished tx.
The 703 round: 53 buy tx | 41 sell tx | 1021 unfinished tx.
The 704 round: 52 buy tx | 57 sell tx | 1012 unfinished tx.
The 705 round: 62 buy tx | 55 sell tx | 995 unfinished tx.
The 706 round: 50 buy tx | 43 sell tx | 1002 unfinished tx.
The 707 round: 45 buy tx | 46 sell tx | 1011 unfinished tx.
The 708 round: 43 buy tx | 53 sell tx | 1015 unfinished tx.
The 709 round: 26 buy tx | 42 sell tx | 1047 unfinished tx.
The 710 round: 46 buy tx | 51 sell tx | 1050 unfinished tx.
The 711 round: 48 buy tx | 43 sell tx | 1059 unfinished tx.
The 712 round: 41 buy tx | 44 sell tx | 1074 unfinished tx.
The 713 round: 45 buy tx | 55 sell tx | 1074 unfinished tx.
The 714 round: 55 buy tx | 46 sell tx | 1073 unfinished tx.
The 715 round: 46 buy tx | 51 sell tx | 1076 unfinished tx.
The 716 round: 56 buy tx | 49 sell tx | 1071 unfinished tx.
The 717 round: 54 buy tx | 53 sell tx | 1064 unfinished tx.
The 718 round: 43 buy tx | 49 sell tx | 1072 unfinished tx.
The 719 round: 45 buy tx | 48 sell tx | 1079 unfinished tx.
The 720 round: 50 buy tx | 53 sell tx | 1076 unfinished tx.
The 721 round: 43 buy tx | 41 sell tx | 1092 unfinished tx.
The 722 round: 57 buy tx | 50 sell tx | 1085 unfinished tx.
The 723 round: 38 buy tx | 61 sell tx | 1086 unfinished tx.
The 724 round: 41 buy tx | 52 sell tx | 1093 unfinished tx.
The 725 round: 36 buy tx | 55 sell tx | 1102 unfinished tx.
The 726 round: 35 buy tx | 50 sell tx | 1117 unfinished tx.
The 727 round: 41 buy tx | 50 sell tx | 1126 unfinished tx.
The 728 round: 45 buy tx | 46 sell tx | 1135 unfinished tx.
The 729 round: 51 buy tx | 47 sell tx | 1137 unfinished tx.
The 730 round: 51 buy tx | 45 sell tx | 1141 unfinished tx.
The 731 round: 39 buy tx | 53 sell tx | 1149 unfinished tx.
The 732 round: 46 buy tx | 42 sell tx | 1161 unfinished tx.
The 733 round: 41 buy tx | 61 sell tx | 1159 unfinished tx.
The 734 round: 65 buy tx | 53 sell tx | 1141 unfinished tx.
The 735 round: 40 buy tx | 54 sell tx | 1147 unfinished tx.
The 736 round: 43 buy tx | 50 sell tx | 1154 unfinished tx.
The 737 round: 47 buy tx | 46 sell tx | 1161 unfinished tx.
The 738 round: 41 buy tx | 44 sell tx | 1176 unfinished tx.
The 739 round: 36 buy tx | 48 sell tx | 1192 unfinished tx.
The 740 round: 55 buy tx | 50 sell tx | 1187 unfinished tx.
The 741 round: 48 buy tx | 37 sell tx | 1202 unfinished tx.
The 742 round: 49 buy tx | 51 sell tx | 1202 unfinished tx.
The 743 round: 38 buy tx | 49 sell tx | 1215 unfinished tx.
The 744 round: 47 buy tx | 47 sell tx | 1221 unfinished tx.
The 745 round: 48 buy tx | 27 sell tx | 1246 unfinished tx.
The 746 round: 58 buy tx | 57 sell tx | 1231 unfinished tx.
The 747 round: 50 buy tx | 60 sell tx | 1221 unfinished tx.
The 748 round: 41 buy tx | 57 sell tx | 1223 unfinished tx.
The 749 round: 48 buy tx | 43 sell tx | 1232 unfinished tx.
The 750 round: 28 buy tx | 57 sell tx | 1247 unfinished tx.
The 751 round: 50 buy tx | 37 sell tx | 1260 unfinished tx.
The 752 round: 57 buy tx | 36 sell tx | 1267 unfinished tx.
The 753 round: 52 buy tx | 41 sell tx | 1274 unfinished tx.
The 754 round: 44 buy tx | 46 sell tx | 1284 unfinished tx.
The 755 round: 50 buy tx | 53 sell tx | 1281 unfinished tx.
The 756 round: 49 buy tx | 46 sell tx | 1286 unfinished tx.
The 757 round: 54 buy tx | 44 sell tx | 1288 unfinished tx.
The 758 round: 52 buy tx | 45 sell tx | 1291 unfinished tx.
The 759 round: 42 buy tx | 55 sell tx | 1294 unfinished tx.
The 760 round: 49 buy tx | 54 sell tx | 1291 unfinished tx.
The 761 round: 48 buy tx | 59 sell tx | 1284 unfinished tx.
The 762 round: 52 buy tx | 55 sell tx | 1277 unfinished tx.
The 763 round: 52 buy tx | 51 sell tx | 1274 unfinished tx.
The 764 round: 60 buy tx | 50 sell tx | 1264 unfinished tx.
The 765 round: 38 buy tx | 47 sell tx | 1279 unfinished tx.
The 766 round: 61 buy tx | 45 sell tx | 1273 unfinished tx.
The 767 round: 55 buy tx | 46 sell tx | 1272 unfinished tx.
The 768 round: 56 buy tx | 50 sell tx | 1266 unfinished tx.
The 769 round: 46 buy tx | 53 sell tx | 1267 unfinished tx.
The 770 round: 51 buy tx | 44 sell tx | 1272 unfinished tx.
The 771 round: 52 buy tx | 35 sell tx | 1285 unfinished tx.
The 772 round: 49 buy tx | 43 sell tx | 1293 unfinished tx.
The 773 round: 43 buy tx | 41 sell tx | 1309 unfinished tx.
The 774 round: 54 buy tx | 44 sell tx | 1311 unfinished tx.
The 775 round: 46 buy tx | 65 sell tx | 1300 unfinished tx.
The 776 round: 50 buy tx | 44 sell tx | 1306 unfinished tx.
The 777 round: 63 buy tx | 37 sell tx | 1306 unfinished tx.
The 778 round: 47 buy tx | 51 sell tx | 1308 unfinished tx.
The 779 round: 50 buy tx | 52 sell tx | 1306 unfinished tx.
The 780 round: 56 buy tx | 46 sell tx | 1304 unfinished tx.
The 781 round: 48 buy tx | 40 sell tx | 1316 unfinished tx.
The 782 round: 51 buy tx | 54 sell tx | 1311 unfinished tx.
The 783 round: 53 buy tx | 55 sell tx | 1303 unfinished tx.
The 784 round: 51 buy tx | 47 sell tx | 1305 unfinished tx.
The 785 round: 45 buy tx | 59 sell tx | 1301 unfinished tx.
The 786 round: 58 buy tx | 41 sell tx | 1302 unfinished tx.
The 787 round: 38 buy tx | 55 sell tx | 1309 unfinished tx.
The 788 round: 47 buy tx | 44 sell tx | 1318 unfinished tx.
The 789 round: 53 buy tx | 53 sell tx | 1312 unfinished tx.
The 790 round: 52 buy tx | 54 sell tx | 1306 unfinished tx.
The 791 round: 40 buy tx | 50 sell tx | 1316 unfinished tx.
The 792 round: 34 buy tx | 59 sell tx | 1323 unfinished tx.
The 793 round: 48 buy tx | 58 sell tx | 1317 unfinished tx.
The 794 round: 60 buy tx | 59 sell tx | 1298 unfinished tx.
The 795 round: 50 buy tx | 47 sell tx | 1301 unfinished tx.
The 796 round: 53 buy tx | 55 sell tx | 1293 unfinished tx.
The 797 round: 47 buy tx | 50 sell tx | 1296 unfinished tx.
The 798 round: 50 buy tx | 36 sell tx | 1310 unfinished tx.
The 799 round: 59 buy tx | 50 sell tx | 1301 unfinished tx.
The 800 round: 5 buy tx | 108 sell tx | 1288 unfinished tx.
The 801 round: 72 buy tx | 53 sell tx | 1263 unfinished tx.
The 802 round: 65 buy tx | 51 sell tx | 1247 unfinished tx.
The 803 round: 41 buy tx | 49 sell tx | 1257 unfinished tx.
The 804 round: 42 buy tx | 47 sell tx | 1268 unfinished tx.
The 805 round: 61 buy tx | 48 sell tx | 1259 unfinished tx.
The 806 round: 42 buy tx | 50 sell tx | 1267 unfinished tx.
The 807 round: 36 buy tx | 50 sell tx | 1281 unfinished tx.
The 808 round: 62 buy tx | 54 sell tx | 1265 unfinished tx.
The 809 round: 51 buy tx | 62 sell tx | 1252 unfinished tx.
The 810 round: 61 buy tx | 42 sell tx | 1249 unfinished tx.
The 811 round: 69 buy tx | 48 sell tx | 1232 unfinished tx.
The 812 round: 52 buy tx | 57 sell tx | 1223 unfinished tx.
The 813 round: 49 buy tx | 54 sell tx | 1220 unfinished tx.
The 814 round: 50 buy tx | 46 sell tx | 1224 unfinished tx.
The 815 round: 47 buy tx | 65 sell tx | 1212 unfinished tx.
The 816 round: 46 buy tx | 50 sell tx | 1216 unfinished tx.
The 817 round: 55 buy tx | 44 sell tx | 1217 unfinished tx.
The 818 round: 38 buy tx | 46 sell tx | 1233 unfinished tx.
The 819 round: 45 buy tx | 58 sell tx | 1230 unfinished tx.
The 820 round: 48 buy tx | 54 sell tx | 1228 unfinished tx.
The 821 round: 43 buy tx | 52 sell tx | 1233 unfinished tx.
The 822 round: 48 buy tx | 54 sell tx | 1231 unfinished tx.
The 823 round: 51 buy tx | 58 sell tx | 1222 unfinished tx.
The 824 round: 61 buy tx | 50 sell tx | 1211 unfinished tx.
The 825 round: 53 buy tx | 47 sell tx | 1211 unfinished tx.
The 826 round: 32 buy tx | 41 sell tx | 1238 unfinished tx.
The 827 round: 55 buy tx | 47 sell tx | 1236 unfinished tx.
The 828 round: 43 buy tx | 45 sell tx | 1248 unfinished tx.
The 829 round: 38 buy tx | 52 sell tx | 1258 unfinished tx.
The 830 round: 53 buy tx | 53 sell tx | 1252 unfinished tx.
The 831 round: 58 buy tx | 53 sell tx | 1241 unfinished tx.
The 832 round: 38 buy tx | 40 sell tx | 1263 unfinished tx.
The 833 round: 33 buy tx | 45 sell tx | 1285 unfinished tx.
The 834 round: 61 buy tx | 57 sell tx | 1267 unfinished tx.
The 835 round: 56 buy tx | 44 sell tx | 1267 unfinished tx.
The 836 round: 53 buy tx | 52 sell tx | 1262 unfinished tx.
The 837 round: 50 buy tx | 43 sell tx | 1269 unfinished tx.
The 838 round: 46 buy tx | 48 sell tx | 1275 unfinished tx.
The 839 round: 42 buy tx | 58 sell tx | 1275 unfinished tx.
The 840 round: 41 buy tx | 51 sell tx | 1283 unfinished tx.
