The 0 round: 50 buy tx | 39 sell tx | 11 unfinished tx.
The 423 round: 42 buy tx | 42 sell tx | 795 unfinished tx.
The 424 round: 57 buy tx | 42 sell tx | 796 unfinished tx.
The 425 round: 49 buy tx | 42 sell tx | 805 unfinished tx.
The 426 round: 43 buy tx | 52 sell tx | 810 unfinished tx.
The 427 round: 50 buy tx | 51 sell tx | 809 unfinished tx.
The 428 round: 56 buy tx | 52 sell tx | 801 unfinished tx.
The 429 round: 53 buy tx | 63 sell tx | 785 unfinished tx.
The 430 round: 46 buy tx | 44 sell tx | 795 unfinished tx.
The 431 round: 51 buy tx | 55 sell tx | 789 unfinished tx.
The 432 round: 42 buy tx | 51 sell tx | 796 unfinished tx.
The 433 round: 41 buy tx | 51 sell tx | 804 unfinished tx.
The 434 round: 53 buy tx | 56 sell tx | 795 unfinished tx.
The 435 round: 44 buy tx | 50 sell tx | 801 unfinished tx.
The 436 round: 49 buy tx | 54 sell tx | 798 unfinished tx.
The 437 round: 61 buy tx | 43 sell tx | 794 unfinished tx.
The 438 round: 43 buy tx | 55 sell tx | 796 unfinished tx.
The 439 round: 58 buy tx | 50 sell tx | 788 unfinished tx.
The 440 round: 51 buy tx | 49 sell tx | 788 unfinished tx.
The 441 round: 57 buy tx | 44 sell tx | 787 unfinished tx.
The 442 round: 51 buy tx | 44 sell tx | 792 unfinished tx.
The 443 round: 38 buy tx | 44 sell tx | 810 unfinished tx.
The 444 round: 50 buy tx | 41 sell tx | 819 unfinished tx.
The 445 round: 53 buy tx | 56 sell tx | 810 unfinished tx.
The 446 round: 44 buy tx | 45 sell tx | 821 unfinished tx.
The 447 round: 48 buy tx | 46 sell tx | 827 unfinished tx.
The 448 round: 51 buy tx | 57 sell tx | 819 unfinished tx.
The 449 round: 58 buy tx | 41 sell tx | 820 unfinished tx.
The 450 round: 48 buy tx | 56 sell tx | 816 unfinished tx.
The 451 round: 39 buy tx | 38 sell tx | 839 unfinished tx.
The 452 round: 53 buy tx | 52 sell tx | 834 unfinished tx.
The 453 round: 41 buy tx | 45 sell tx | 848 unfinished tx.
The 454 round: 52 buy tx | 40 sell tx | 856 unfinished tx.
The 455 round: 44 buy tx | 58 sell tx | 854 unfinished tx.
The 456 round: 55 buy tx | 56 sell tx | 843 unfinished tx.
The 457 round: 37 buy tx | 47 sell tx | 859 unfinished tx.
The 458 round: 54 buy tx | 65 sell tx | 840 unfinished tx.
The 459 round: 43 buy tx | 39 sell tx | 858 unfinished tx.
The 460 round: 52 buy tx | 56 sell tx | 850 unfinished tx.
The 461 round: 49 buy tx | 57 sell tx | 844 unfinished tx.
The 462 round: 59 buy tx | 45 sell tx | 840 unfinished tx.
The 463 round: 48 buy tx | 47 sell tx | 845 unfinished tx.
The 464 round: 42 buy tx | 52 sell tx | 851 unfinished tx.
The 465 round: 53 buy tx | 47 sell tx | 851 unfinished tx.
The 466 round: 49 buy tx | 59 sell tx | 843 unfinished tx.
The 467 round: 46 buy tx | 46 sell tx | 851 unfinished tx.
The 468 round: 45 buy tx | 42 sell tx | 864 unfinished tx.
The 469 round: 54 buy tx | 44 sell tx | 866 unfinished tx.
The 470 round: 50 buy tx | 45 sell tx | 871 unfinished tx.
The 471 round: 46 buy tx | 53 sell tx | 872 unfinished tx.
The 472 round: 53 buy tx | 44 sell tx | 875 unfinished tx.
The 473 round: 50 buy tx | 44 sell tx | 881 unfinished tx.
The 474 round: 37 buy tx | 49 sell tx | 895 unfinished tx.
The 475 round: 48 buy tx | 44 sell tx | 903 unfinished tx.
The 476 round: 55 buy tx | 43 sell tx | 905 unfinished tx.
The 477 round: 47 buy tx | 51 sell tx | 907 unfinished tx.
The 478 round: 58 buy tx | 50 sell tx | 899 unfinished tx.
The 479 round: 49 buy tx | 45 sell tx | 905 unfinished tx.
The 480 round: 54 buy tx | 62 sell tx | 889 unfinished tx.
The 481 round: 54 buy tx | 46 sell tx | 889 unfinished tx.
The 482 round: 49 buy tx | 34 sell tx | 906 unfinished tx.
The 483 round: 46 buy tx | 38 sell tx | 922 unfinished tx.
The 484 round: 47 buy tx | 42 sell tx | 933 unfinished tx.
The 485 round: 51 buy tx | 61 sell tx | 921 unfinished tx.
The 486 round: 33 buy tx | 42 sell tx | 946 unfinished tx.
The 487 round: 41 buy tx | 51 sell tx | 954 unfinished tx.
The 488 round: 52 buy tx | 42 sell tx | 960 unfinished tx.
The 489 round: 52 buy tx | 54 sell tx | 954 unfinished tx.
The 490 round: 51 buy tx | 54 sell tx | 949 unfinished tx.
The 491 round: 44 buy tx | 59 sell tx | 946 unfinished tx.
The 492 round: 40 buy tx | 47 sell tx | 959 unfinished tx.
The 493 round: 33 buy tx | 55 sell tx | 971 unfinished tx.
The 494 round: 43 buy tx | 61 sell tx | 967 unfinished tx.
The 495 round: 39 buy tx | 54 sell tx | 974 unfinished tx.
The 496 round: 38 buy tx | 42 sell tx | 994 unfinished tx.
The 497 round: 49 buy tx | 51 sell tx | 994 unfinished tx.
The 498 round: 48 buy tx | 49 sell tx | 997 unfinished tx.
The 499 round: 58 buy tx | 61 sell tx | 978 unfinished tx.
The 500 round: 52 buy tx | 56 sell tx | 970 unfinished tx.
The 501 round: 65 buy tx | 45 sell tx | 960 unfinished tx.
The 502 round: 55 buy tx | 50 sell tx | 955 unfinished tx.
The 503 round: 50 buy tx | 53 sell tx | 952 unfinished tx.
The 504 round: 49 buy tx | 47 sell tx | 956 unfinished tx.
The 505 round: 48 buy tx | 49 sell tx | 959 unfinished tx.
The 506 round: 48 buy tx | 52 sell tx | 959 unfinished tx.
The 507 round: 43 buy tx | 49 sell tx | 967 unfinished tx.
The 508 round: 48 buy tx | 59 sell tx | 960 unfinished tx.
The 509 round: 57 buy tx | 58 sell tx | 945 unfinished tx.
The 510 round: 53 buy tx | 53 sell tx | 939 unfinished tx.
The 511 round: 40 buy tx | 51 sell tx | 948 unfinished tx.
The 512 round: 52 buy tx | 64 sell tx | 932 unfinished tx.
The 513 round: 48 buy tx | 45 sell tx | 939 unfinished tx.
The 514 round: 41 buy tx | 38 sell tx | 960 unfinished tx.
The 515 round: 55 buy tx | 55 sell tx | 950 unfinished tx.
The 516 round: 50 buy tx | 43 sell tx | 957 unfinished tx.
The 517 round: 46 buy tx | 48 sell tx | 963 unfinished tx.
The 518 round: 48 buy tx | 47 sell tx | 968 unfinished tx.
The 519 round: 44 buy tx | 51 sell tx | 973 unfinished tx.
The 520 round: 51 buy tx | 49 sell tx | 973 unfinished tx.
The 521 round: 40 buy tx | 51 sell tx | 982 unfinished tx.
The 522 round: 59 buy tx | 45 sell tx | 978 unfinished tx.
The 523 round: 46 buy tx | 45 sell tx | 987 unfinished tx.
The 524 round: 38 buy tx | 51 sell tx | 998 unfinished tx.
The 525 round: 49 buy tx | 46 sell tx | 1003 unfinished tx.
The 526 round: 45 buy tx | 40 sell tx | 1018 unfinished tx.
The 527 round: 49 buy tx | 44 sell tx | 1025 unfinished tx.
The 528 round: 59 buy tx | 41 sell tx | 1025 unfinished tx.
The 529 round: 42 buy tx | 68 sell tx | 1015 unfinished tx.
The 530 round: 48 buy tx | 46 sell tx | 1021 unfinished tx.
The 531 round: 58 buy tx | 44 sell tx | 1019 unfinished tx.
The 532 round: 39 buy tx | 46 sell tx | 1034 unfinished tx.
The 533 round: 55 buy tx | 61 sell tx | 1018 unfinished tx.
The 534 round: 48 buy tx | 46 sell tx | 1024 unfinished tx.
The 535 round: 53 buy tx | 50 sell tx | 1021 unfinished tx.
The 536 round: 44 buy tx | 41 sell tx | 1036 unfinished tx.
The 537 round: 51 buy tx | 49 sell tx | 1036 unfinished tx.
The 538 round: 46 buy tx | 59 sell tx | 1031 unfinished tx.
The 539 round: 51 buy tx | 48 sell tx | 1032 unfinished tx.
The 540 round: 49 buy tx | 42 sell tx | 1041 unfinished tx.
The 541 round: 43 buy tx | 47 sell tx | 1051 unfinished tx.
The 542 round: 56 buy tx | 47 sell tx | 1048 unfinished tx.
The 543 round: 47 buy tx | 57 sell tx | 1044 unfinished tx.
The 544 round: 53 buy tx | 61 sell tx | 1030 unfinished tx.
The 545 round: 57 buy tx | 54 sell tx | 1019 unfinished tx.
The 546 round: 40 buy tx | 55 sell tx | 1024 unfinished tx.
The 547 round: 50 buy tx | 49 sell tx | 1025 unfinished tx.
The 548 round: 57 buy tx | 54 sell tx | 1014 unfinished tx.
The 549 round: 61 buy tx | 59 sell tx | 994 unfinished tx.
The 550 round: 43 buy tx | 48 sell tx | 1003 unfinished tx.
The 551 round: 76 buy tx | 58 sell tx | 969 unfinished tx.
The 552 round: 51 buy tx | 44 sell tx | 974 unfinished tx.
The 553 round: 45 buy tx | 60 sell tx | 969 unfinished tx.
The 554 round: 43 buy tx | 57 sell tx | 969 unfinished tx.
The 555 round: 41 buy tx | 52 sell tx | 976 unfinished tx.
The 556 round: 50 buy tx | 52 sell tx | 974 unfinished tx.
The 557 round: 38 buy tx | 50 sell tx | 986 unfinished tx.
The 558 round: 39 buy tx | 50 sell tx | 997 unfinished tx.
The 559 round: 50 buy tx | 40 sell tx | 1007 unfinished tx.
The 560 round: 46 buy tx | 55 sell tx | 1006 unfinished tx.
The 561 round: 43 buy tx | 50 sell tx | 1013 unfinished tx.
The 562 round: 64 buy tx | 44 sell tx | 1005 unfinished tx.
The 563 round: 40 buy tx | 58 sell tx | 1007 unfinished tx.
The 564 round: 40 buy tx | 45 sell tx | 1022 unfinished tx.
The 565 round: 49 buy tx | 46 sell tx | 1027 unfinished tx.
The 566 round: 63 buy tx | 62 sell tx | 1002 unfinished tx.
The 567 round: 50 buy tx | 59 sell tx | 993 unfinished tx.
The 568 round: 48 buy tx | 61 sell tx | 984 unfinished tx.
The 569 round: 67 buy tx | 60 sell tx | 957 unfinished tx.
The 570 round: 55 buy tx | 52 sell tx | 950 unfinished tx.
The 571 round: 53 buy tx | 38 sell tx | 959 unfinished tx.
The 572 round: 34 buy tx | 54 sell tx | 971 unfinished tx.
The 573 round: 50 buy tx | 41 sell tx | 980 unfinished tx.
The 574 round: 52 buy tx | 52 sell tx | 976 unfinished tx.
The 575 round: 57 buy tx | 57 sell tx | 962 unfinished tx.
The 576 round: 46 buy tx | 38 sell tx | 978 unfinished tx.
The 577 round: 42 buy tx | 50 sell tx | 986 unfinished tx.
The 578 round: 48 buy tx | 51 sell tx | 987 unfinished tx.
The 579 round: 51 buy tx | 49 sell tx | 987 unfinished tx.
The 580 round: 49 buy tx | 53 sell tx | 985 unfinished tx.
The 581 round: 52 buy tx | 49 sell tx | 984 unfinished tx.
The 582 round: 41 buy tx | 56 sell tx | 987 unfinished tx.
The 583 round: 42 buy tx | 37 sell tx | 1008 unfinished tx.
The 584 round: 51 buy tx | 45 sell tx | 1012 unfinished tx.
The 585 round: 59 buy tx | 52 sell tx | 1001 unfinished tx.
The 586 round: 57 buy tx | 53 sell tx | 991 unfinished tx.
The 587 round: 43 buy tx | 51 sell tx | 997 unfinished tx.
The 588 round: 46 buy tx | 37 sell tx | 1014 unfinished tx.
The 589 round: 41 buy tx | 51 sell tx | 1022 unfinished tx.
The 590 round: 47 buy tx | 45 sell tx | 1030 unfinished tx.
The 591 round: 39 buy tx | 52 sell tx | 1039 unfinished tx.
The 592 round: 43 buy tx | 48 sell tx | 1048 unfinished tx.
The 593 round: 61 buy tx | 53 sell tx | 1034 unfinished tx.
The 594 round: 52 buy tx | 52 sell tx | 1030 unfinished tx.
The 595 round: 48 buy tx | 56 sell tx | 1026 unfinished tx.
The 596 round: 51 buy tx | 40 sell tx | 1035 unfinished tx.
The 597 round: 52 buy tx | 53 sell tx | 1030 unfinished tx.
The 598 round: 71 buy tx | 67 sell tx | 992 unfinished tx.
The 599 round: 67 buy tx | 52 sell tx | 973 unfinished tx.
The 600 round: 138 buy tx | 7 sell tx | 928 unfinished tx.
The 601 round: 46 buy tx | 81 sell tx | 901 unfinished tx.
The 602 round: 41 buy tx | 50 sell tx | 910 unfinished tx.
The 603 round: 40 buy tx | 53 sell tx | 917 unfinished tx.
The 604 round: 50 buy tx | 46 sell tx | 921 unfinished tx.
The 605 round: 49 buy tx | 56 sell tx | 916 unfinished tx.
The 606 round: 56 buy tx | 61 sell tx | 899 unfinished tx.
The 607 round: 47 buy tx | 47 sell tx | 905 unfinished tx.
The 608 round: 49 buy tx | 51 sell tx | 905 unfinished tx.
The 609 round: 42 buy tx | 43 sell tx | 920 unfinished tx.
The 610 round: 38 buy tx | 45 sell tx | 937 unfinished tx.
The 611 round: 58 buy tx | 62 sell tx | 917 unfinished tx.
The 612 round: 56 buy tx | 56 sell tx | 905 unfinished tx.
The 613 round: 52 buy tx | 51 sell tx | 902 unfinished tx.
The 614 round: 47 buy tx | 55 sell tx | 900 unfinished tx.
The 615 round: 52 buy tx | 40 sell tx | 908 unfinished tx.
The 616 round: 52 buy tx | 52 sell tx | 904 unfinished tx.
The 617 round: 54 buy tx | 42 sell tx | 908 unfinished tx.
The 618 round: 49 buy tx | 50 sell tx | 909 unfinished tx.
The 619 round: 53 buy tx | 49 sell tx | 907 unfinished tx.
The 620 round: 55 buy tx | 49 sell tx | 903 unfinished tx.
The 621 round: 49 buy tx | 49 sell tx | 905 unfinished tx.
The 622 round: 57 buy tx | 56 sell tx | 892 unfinished tx.
The 623 round: 43 buy tx | 64 sell tx | 885 unfinished tx.
The 624 round: 52 buy tx | 46 sell tx | 887 unfinished tx.
The 625 round: 47 buy tx | 55 sell tx | 885 unfinished tx.
The 626 round: 56 buy tx | 54 sell tx | 875 unfinished tx.
The 627 round: 47 buy tx | 45 sell tx | 883 unfinished tx.
The 628 round: 41 buy tx | 62 sell tx | 880 unfinished tx.
The 629 round: 51 buy tx | 85 sell tx | 844 unfinished tx.
The 630 round: 46 buy tx | 53 sell tx | 845 unfinished tx.
The 631 round: 55 buy tx | 46 sell tx | 844 unfinished tx.
The 632 round: 42 buy tx | 44 sell tx | 858 unfinished tx.
The 633 round: 56 buy tx | 44 sell tx | 858 unfinished tx.
The 634 round: 55 buy tx | 38 sell tx | 865 unfinished tx.
The 635 round: 47 buy tx | 53 sell tx | 865 unfinished tx.
The 636 round: 60 buy tx | 47 sell tx | 858 unfinished tx.
The 637 round: 46 buy tx | 37 sell tx | 875 unfinished tx.
The 638 round: 45 buy tx | 47 sell tx | 883 unfinished tx.
The 639 round: 48 buy tx | 46 sell tx | 889 unfinished tx.
The 640 round: 53 buy tx | 48 sell tx | 888 unfinished tx.
The 641 round: 51 buy tx | 43 sell tx | 894 unfinished tx.
The 642 round: 51 buy tx | 50 sell tx | 893 unfinished tx.
The 643 round: 44 buy tx | 50 sell tx | 899 unfinished tx.
The 644 round: 53 buy tx | 52 sell tx | 894 unfinished tx.
The 645 round: 47 buy tx | 54 sell tx | 893 unfinished tx.
The 646 round: 52 buy tx | 55 sell tx | 886 unfinished tx.
The 647 round: 52 buy tx | 49 sell tx | 885 unfinished tx.
The 648 round: 41 buy tx | 33 sell tx | 911 unfinished tx.
The 649 round: 39 buy tx | 44 sell tx | 928 unfinished tx.
The 650 round: 48 buy tx | 48 sell tx | 932 unfinished tx.
The 651 round: 52 buy tx | 51 sell tx | 929 unfinished tx.
The 652 round: 49 buy tx | 43 sell tx | 937 unfinished tx.
The 653 round: 53 buy tx | 52 sell tx | 932 unfinished tx.
The 654 round: 37 buy tx | 43 sell tx | 952 unfinished tx.
The 655 round: 53 buy tx | 42 sell tx | 957 unfinished tx.
The 656 round: 49 buy tx | 43 sell tx | 965 unfinished tx.
The 657 round: 56 buy tx | 51 sell tx | 958 unfinished tx.
The 658 round: 56 buy tx | 60 sell tx | 942 unfinished tx.
The 659 round: 60 buy tx | 47 sell tx | 935 unfinished tx.
The 660 round: 50 buy tx | 49 sell tx | 936 unfinished tx.
The 661 round: 54 buy tx | 50 sell tx | 932 unfinished tx.
The 662 round: 47 buy tx | 45 sell tx | 940 unfinished tx.
The 663 round: 52 buy tx | 58 sell tx | 930 unfinished tx.
The 664 round: 52 buy tx | 45 sell tx | 933 unfinished tx.
The 665 round: 47 buy tx | 44 sell tx | 942 unfinished tx.
The 666 round: 48 buy tx | 44 sell tx | 950 unfinished tx.
The 667 round: 45 buy tx | 51 sell tx | 954 unfinished tx.
The 668 round: 58 buy tx | 56 sell tx | 940 unfinished tx.
The 669 round: 54 buy tx | 44 sell tx | 942 unfinished tx.
The 670 round: 47 buy tx | 40 sell tx | 955 unfinished tx.
The 671 round: 51 buy tx | 52 sell tx | 952 unfinished tx.
The 672 round: 58 buy tx | 59 sell tx | 935 unfinished tx.
The 673 round: 56 buy tx | 52 sell tx | 927 unfinished tx.
The 674 round: 53 buy tx | 42 sell tx | 932 unfinished tx.
The 675 round: 35 buy tx | 49 sell tx | 948 unfinished tx.
The 676 round: 48 buy tx | 48 sell tx | 952 unfinished tx.
The 677 round: 59 buy tx | 41 sell tx | 952 unfinished tx.
The 678 round: 45 buy tx | 48 sell tx | 959 unfinished tx.
The 679 round: 49 buy tx | 44 sell tx | 966 unfinished tx.
The 680 round: 56 buy tx | 54 sell tx | 956 unfinished tx.
The 681 round: 40 buy tx | 46 sell tx | 970 unfinished tx.
The 682 round: 48 buy tx | 46 sell tx | 976 unfinished tx.
The 683 round: 51 buy tx | 48 sell tx | 977 unfinished tx.
The 684 round: 50 buy tx | 47 sell tx | 980 unfinished tx.
The 685 round: 53 buy tx | 48 sell tx | 979 unfinished tx.
The 686 round: 42 buy tx | 48 sell tx | 989 unfinished tx.
The 687 round: 55 buy tx | 32 sell tx | 1002 unfinished tx.
The 688 round: 50 buy tx | 55 sell tx | 997 unfinished tx.
The 689 round: 51 buy tx | 40 sell tx | 1006 unfinished tx.
The 690 round: 50 buy tx | 29 sell tx | 1027 unfinished tx.
The 691 round: 51 buy tx | 37 sell tx | 1039 unfinished tx.
The 692 round: 41 buy tx | 57 sell tx | 1041 unfinished tx.
The 693 round: 53 buy tx | 40 sell tx | 1048 unfinished tx.
The 694 round: 38 buy tx | 53 sell tx | 1057 unfinished tx.
The 695 round: 65 buy tx | 48 sell tx | 1044 unfinished tx.
The 696 round: 45 buy tx | 77 sell tx | 1022 unfinished tx.
The 697 round: 71 buy tx | 67 sell tx | 984 unfinished tx.
The 698 round: 59 buy tx | 50 sell tx | 975 unfinished tx.
The 699 round: 46 buy tx | 53 sell tx | 976 unfinished tx.
The 700 round: 61 buy tx | 57 sell tx | 958 unfinished tx.
The 701 round: 55 buy tx | 43 sell tx | 960 unfinished tx.
The 702 round: 48 buy tx | 45 sell tx | 967 unfinished tx.
The 703 round: 60 buy tx | 49 sell tx | 958 unfinished tx.
The 704 round: 49 buy tx | 59 sell tx | 950 unfinished tx.
The 705 round: 49 buy tx | 38 sell tx | 963 unfinished tx.
The 706 round: 46 buy tx | 53 sell tx | 964 unfinished tx.
The 707 round: 53 buy tx | 44 sell tx | 967 unfinished tx.
The 708 round: 54 buy tx | 77 sell tx | 936 unfinished tx.
The 709 round: 52 buy tx | 41 sell tx | 943 unfinished tx.
The 710 round: 44 buy tx | 42 sell tx | 957 unfinished tx.
The 711 round: 43 buy tx | 67 sell tx | 947 unfinished tx.
The 712 round: 49 buy tx | 58 sell tx | 940 unfinished tx.
The 713 round: 55 buy tx | 48 sell tx | 937 unfinished tx.
The 714 round: 47 buy tx | 59 sell tx | 931 unfinished tx.
The 715 round: 49 buy tx | 36 sell tx | 946 unfinished tx.
The 716 round: 45 buy tx | 52 sell tx | 949 unfinished tx.
The 717 round: 48 buy tx | 55 sell tx | 946 unfinished tx.
The 718 round: 59 buy tx | 36 sell tx | 951 unfinished tx.
The 719 round: 39 buy tx | 40 sell tx | 972 unfinished tx.
The 720 round: 49 buy tx | 43 sell tx | 980 unfinished tx.
The 721 round: 54 buy tx | 34 sell tx | 992 unfinished tx.
The 722 round: 41 buy tx | 47 sell tx | 1004 unfinished tx.
The 723 round: 54 buy tx | 42 sell tx | 1008 unfinished tx.
The 724 round: 54 buy tx | 45 sell tx | 1009 unfinished tx.
The 725 round: 51 buy tx | 44 sell tx | 1014 unfinished tx.
The 726 round: 51 buy tx | 48 sell tx | 1015 unfinished tx.
The 727 round: 61 buy tx | 43 sell tx | 1011 unfinished tx.
The 728 round: 52 buy tx | 47 sell tx | 1012 unfinished tx.
The 729 round: 45 buy tx | 53 sell tx | 1014 unfinished tx.
The 730 round: 40 buy tx | 49 sell tx | 1025 unfinished tx.
The 731 round: 52 buy tx | 58 sell tx | 1015 unfinished tx.
The 732 round: 54 buy tx | 40 sell tx | 1021 unfinished tx.
The 733 round: 39 buy tx | 42 sell tx | 1040 unfinished tx.
The 734 round: 51 buy tx | 50 sell tx | 1039 unfinished tx.
The 735 round: 38 buy tx | 38 sell tx | 1063 unfinished tx.
The 736 round: 41 buy tx | 46 sell tx | 1076 unfinished tx.
The 737 round: 51 buy tx | 48 sell tx | 1077 unfinished tx.
The 738 round: 53 buy tx | 66 sell tx | 1058 unfinished tx.
The 739 round: 64 buy tx | 54 sell tx | 1040 unfinished tx.
The 740 round: 51 buy tx | 55 sell tx | 1034 unfinished tx.
The 741 round: 48 buy tx | 40 sell tx | 1046 unfinished tx.
The 742 round: 51 buy tx | 44 sell tx | 1051 unfinished tx.
The 743 round: 34 buy tx | 47 sell tx | 1070 unfinished tx.
The 744 round: 55 buy tx | 50 sell tx | 1065 unfinished tx.
The 745 round: 48 buy tx | 38 sell tx | 1079 unfinished tx.
The 746 round: 54 buy tx | 54 sell tx | 1071 unfinished tx.
The 747 round: 41 buy tx | 44 sell tx | 1086 unfinished tx.
The 748 round: 50 buy tx | 51 sell tx | 1085 unfinished tx.
The 749 round: 56 buy tx | 53 sell tx | 1076 unfinished tx.
The 750 round: 56 buy tx | 46 sell tx | 1074 unfinished tx.
The 751 round: 46 buy tx | 61 sell tx | 1067 unfinished tx.
The 752 round: 44 buy tx | 56 sell tx | 1067 unfinished tx.
The 753 round: 49 buy tx | 42 sell tx | 1076 unfinished tx.
The 754 round: 39 buy tx | 46 sell tx | 1091 unfinished tx.
The 755 round: 55 buy tx | 42 sell tx | 1094 unfinished tx.
The 756 round: 47 buy tx | 47 sell tx | 1100 unfinished tx.
The 757 round: 52 buy tx | 35 sell tx | 1113 unfinished tx.
The 758 round: 49 buy tx | 48 sell tx | 1116 unfinished tx.
The 759 round: 40 buy tx | 59 sell tx | 1117 unfinished tx.
The 760 round: 51 buy tx | 43 sell tx | 1123 unfinished tx.
The 761 round: 45 buy tx | 42 sell tx | 1136 unfinished tx.
The 762 round: 50 buy tx | 44 sell tx | 1142 unfinished tx.
The 763 round: 49 buy tx | 49 sell tx | 1144 unfinished tx.
The 764 round: 54 buy tx | 53 sell tx | 1137 unfinished tx.
The 765 round: 51 buy tx | 41 sell tx | 1145 unfinished tx.
The 766 round: 62 buy tx | 43 sell tx | 1140 unfinished tx.
The 767 round: 60 buy tx | 53 sell tx | 1127 unfinished tx.
The 768 round: 62 buy tx | 53 sell tx | 1112 unfinished tx.
The 769 round: 51 buy tx | 47 sell tx | 1114 unfinished tx.
The 770 round: 53 buy tx | 45 sell tx | 1116 unfinished tx.
The 771 round: 38 buy tx | 46 sell tx | 1132 unfinished tx.
The 772 round: 47 buy tx | 43 sell tx | 1142 unfinished tx.
The 773 round: 54 buy tx | 51 sell tx | 1137 unfinished tx.
The 774 round: 40 buy tx | 58 sell tx | 1139 unfinished tx.
The 775 round: 46 buy tx | 52 sell tx | 1141 unfinished tx.
The 776 round: 45 buy tx | 50 sell tx | 1146 unfinished tx.
The 777 round: 46 buy tx | 44 sell tx | 1156 unfinished tx.
The 778 round: 43 buy tx | 51 sell tx | 1162 unfinished tx.
The 779 round: 48 buy tx | 49 sell tx | 1165 unfinished tx.
The 780 round: 53 buy tx | 42 sell tx | 1170 unfinished tx.
The 781 round: 50 buy tx | 57 sell tx | 1163 unfinished tx.
The 782 round: 44 buy tx | 56 sell tx | 1163 unfinished tx.
The 783 round: 67 buy tx | 43 sell tx | 1153 unfinished tx.
The 784 round: 47 buy tx | 31 sell tx | 1175 unfinished tx.
The 785 round: 43 buy tx | 37 sell tx | 1195 unfinished tx.
The 786 round: 47 buy tx | 37 sell tx | 1211 unfinished tx.
The 787 round: 46 buy tx | 48 sell tx | 1217 unfinished tx.
The 788 round: 42 buy tx | 50 sell tx | 1225 unfinished tx.
The 789 round: 60 buy tx | 47 sell tx | 1218 unfinished tx.
The 790 round: 45 buy tx | 38 sell tx | 1235 unfinished tx.
The 791 round: 48 buy tx | 42 sell tx | 1245 unfinished tx.
The 792 round: 49 buy tx | 40 sell tx | 1256 unfinished tx.
The 793 round: 52 buy tx | 50 sell tx | 1254 unfinished tx.
The 794 round: 59 buy tx | 53 sell tx | 1242 unfinished tx.
The 795 round: 47 buy tx | 46 sell tx | 1249 unfinished tx.
The 796 round: 46 buy tx | 46 sell tx | 1257 unfinished tx.
The 797 round: 52 buy tx | 43 sell tx | 1262 unfinished tx.
The 798 round: 48 buy tx | 46 sell tx | 1268 unfinished tx.
The 799 round: 36 buy tx | 54 sell tx | 1278 unfinished tx.
The 800 round: 13 buy tx | 111 sell tx | 1254 unfinished tx.
The 801 round: 91 buy tx | 46 sell tx | 1217 unfinished tx.
The 802 round: 47 buy tx | 40 sell tx | 1230 unfinished tx.
The 803 round: 52 buy tx | 40 sell tx | 1238 unfinished tx.
The 804 round: 47 buy tx | 31 sell tx | 1260 unfinished tx.
The 805 round: 49 buy tx | 42 sell tx | 1269 unfinished tx.
The 806 round: 49 buy tx | 39 sell tx | 1281 unfinished tx.
The 807 round: 44 buy tx | 33 sell tx | 1304 unfinished tx.
The 808 round: 52 buy tx | 57 sell tx | 1295 unfinished tx.
The 809 round: 51 buy tx | 55 sell tx | 1289 unfinished tx.
The 810 round: 45 buy tx | 49 sell tx | 1295 unfinished tx.
The 811 round: 39 buy tx | 49 sell tx | 1307 unfinished tx.
The 812 round: 47 buy tx | 42 sell tx | 1318 unfinished tx.
The 813 round: 48 buy tx | 46 sell tx | 1324 unfinished tx.
The 814 round: 53 buy tx | 54 sell tx | 1317 unfinished tx.
The 815 round: 60 buy tx | 44 sell tx | 1313 unfinished tx.
The 816 round: 55 buy tx | 38 sell tx | 1320 unfinished tx.
The 817 round: 46 buy tx | 44 sell tx | 1330 unfinished tx.
The 818 round: 52 buy tx | 57 sell tx | 1321 unfinished tx.
The 819 round: 60 buy tx | 43 sell tx | 1318 unfinished tx.
The 820 round: 48 buy tx | 47 sell tx | 1323 unfinished tx.
The 821 round: 46 buy tx | 44 sell tx | 1333 unfinished tx.
The 822 round: 45 buy tx | 55 sell tx | 1333 unfinished tx.
The 823 round: 53 buy tx | 55 sell tx | 1325 unfinished tx.
The 824 round: 44 buy tx | 49 sell tx | 1332 unfinished tx.
The 825 round: 48 buy tx | 45 sell tx | 1339 unfinished tx.
The 826 round: 41 buy tx | 55 sell tx | 1343 unfinished tx.
The 827 round: 50 buy tx | 48 sell tx | 1345 unfinished tx.
The 828 round: 58 buy tx | 61 sell tx | 1326 unfinished tx.
The 829 round: 45 buy tx | 45 sell tx | 1336 unfinished tx.
The 830 round: 50 buy tx | 40 sell tx | 1346 unfinished tx.
The 831 round: 50 buy tx | 37 sell tx | 1359 unfinished tx.
The 832 round: 52 buy tx | 48 sell tx | 1359 unfinished tx.
The 833 round: 46 buy tx | 38 sell tx | 1375 unfinished tx.
The 834 round: 49 buy tx | 48 sell tx | 1378 unfinished tx.
The 835 round: 46 buy tx | 48 sell tx | 1384 unfinished tx.
The 836 round: 46 buy tx | 45 sell tx | 1393 unfinished tx.
The 837 round: 56 buy tx | 53 sell tx | 1384 unfinished tx.
The 838 round: 46 buy tx | 46 sell tx | 1392 unfinished tx.
The 839 round: 44 buy tx | 48 sell tx | 1400 unfinished tx.
