The 0 round: 26 buy tx | 31 sell tx | 43 unfinished tx.
The 411 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 412 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 413 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 414 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 415 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 416 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 417 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 418 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 419 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 420 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 421 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 422 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 423 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 424 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 425 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 426 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 427 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 428 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 429 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 430 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 431 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 432 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 433 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 434 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 435 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 436 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 437 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 438 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 439 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 440 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 441 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 442 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 443 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 444 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 445 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 446 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 447 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 448 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 449 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 450 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 451 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 452 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 453 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 454 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 455 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 456 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 457 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 458 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 459 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 460 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 461 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 462 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 463 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 464 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 465 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 466 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 467 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 468 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 469 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 470 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 471 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 472 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 473 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 474 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 475 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 476 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 477 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 478 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 479 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 480 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 481 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 482 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 483 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 484 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 485 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 486 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 487 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 488 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 489 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 490 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 491 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 492 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 493 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 494 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 495 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 496 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 497 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 498 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 499 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 500 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 501 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 502 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 503 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 504 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 505 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 506 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 507 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 508 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 509 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 510 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 511 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 512 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 513 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 514 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 515 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 516 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 517 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 518 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 519 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 520 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 521 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 522 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 523 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 524 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 525 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 526 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 527 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 528 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 529 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 530 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 531 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 532 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 533 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 534 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 535 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 536 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 537 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 538 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 539 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 540 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 541 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 542 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 543 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 544 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 545 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 546 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 547 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 548 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 549 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 550 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 551 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 552 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 553 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 554 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 555 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 556 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 557 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 558 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 559 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 560 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 561 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 562 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 563 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 564 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 565 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 566 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 567 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 568 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 569 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 570 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 571 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 572 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 573 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 574 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 575 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 576 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 577 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 578 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 579 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 580 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 581 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 582 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 583 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 584 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 585 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 586 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 587 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 588 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 589 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 590 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 591 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 592 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 593 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 594 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 595 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 596 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 597 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 598 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 599 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 600 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 601 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 602 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 603 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 604 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 605 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 606 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 607 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 608 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 609 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 610 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 611 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 612 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 613 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 614 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 615 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 616 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 617 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 618 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 619 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 620 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 621 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 622 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 623 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 624 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 625 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 626 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 627 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 628 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 629 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 630 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 631 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 632 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 633 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 634 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 635 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 636 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 637 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 638 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 639 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 640 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 641 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 642 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 643 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 644 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 645 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 646 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 647 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 648 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 649 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 650 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 651 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 652 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 653 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 654 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 655 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 656 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 657 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 658 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 659 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 660 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 661 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 662 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 663 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 664 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 665 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 666 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 667 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 668 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 669 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 670 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 671 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 672 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 673 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 674 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 675 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 676 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 677 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 678 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 679 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 680 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 681 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 682 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 683 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 684 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 685 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 686 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 687 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 688 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 689 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 690 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 691 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 692 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 693 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 694 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 695 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 696 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 697 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 698 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 699 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 700 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 701 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 702 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 703 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 704 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 705 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 706 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 707 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 708 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 709 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 710 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 711 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 712 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 713 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 714 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 715 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 716 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 717 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 718 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 719 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 720 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 721 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 722 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 723 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 724 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 725 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 726 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 727 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 728 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 729 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 730 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 731 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 732 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 733 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 734 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 735 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 736 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 737 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 738 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 739 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 740 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 741 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 742 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 743 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 744 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 745 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 746 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 747 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 748 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 749 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 750 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 751 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 752 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 753 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 754 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 755 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 756 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 757 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 758 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 759 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 760 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 761 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 762 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 763 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 764 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 765 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 766 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 767 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 768 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 769 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 770 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 771 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 772 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 773 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 774 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 775 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 776 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 777 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 778 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 779 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 780 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 781 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 782 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 783 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 784 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 785 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 786 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 787 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 788 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 789 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 790 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 791 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 792 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 793 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 794 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 795 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 796 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 797 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 798 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 799 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 800 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 801 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 802 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 803 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 804 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 805 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 806 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 807 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 808 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 809 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 810 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 811 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 812 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 813 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 814 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 815 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 816 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 817 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 818 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 819 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
The 820 round: 0 buy tx | 0 sell tx | 5000 unfinished tx.
