The 0 round: 42 buy tx | 48 sell tx | 10 unfinished tx.
The 423 round: 49 buy tx | 48 sell tx | 648 unfinished tx.
The 424 round: 46 buy tx | 42 sell tx | 660 unfinished tx.
The 425 round: 49 buy tx | 36 sell tx | 675 unfinished tx.
The 426 round: 53 buy tx | 44 sell tx | 678 unfinished tx.
The 427 round: 50 buy tx | 50 sell tx | 678 unfinished tx.
The 428 round: 47 buy tx | 42 sell tx | 689 unfinished tx.
The 429 round: 44 buy tx | 50 sell tx | 695 unfinished tx.
The 430 round: 55 buy tx | 48 sell tx | 692 unfinished tx.
The 431 round: 56 buy tx | 59 sell tx | 677 unfinished tx.
The 432 round: 56 buy tx | 59 sell tx | 662 unfinished tx.
The 433 round: 48 buy tx | 56 sell tx | 658 unfinished tx.
The 434 round: 46 buy tx | 45 sell tx | 667 unfinished tx.
The 435 round: 46 buy tx | 47 sell tx | 674 unfinished tx.
The 436 round: 43 buy tx | 58 sell tx | 673 unfinished tx.
The 437 round: 54 buy tx | 62 sell tx | 657 unfinished tx.
The 438 round: 40 buy tx | 50 sell tx | 667 unfinished tx.
The 439 round: 55 buy tx | 50 sell tx | 662 unfinished tx.
The 440 round: 54 buy tx | 41 sell tx | 667 unfinished tx.
The 441 round: 43 buy tx | 38 sell tx | 686 unfinished tx.
The 442 round: 41 buy tx | 49 sell tx | 696 unfinished tx.
The 443 round: 45 buy tx | 51 sell tx | 700 unfinished tx.
The 444 round: 46 buy tx | 49 sell tx | 705 unfinished tx.
The 445 round: 44 buy tx | 47 sell tx | 714 unfinished tx.
The 446 round: 45 buy tx | 59 sell tx | 710 unfinished tx.
The 447 round: 50 buy tx | 55 sell tx | 705 unfinished tx.
The 448 round: 56 buy tx | 51 sell tx | 698 unfinished tx.
The 449 round: 49 buy tx | 51 sell tx | 698 unfinished tx.
The 450 round: 47 buy tx | 62 sell tx | 689 unfinished tx.
The 451 round: 47 buy tx | 52 sell tx | 690 unfinished tx.
The 452 round: 35 buy tx | 36 sell tx | 719 unfinished tx.
The 453 round: 55 buy tx | 43 sell tx | 721 unfinished tx.
The 454 round: 46 buy tx | 39 sell tx | 736 unfinished tx.
The 455 round: 52 buy tx | 36 sell tx | 748 unfinished tx.
The 456 round: 44 buy tx | 45 sell tx | 759 unfinished tx.
The 457 round: 54 buy tx | 44 sell tx | 761 unfinished tx.
The 458 round: 43 buy tx | 42 sell tx | 776 unfinished tx.
The 459 round: 47 buy tx | 54 sell tx | 775 unfinished tx.
The 460 round: 45 buy tx | 41 sell tx | 789 unfinished tx.
The 461 round: 54 buy tx | 57 sell tx | 778 unfinished tx.
The 462 round: 59 buy tx | 51 sell tx | 768 unfinished tx.
The 463 round: 58 buy tx | 44 sell tx | 766 unfinished tx.
The 464 round: 50 buy tx | 51 sell tx | 765 unfinished tx.
The 465 round: 64 buy tx | 46 sell tx | 755 unfinished tx.
The 466 round: 55 buy tx | 59 sell tx | 741 unfinished tx.
The 467 round: 50 buy tx | 51 sell tx | 740 unfinished tx.
The 468 round: 52 buy tx | 55 sell tx | 733 unfinished tx.
The 469 round: 57 buy tx | 38 sell tx | 738 unfinished tx.
The 470 round: 44 buy tx | 53 sell tx | 741 unfinished tx.
The 471 round: 50 buy tx | 57 sell tx | 734 unfinished tx.
The 472 round: 57 buy tx | 56 sell tx | 721 unfinished tx.
The 473 round: 44 buy tx | 54 sell tx | 723 unfinished tx.
The 474 round: 36 buy tx | 46 sell tx | 741 unfinished tx.
The 475 round: 40 buy tx | 52 sell tx | 749 unfinished tx.
The 476 round: 47 buy tx | 41 sell tx | 761 unfinished tx.
The 477 round: 46 buy tx | 56 sell tx | 759 unfinished tx.
The 478 round: 37 buy tx | 46 sell tx | 776 unfinished tx.
The 479 round: 43 buy tx | 33 sell tx | 800 unfinished tx.
The 480 round: 52 buy tx | 47 sell tx | 801 unfinished tx.
The 481 round: 50 buy tx | 58 sell tx | 793 unfinished tx.
The 482 round: 43 buy tx | 45 sell tx | 805 unfinished tx.
The 483 round: 57 buy tx | 68 sell tx | 780 unfinished tx.
The 484 round: 69 buy tx | 47 sell tx | 764 unfinished tx.
The 485 round: 51 buy tx | 48 sell tx | 765 unfinished tx.
The 486 round: 50 buy tx | 45 sell tx | 770 unfinished tx.
The 487 round: 53 buy tx | 46 sell tx | 771 unfinished tx.
The 488 round: 46 buy tx | 51 sell tx | 774 unfinished tx.
The 489 round: 55 buy tx | 61 sell tx | 758 unfinished tx.
The 490 round: 47 buy tx | 47 sell tx | 764 unfinished tx.
The 491 round: 40 buy tx | 37 sell tx | 787 unfinished tx.
The 492 round: 53 buy tx | 56 sell tx | 778 unfinished tx.
The 493 round: 50 buy tx | 56 sell tx | 772 unfinished tx.
The 494 round: 36 buy tx | 53 sell tx | 783 unfinished tx.
The 495 round: 57 buy tx | 53 sell tx | 773 unfinished tx.
The 496 round: 53 buy tx | 46 sell tx | 774 unfinished tx.
The 497 round: 48 buy tx | 56 sell tx | 770 unfinished tx.
The 498 round: 54 buy tx | 52 sell tx | 764 unfinished tx.
The 499 round: 50 buy tx | 51 sell tx | 763 unfinished tx.
The 500 round: 54 buy tx | 45 sell tx | 764 unfinished tx.
The 501 round: 51 buy tx | 49 sell tx | 764 unfinished tx.
The 502 round: 50 buy tx | 57 sell tx | 757 unfinished tx.
The 503 round: 50 buy tx | 57 sell tx | 750 unfinished tx.
The 504 round: 49 buy tx | 50 sell tx | 751 unfinished tx.
The 505 round: 46 buy tx | 52 sell tx | 753 unfinished tx.
The 506 round: 54 buy tx | 46 sell tx | 753 unfinished tx.
The 507 round: 43 buy tx | 46 sell tx | 764 unfinished tx.
The 508 round: 45 buy tx | 49 sell tx | 770 unfinished tx.
The 509 round: 42 buy tx | 47 sell tx | 781 unfinished tx.
The 510 round: 52 buy tx | 49 sell tx | 780 unfinished tx.
The 511 round: 57 buy tx | 44 sell tx | 779 unfinished tx.
The 512 round: 53 buy tx | 50 sell tx | 776 unfinished tx.
The 513 round: 46 buy tx | 43 sell tx | 787 unfinished tx.
The 514 round: 44 buy tx | 46 sell tx | 797 unfinished tx.
The 515 round: 44 buy tx | 39 sell tx | 814 unfinished tx.
The 516 round: 48 buy tx | 63 sell tx | 803 unfinished tx.
The 517 round: 46 buy tx | 68 sell tx | 789 unfinished tx.
The 518 round: 51 buy tx | 49 sell tx | 789 unfinished tx.
The 519 round: 50 buy tx | 42 sell tx | 797 unfinished tx.
The 520 round: 48 buy tx | 47 sell tx | 802 unfinished tx.
The 521 round: 45 buy tx | 51 sell tx | 806 unfinished tx.
The 522 round: 53 buy tx | 47 sell tx | 806 unfinished tx.
The 523 round: 55 buy tx | 52 sell tx | 799 unfinished tx.
The 524 round: 48 buy tx | 47 sell tx | 804 unfinished tx.
The 525 round: 44 buy tx | 47 sell tx | 813 unfinished tx.
The 526 round: 38 buy tx | 48 sell tx | 827 unfinished tx.
The 527 round: 49 buy tx | 59 sell tx | 819 unfinished tx.
The 528 round: 43 buy tx | 59 sell tx | 817 unfinished tx.
The 529 round: 49 buy tx | 37 sell tx | 831 unfinished tx.
The 530 round: 49 buy tx | 40 sell tx | 842 unfinished tx.
The 531 round: 52 buy tx | 53 sell tx | 837 unfinished tx.
The 532 round: 44 buy tx | 40 sell tx | 853 unfinished tx.
The 533 round: 59 buy tx | 56 sell tx | 838 unfinished tx.
The 534 round: 50 buy tx | 59 sell tx | 829 unfinished tx.
The 535 round: 57 buy tx | 52 sell tx | 820 unfinished tx.
The 536 round: 48 buy tx | 28 sell tx | 844 unfinished tx.
The 537 round: 51 buy tx | 42 sell tx | 851 unfinished tx.
The 538 round: 41 buy tx | 49 sell tx | 861 unfinished tx.
The 539 round: 38 buy tx | 45 sell tx | 878 unfinished tx.
The 540 round: 55 buy tx | 51 sell tx | 872 unfinished tx.
The 541 round: 45 buy tx | 58 sell tx | 869 unfinished tx.
The 542 round: 45 buy tx | 35 sell tx | 889 unfinished tx.
The 543 round: 48 buy tx | 49 sell tx | 892 unfinished tx.
The 544 round: 40 buy tx | 51 sell tx | 901 unfinished tx.
The 545 round: 45 buy tx | 46 sell tx | 910 unfinished tx.
The 546 round: 56 buy tx | 62 sell tx | 892 unfinished tx.
The 547 round: 51 buy tx | 55 sell tx | 886 unfinished tx.
The 548 round: 59 buy tx | 62 sell tx | 865 unfinished tx.
The 549 round: 63 buy tx | 55 sell tx | 847 unfinished tx.
The 550 round: 58 buy tx | 56 sell tx | 833 unfinished tx.
The 551 round: 50 buy tx | 37 sell tx | 846 unfinished tx.
The 552 round: 39 buy tx | 61 sell tx | 846 unfinished tx.
The 553 round: 64 buy tx | 60 sell tx | 822 unfinished tx.
The 554 round: 54 buy tx | 49 sell tx | 819 unfinished tx.
The 555 round: 41 buy tx | 55 sell tx | 823 unfinished tx.
The 556 round: 52 buy tx | 64 sell tx | 807 unfinished tx.
The 557 round: 48 buy tx | 49 sell tx | 810 unfinished tx.
The 558 round: 55 buy tx | 54 sell tx | 801 unfinished tx.
The 559 round: 60 buy tx | 57 sell tx | 784 unfinished tx.
The 560 round: 46 buy tx | 62 sell tx | 776 unfinished tx.
The 561 round: 49 buy tx | 51 sell tx | 776 unfinished tx.
The 562 round: 41 buy tx | 51 sell tx | 784 unfinished tx.
The 563 round: 55 buy tx | 55 sell tx | 774 unfinished tx.
The 564 round: 46 buy tx | 47 sell tx | 781 unfinished tx.
The 565 round: 44 buy tx | 56 sell tx | 781 unfinished tx.
The 566 round: 51 buy tx | 40 sell tx | 790 unfinished tx.
The 567 round: 47 buy tx | 56 sell tx | 787 unfinished tx.
The 568 round: 47 buy tx | 58 sell tx | 782 unfinished tx.
The 569 round: 46 buy tx | 49 sell tx | 787 unfinished tx.
The 570 round: 46 buy tx | 46 sell tx | 795 unfinished tx.
The 571 round: 47 buy tx | 53 sell tx | 795 unfinished tx.
The 572 round: 49 buy tx | 53 sell tx | 793 unfinished tx.
The 573 round: 42 buy tx | 59 sell tx | 792 unfinished tx.
The 574 round: 40 buy tx | 49 sell tx | 803 unfinished tx.
The 575 round: 44 buy tx | 42 sell tx | 817 unfinished tx.
The 576 round: 47 buy tx | 59 sell tx | 811 unfinished tx.
The 577 round: 50 buy tx | 48 sell tx | 813 unfinished tx.
The 578 round: 54 buy tx | 52 sell tx | 807 unfinished tx.
The 579 round: 46 buy tx | 53 sell tx | 808 unfinished tx.
The 580 round: 44 buy tx | 53 sell tx | 811 unfinished tx.
The 581 round: 48 buy tx | 54 sell tx | 809 unfinished tx.
The 582 round: 43 buy tx | 54 sell tx | 812 unfinished tx.
The 583 round: 42 buy tx | 52 sell tx | 818 unfinished tx.
The 584 round: 45 buy tx | 48 sell tx | 825 unfinished tx.
The 585 round: 42 buy tx | 49 sell tx | 834 unfinished tx.
The 586 round: 56 buy tx | 55 sell tx | 823 unfinished tx.
The 587 round: 49 buy tx | 54 sell tx | 820 unfinished tx.
The 588 round: 52 buy tx | 47 sell tx | 821 unfinished tx.
The 589 round: 51 buy tx | 43 sell tx | 827 unfinished tx.
The 590 round: 48 buy tx | 65 sell tx | 814 unfinished tx.
The 591 round: 49 buy tx | 48 sell tx | 817 unfinished tx.
The 592 round: 42 buy tx | 53 sell tx | 822 unfinished tx.
The 593 round: 49 buy tx | 47 sell tx | 826 unfinished tx.
The 594 round: 45 buy tx | 52 sell tx | 829 unfinished tx.
The 595 round: 44 buy tx | 47 sell tx | 838 unfinished tx.
The 596 round: 53 buy tx | 43 sell tx | 842 unfinished tx.
The 597 round: 46 buy tx | 58 sell tx | 838 unfinished tx.
The 598 round: 44 buy tx | 48 sell tx | 846 unfinished tx.
The 599 round: 39 buy tx | 45 sell tx | 862 unfinished tx.
The 600 round: 106 buy tx | 0 sell tx | 856 unfinished tx.
The 601 round: 50 buy tx | 93 sell tx | 813 unfinished tx.
The 602 round: 55 buy tx | 47 sell tx | 811 unfinished tx.
The 603 round: 47 buy tx | 39 sell tx | 825 unfinished tx.
The 604 round: 52 buy tx | 56 sell tx | 817 unfinished tx.
The 605 round: 51 buy tx | 36 sell tx | 830 unfinished tx.
The 606 round: 50 buy tx | 43 sell tx | 837 unfinished tx.
The 607 round: 49 buy tx | 53 sell tx | 835 unfinished tx.
The 608 round: 49 buy tx | 44 sell tx | 842 unfinished tx.
The 609 round: 48 buy tx | 39 sell tx | 855 unfinished tx.
The 610 round: 41 buy tx | 33 sell tx | 881 unfinished tx.
The 611 round: 42 buy tx | 44 sell tx | 895 unfinished tx.
The 612 round: 50 buy tx | 48 sell tx | 897 unfinished tx.
The 613 round: 46 buy tx | 54 sell tx | 897 unfinished tx.
The 614 round: 57 buy tx | 38 sell tx | 902 unfinished tx.
The 615 round: 51 buy tx | 52 sell tx | 899 unfinished tx.
The 616 round: 49 buy tx | 37 sell tx | 913 unfinished tx.
The 617 round: 52 buy tx | 42 sell tx | 919 unfinished tx.
The 618 round: 51 buy tx | 47 sell tx | 921 unfinished tx.
The 619 round: 49 buy tx | 47 sell tx | 925 unfinished tx.
The 620 round: 44 buy tx | 51 sell tx | 930 unfinished tx.
The 621 round: 48 buy tx | 43 sell tx | 939 unfinished tx.
The 622 round: 55 buy tx | 39 sell tx | 945 unfinished tx.
The 623 round: 49 buy tx | 44 sell tx | 952 unfinished tx.
The 624 round: 51 buy tx | 49 sell tx | 952 unfinished tx.
The 625 round: 58 buy tx | 53 sell tx | 941 unfinished tx.
The 626 round: 47 buy tx | 59 sell tx | 935 unfinished tx.
The 627 round: 53 buy tx | 34 sell tx | 948 unfinished tx.
The 628 round: 48 buy tx | 39 sell tx | 961 unfinished tx.
The 629 round: 49 buy tx | 51 sell tx | 961 unfinished tx.
The 630 round: 53 buy tx | 47 sell tx | 961 unfinished tx.
The 631 round: 40 buy tx | 64 sell tx | 957 unfinished tx.
The 632 round: 52 buy tx | 49 sell tx | 956 unfinished tx.
The 633 round: 48 buy tx | 54 sell tx | 954 unfinished tx.
The 634 round: 36 buy tx | 57 sell tx | 961 unfinished tx.
The 635 round: 52 buy tx | 52 sell tx | 957 unfinished tx.
The 636 round: 47 buy tx | 44 sell tx | 966 unfinished tx.
The 637 round: 41 buy tx | 41 sell tx | 984 unfinished tx.
The 638 round: 55 buy tx | 46 sell tx | 983 unfinished tx.
The 639 round: 49 buy tx | 42 sell tx | 992 unfinished tx.
The 640 round: 52 buy tx | 56 sell tx | 984 unfinished tx.
The 641 round: 50 buy tx | 48 sell tx | 986 unfinished tx.
The 642 round: 47 buy tx | 46 sell tx | 993 unfinished tx.
The 643 round: 53 buy tx | 55 sell tx | 985 unfinished tx.
The 644 round: 41 buy tx | 55 sell tx | 989 unfinished tx.
The 645 round: 52 buy tx | 48 sell tx | 989 unfinished tx.
The 646 round: 57 buy tx | 50 sell tx | 982 unfinished tx.
The 647 round: 59 buy tx | 61 sell tx | 962 unfinished tx.
The 648 round: 56 buy tx | 48 sell tx | 958 unfinished tx.
The 649 round: 51 buy tx | 43 sell tx | 964 unfinished tx.
The 650 round: 55 buy tx | 49 sell tx | 960 unfinished tx.
The 651 round: 52 buy tx | 50 sell tx | 958 unfinished tx.
The 652 round: 52 buy tx | 43 sell tx | 963 unfinished tx.
The 653 round: 44 buy tx | 45 sell tx | 974 unfinished tx.
The 654 round: 56 buy tx | 50 sell tx | 968 unfinished tx.
The 655 round: 43 buy tx | 41 sell tx | 984 unfinished tx.
The 656 round: 48 buy tx | 46 sell tx | 990 unfinished tx.
The 657 round: 54 buy tx | 49 sell tx | 987 unfinished tx.
The 658 round: 49 buy tx | 48 sell tx | 990 unfinished tx.
The 659 round: 46 buy tx | 37 sell tx | 1007 unfinished tx.
The 660 round: 39 buy tx | 47 sell tx | 1021 unfinished tx.
The 661 round: 56 buy tx | 50 sell tx | 1015 unfinished tx.
The 662 round: 56 buy tx | 42 sell tx | 1017 unfinished tx.
The 663 round: 43 buy tx | 53 sell tx | 1021 unfinished tx.
The 664 round: 50 buy tx | 53 sell tx | 1018 unfinished tx.
The 665 round: 45 buy tx | 56 sell tx | 1017 unfinished tx.
The 666 round: 37 buy tx | 50 sell tx | 1030 unfinished tx.
The 667 round: 42 buy tx | 36 sell tx | 1052 unfinished tx.
The 668 round: 65 buy tx | 45 sell tx | 1042 unfinished tx.
The 669 round: 52 buy tx | 45 sell tx | 1045 unfinished tx.
The 670 round: 49 buy tx | 59 sell tx | 1037 unfinished tx.
The 671 round: 45 buy tx | 54 sell tx | 1038 unfinished tx.
The 672 round: 52 buy tx | 57 sell tx | 1029 unfinished tx.
The 673 round: 57 buy tx | 50 sell tx | 1022 unfinished tx.
The 674 round: 41 buy tx | 47 sell tx | 1034 unfinished tx.
The 675 round: 58 buy tx | 34 sell tx | 1042 unfinished tx.
The 676 round: 44 buy tx | 54 sell tx | 1044 unfinished tx.
The 677 round: 51 buy tx | 62 sell tx | 1031 unfinished tx.
The 678 round: 51 buy tx | 56 sell tx | 1024 unfinished tx.
The 679 round: 52 buy tx | 56 sell tx | 1016 unfinished tx.
The 680 round: 64 buy tx | 50 sell tx | 1002 unfinished tx.
The 681 round: 72 buy tx | 48 sell tx | 982 unfinished tx.
The 682 round: 50 buy tx | 54 sell tx | 978 unfinished tx.
The 683 round: 48 buy tx | 61 sell tx | 969 unfinished tx.
The 684 round: 45 buy tx | 51 sell tx | 973 unfinished tx.
The 685 round: 44 buy tx | 47 sell tx | 982 unfinished tx.
The 686 round: 53 buy tx | 51 sell tx | 978 unfinished tx.
The 687 round: 48 buy tx | 52 sell tx | 978 unfinished tx.
The 688 round: 36 buy tx | 47 sell tx | 995 unfinished tx.
The 689 round: 36 buy tx | 41 sell tx | 1018 unfinished tx.
The 690 round: 53 buy tx | 41 sell tx | 1024 unfinished tx.
The 691 round: 54 buy tx | 49 sell tx | 1021 unfinished tx.
The 692 round: 58 buy tx | 46 sell tx | 1017 unfinished tx.
The 693 round: 49 buy tx | 41 sell tx | 1027 unfinished tx.
The 694 round: 59 buy tx | 58 sell tx | 1010 unfinished tx.
The 695 round: 55 buy tx | 51 sell tx | 1004 unfinished tx.
The 696 round: 51 buy tx | 59 sell tx | 994 unfinished tx.
The 697 round: 54 buy tx | 54 sell tx | 986 unfinished tx.
The 698 round: 62 buy tx | 50 sell tx | 974 unfinished tx.
The 699 round: 63 buy tx | 56 sell tx | 955 unfinished tx.
The 700 round: 52 buy tx | 52 sell tx | 951 unfinished tx.
The 701 round: 46 buy tx | 58 sell tx | 947 unfinished tx.
The 702 round: 50 buy tx | 60 sell tx | 937 unfinished tx.
The 703 round: 56 buy tx | 46 sell tx | 935 unfinished tx.
The 704 round: 53 buy tx | 53 sell tx | 929 unfinished tx.
The 705 round: 40 buy tx | 53 sell tx | 936 unfinished tx.
The 706 round: 60 buy tx | 53 sell tx | 923 unfinished tx.
The 707 round: 44 buy tx | 54 sell tx | 925 unfinished tx.
The 708 round: 45 buy tx | 48 sell tx | 932 unfinished tx.
The 709 round: 46 buy tx | 52 sell tx | 934 unfinished tx.
The 710 round: 41 buy tx | 47 sell tx | 946 unfinished tx.
The 711 round: 61 buy tx | 61 sell tx | 924 unfinished tx.
The 712 round: 62 buy tx | 48 sell tx | 914 unfinished tx.
The 713 round: 51 buy tx | 48 sell tx | 915 unfinished tx.
The 714 round: 56 buy tx | 52 sell tx | 907 unfinished tx.
The 715 round: 53 buy tx | 52 sell tx | 902 unfinished tx.
The 716 round: 45 buy tx | 39 sell tx | 918 unfinished tx.
The 717 round: 41 buy tx | 48 sell tx | 929 unfinished tx.
The 718 round: 48 buy tx | 51 sell tx | 930 unfinished tx.
The 719 round: 54 buy tx | 47 sell tx | 929 unfinished tx.
The 720 round: 62 buy tx | 59 sell tx | 908 unfinished tx.
The 721 round: 43 buy tx | 56 sell tx | 909 unfinished tx.
The 722 round: 56 buy tx | 54 sell tx | 899 unfinished tx.
The 723 round: 51 buy tx | 49 sell tx | 899 unfinished tx.
The 724 round: 51 buy tx | 52 sell tx | 896 unfinished tx.
The 725 round: 42 buy tx | 50 sell tx | 904 unfinished tx.
The 726 round: 53 buy tx | 53 sell tx | 898 unfinished tx.
The 727 round: 45 buy tx | 38 sell tx | 915 unfinished tx.
The 728 round: 38 buy tx | 43 sell tx | 934 unfinished tx.
The 729 round: 53 buy tx | 44 sell tx | 937 unfinished tx.
The 730 round: 51 buy tx | 44 sell tx | 942 unfinished tx.
The 731 round: 52 buy tx | 46 sell tx | 944 unfinished tx.
The 732 round: 50 buy tx | 51 sell tx | 943 unfinished tx.
The 733 round: 56 buy tx | 38 sell tx | 949 unfinished tx.
The 734 round: 44 buy tx | 62 sell tx | 943 unfinished tx.
The 735 round: 50 buy tx | 56 sell tx | 937 unfinished tx.
The 736 round: 63 buy tx | 54 sell tx | 920 unfinished tx.
The 737 round: 43 buy tx | 56 sell tx | 921 unfinished tx.
The 738 round: 50 buy tx | 48 sell tx | 923 unfinished tx.
The 739 round: 49 buy tx | 51 sell tx | 923 unfinished tx.
The 740 round: 61 buy tx | 48 sell tx | 914 unfinished tx.
The 741 round: 49 buy tx | 51 sell tx | 914 unfinished tx.
The 742 round: 42 buy tx | 49 sell tx | 923 unfinished tx.
The 743 round: 51 buy tx | 53 sell tx | 919 unfinished tx.
The 744 round: 46 buy tx | 48 sell tx | 925 unfinished tx.
The 745 round: 46 buy tx | 43 sell tx | 936 unfinished tx.
The 746 round: 56 buy tx | 74 sell tx | 906 unfinished tx.
The 747 round: 50 buy tx | 49 sell tx | 907 unfinished tx.
The 748 round: 54 buy tx | 43 sell tx | 910 unfinished tx.
The 749 round: 42 buy tx | 50 sell tx | 918 unfinished tx.
The 750 round: 54 buy tx | 51 sell tx | 913 unfinished tx.
The 751 round: 36 buy tx | 45 sell tx | 932 unfinished tx.
The 752 round: 47 buy tx | 43 sell tx | 942 unfinished tx.
The 753 round: 41 buy tx | 51 sell tx | 950 unfinished tx.
The 754 round: 57 buy tx | 50 sell tx | 943 unfinished tx.
The 755 round: 35 buy tx | 45 sell tx | 963 unfinished tx.
The 756 round: 47 buy tx | 43 sell tx | 973 unfinished tx.
The 757 round: 53 buy tx | 48 sell tx | 972 unfinished tx.
The 758 round: 56 buy tx | 57 sell tx | 959 unfinished tx.
The 759 round: 39 buy tx | 47 sell tx | 973 unfinished tx.
The 760 round: 46 buy tx | 49 sell tx | 978 unfinished tx.
The 761 round: 44 buy tx | 39 sell tx | 995 unfinished tx.
The 762 round: 57 buy tx | 51 sell tx | 987 unfinished tx.
The 763 round: 45 buy tx | 44 sell tx | 998 unfinished tx.
The 764 round: 50 buy tx | 56 sell tx | 992 unfinished tx.
The 765 round: 44 buy tx | 54 sell tx | 994 unfinished tx.
The 766 round: 44 buy tx | 44 sell tx | 1006 unfinished tx.
The 767 round: 57 buy tx | 60 sell tx | 989 unfinished tx.
The 768 round: 57 buy tx | 65 sell tx | 967 unfinished tx.
The 769 round: 57 buy tx | 49 sell tx | 961 unfinished tx.
The 770 round: 59 buy tx | 49 sell tx | 953 unfinished tx.
The 771 round: 45 buy tx | 49 sell tx | 959 unfinished tx.
The 772 round: 54 buy tx | 45 sell tx | 960 unfinished tx.
The 773 round: 41 buy tx | 57 sell tx | 962 unfinished tx.
The 774 round: 41 buy tx | 48 sell tx | 973 unfinished tx.
The 775 round: 47 buy tx | 44 sell tx | 982 unfinished tx.
The 776 round: 34 buy tx | 48 sell tx | 1000 unfinished tx.
The 777 round: 45 buy tx | 58 sell tx | 997 unfinished tx.
The 778 round: 47 buy tx | 47 sell tx | 1003 unfinished tx.
The 779 round: 46 buy tx | 45 sell tx | 1012 unfinished tx.
The 780 round: 49 buy tx | 42 sell tx | 1021 unfinished tx.
The 781 round: 47 buy tx | 48 sell tx | 1026 unfinished tx.
The 782 round: 56 buy tx | 52 sell tx | 1018 unfinished tx.
The 783 round: 57 buy tx | 57 sell tx | 1004 unfinished tx.
The 784 round: 42 buy tx | 47 sell tx | 1015 unfinished tx.
The 785 round: 52 buy tx | 56 sell tx | 1007 unfinished tx.
The 786 round: 46 buy tx | 50 sell tx | 1011 unfinished tx.
The 787 round: 53 buy tx | 44 sell tx | 1014 unfinished tx.
The 788 round: 61 buy tx | 57 sell tx | 996 unfinished tx.
The 789 round: 45 buy tx | 51 sell tx | 1000 unfinished tx.
The 790 round: 43 buy tx | 47 sell tx | 1010 unfinished tx.
The 791 round: 53 buy tx | 49 sell tx | 1008 unfinished tx.
The 792 round: 54 buy tx | 47 sell tx | 1007 unfinished tx.
The 793 round: 40 buy tx | 43 sell tx | 1024 unfinished tx.
The 794 round: 49 buy tx | 63 sell tx | 1012 unfinished tx.
The 795 round: 51 buy tx | 52 sell tx | 1009 unfinished tx.
The 796 round: 44 buy tx | 47 sell tx | 1018 unfinished tx.
The 797 round: 40 buy tx | 47 sell tx | 1031 unfinished tx.
The 798 round: 63 buy tx | 62 sell tx | 1006 unfinished tx.
The 799 round: 42 buy tx | 48 sell tx | 1016 unfinished tx.
The 800 round: 134 buy tx | 0 sell tx | 982 unfinished tx.
The 801 round: 49 buy tx | 36 sell tx | 997 unfinished tx.
The 802 round: 52 buy tx | 48 sell tx | 997 unfinished tx.
The 803 round: 52 buy tx | 44 sell tx | 1001 unfinished tx.
The 804 round: 48 buy tx | 45 sell tx | 1008 unfinished tx.
The 805 round: 51 buy tx | 43 sell tx | 1014 unfinished tx.
The 806 round: 34 buy tx | 56 sell tx | 1024 unfinished tx.
The 807 round: 61 buy tx | 49 sell tx | 1014 unfinished tx.
The 808 round: 46 buy tx | 52 sell tx | 1016 unfinished tx.
The 809 round: 27 buy tx | 53 sell tx | 1036 unfinished tx.
The 810 round: 55 buy tx | 40 sell tx | 1041 unfinished tx.
The 811 round: 45 buy tx | 47 sell tx | 1049 unfinished tx.
The 812 round: 52 buy tx | 54 sell tx | 1043 unfinished tx.
The 813 round: 53 buy tx | 42 sell tx | 1048 unfinished tx.
The 814 round: 50 buy tx | 50 sell tx | 1048 unfinished tx.
The 815 round: 59 buy tx | 46 sell tx | 1043 unfinished tx.
The 816 round: 50 buy tx | 46 sell tx | 1047 unfinished tx.
The 817 round: 52 buy tx | 32 sell tx | 1063 unfinished tx.
The 818 round: 48 buy tx | 42 sell tx | 1073 unfinished tx.
The 819 round: 46 buy tx | 59 sell tx | 1068 unfinished tx.
The 820 round: 71 buy tx | 63 sell tx | 1034 unfinished tx.
The 821 round: 52 buy tx | 44 sell tx | 1038 unfinished tx.
The 822 round: 47 buy tx | 50 sell tx | 1041 unfinished tx.
The 823 round: 55 buy tx | 48 sell tx | 1038 unfinished tx.
The 824 round: 54 buy tx | 43 sell tx | 1041 unfinished tx.
The 825 round: 49 buy tx | 29 sell tx | 1063 unfinished tx.
The 826 round: 37 buy tx | 53 sell tx | 1073 unfinished tx.
The 827 round: 50 buy tx | 50 sell tx | 1073 unfinished tx.
The 828 round: 59 buy tx | 53 sell tx | 1061 unfinished tx.
The 829 round: 40 buy tx | 45 sell tx | 1076 unfinished tx.
The 830 round: 57 buy tx | 42 sell tx | 1077 unfinished tx.
The 831 round: 53 buy tx | 42 sell tx | 1082 unfinished tx.
The 832 round: 59 buy tx | 50 sell tx | 1073 unfinished tx.
The 833 round: 49 buy tx | 42 sell tx | 1082 unfinished tx.
The 834 round: 57 buy tx | 55 sell tx | 1070 unfinished tx.
The 835 round: 53 buy tx | 61 sell tx | 1056 unfinished tx.
The 836 round: 46 buy tx | 42 sell tx | 1068 unfinished tx.
The 837 round: 44 buy tx | 47 sell tx | 1077 unfinished tx.
The 838 round: 63 buy tx | 53 sell tx | 1061 unfinished tx.
The 839 round: 50 buy tx | 51 sell tx | 1060 unfinished tx.
The 840 round: 53 buy tx | 57 sell tx | 1050 unfinished tx.
The 841 round: 51 buy tx | 48 sell tx | 1051 unfinished tx.
The 842 round: 50 buy tx | 48 sell tx | 1053 unfinished tx.
