The 0 round: 479 buy tx | 512 sell tx | 9 unfinished tx.
The 423 round: 492 buy tx | 511 sell tx | 450 unfinished tx.
The 424 round: 490 buy tx | 505 sell tx | 455 unfinished tx.
The 425 round: 517 buy tx | 483 sell tx | 455 unfinished tx.
The 426 round: 507 buy tx | 479 sell tx | 469 unfinished tx.
The 427 round: 526 buy tx | 481 sell tx | 462 unfinished tx.
The 428 round: 495 buy tx | 504 sell tx | 463 unfinished tx.
The 429 round: 515 buy tx | 483 sell tx | 465 unfinished tx.
The 430 round: 487 buy tx | 512 sell tx | 466 unfinished tx.
The 431 round: 499 buy tx | 484 sell tx | 483 unfinished tx.
The 432 round: 506 buy tx | 498 sell tx | 479 unfinished tx.
The 433 round: 507 buy tx | 489 sell tx | 483 unfinished tx.
The 434 round: 498 buy tx | 509 sell tx | 476 unfinished tx.
The 435 round: 504 buy tx | 516 sell tx | 456 unfinished tx.
The 436 round: 507 buy tx | 481 sell tx | 468 unfinished tx.
The 437 round: 512 buy tx | 501 sell tx | 455 unfinished tx.
The 438 round: 510 buy tx | 484 sell tx | 461 unfinished tx.
The 439 round: 492 buy tx | 506 sell tx | 463 unfinished tx.
The 440 round: 474 buy tx | 514 sell tx | 475 unfinished tx.
The 441 round: 526 buy tx | 478 sell tx | 471 unfinished tx.
The 442 round: 488 buy tx | 507 sell tx | 476 unfinished tx.
The 443 round: 505 buy tx | 496 sell tx | 475 unfinished tx.
The 444 round: 498 buy tx | 502 sell tx | 475 unfinished tx.
The 445 round: 504 buy tx | 504 sell tx | 467 unfinished tx.
The 446 round: 500 buy tx | 500 sell tx | 467 unfinished tx.
The 447 round: 508 buy tx | 488 sell tx | 471 unfinished tx.
The 448 round: 506 buy tx | 501 sell tx | 464 unfinished tx.
The 449 round: 486 buy tx | 503 sell tx | 475 unfinished tx.
The 450 round: 493 buy tx | 513 sell tx | 469 unfinished tx.
The 451 round: 499 buy tx | 489 sell tx | 481 unfinished tx.
The 452 round: 492 buy tx | 519 sell tx | 470 unfinished tx.
The 453 round: 491 buy tx | 493 sell tx | 486 unfinished tx.
The 454 round: 504 buy tx | 496 sell tx | 486 unfinished tx.
The 455 round: 503 buy tx | 504 sell tx | 479 unfinished tx.
The 456 round: 497 buy tx | 507 sell tx | 475 unfinished tx.
The 457 round: 500 buy tx | 510 sell tx | 465 unfinished tx.
The 458 round: 524 buy tx | 477 sell tx | 464 unfinished tx.
The 459 round: 484 buy tx | 512 sell tx | 468 unfinished tx.
The 460 round: 488 buy tx | 511 sell tx | 469 unfinished tx.
The 461 round: 507 buy tx | 489 sell tx | 473 unfinished tx.
The 462 round: 495 buy tx | 505 sell tx | 473 unfinished tx.
The 463 round: 500 buy tx | 499 sell tx | 474 unfinished tx.
The 464 round: 495 buy tx | 488 sell tx | 491 unfinished tx.
The 465 round: 495 buy tx | 513 sell tx | 483 unfinished tx.
The 466 round: 525 buy tx | 476 sell tx | 482 unfinished tx.
The 467 round: 486 buy tx | 510 sell tx | 486 unfinished tx.
The 468 round: 511 buy tx | 494 sell tx | 481 unfinished tx.
The 469 round: 514 buy tx | 485 sell tx | 482 unfinished tx.
The 470 round: 496 buy tx | 509 sell tx | 477 unfinished tx.
The 471 round: 511 buy tx | 488 sell tx | 478 unfinished tx.
The 472 round: 502 buy tx | 504 sell tx | 472 unfinished tx.
The 473 round: 493 buy tx | 505 sell tx | 474 unfinished tx.
The 474 round: 496 buy tx | 512 sell tx | 466 unfinished tx.
The 475 round: 468 buy tx | 518 sell tx | 480 unfinished tx.
The 476 round: 544 buy tx | 469 sell tx | 467 unfinished tx.
The 477 round: 481 buy tx | 525 sell tx | 461 unfinished tx.
The 478 round: 502 buy tx | 475 sell tx | 484 unfinished tx.
The 479 round: 498 buy tx | 504 sell tx | 482 unfinished tx.
The 480 round: 518 buy tx | 473 sell tx | 491 unfinished tx.
The 481 round: 506 buy tx | 503 sell tx | 482 unfinished tx.
The 482 round: 499 buy tx | 503 sell tx | 480 unfinished tx.
The 483 round: 482 buy tx | 514 sell tx | 484 unfinished tx.
The 484 round: 505 buy tx | 500 sell tx | 479 unfinished tx.
The 485 round: 510 buy tx | 493 sell tx | 476 unfinished tx.
The 486 round: 483 buy tx | 514 sell tx | 479 unfinished tx.
The 487 round: 506 buy tx | 501 sell tx | 472 unfinished tx.
The 488 round: 497 buy tx | 499 sell tx | 476 unfinished tx.
The 489 round: 489 buy tx | 495 sell tx | 492 unfinished tx.
The 490 round: 482 buy tx | 517 sell tx | 493 unfinished tx.
The 491 round: 463 buy tx | 521 sell tx | 509 unfinished tx.
The 492 round: 527 buy tx | 496 sell tx | 486 unfinished tx.
The 493 round: 476 buy tx | 511 sell tx | 499 unfinished tx.
The 494 round: 517 buy tx | 492 sell tx | 490 unfinished tx.
The 495 round: 484 buy tx | 517 sell tx | 489 unfinished tx.
The 496 round: 514 buy tx | 482 sell tx | 493 unfinished tx.
The 497 round: 480 buy tx | 523 sell tx | 490 unfinished tx.
The 498 round: 507 buy tx | 486 sell tx | 497 unfinished tx.
The 499 round: 509 buy tx | 512 sell tx | 476 unfinished tx.
The 500 round: 486 buy tx | 517 sell tx | 473 unfinished tx.
The 501 round: 484 buy tx | 515 sell tx | 474 unfinished tx.
The 502 round: 493 buy tx | 490 sell tx | 491 unfinished tx.
The 503 round: 526 buy tx | 477 sell tx | 488 unfinished tx.
The 504 round: 503 buy tx | 519 sell tx | 466 unfinished tx.
The 505 round: 505 buy tx | 492 sell tx | 469 unfinished tx.
The 506 round: 495 buy tx | 503 sell tx | 471 unfinished tx.
The 507 round: 495 buy tx | 501 sell tx | 475 unfinished tx.
The 508 round: 514 buy tx | 491 sell tx | 470 unfinished tx.
The 509 round: 521 buy tx | 486 sell tx | 463 unfinished tx.
The 510 round: 497 buy tx | 505 sell tx | 461 unfinished tx.
The 511 round: 516 buy tx | 483 sell tx | 462 unfinished tx.
The 512 round: 501 buy tx | 501 sell tx | 460 unfinished tx.
The 513 round: 519 buy tx | 482 sell tx | 459 unfinished tx.
The 514 round: 516 buy tx | 483 sell tx | 460 unfinished tx.
The 515 round: 484 buy tx | 500 sell tx | 476 unfinished tx.
The 516 round: 515 buy tx | 488 sell tx | 473 unfinished tx.
The 517 round: 503 buy tx | 476 sell tx | 494 unfinished tx.
The 518 round: 532 buy tx | 480 sell tx | 482 unfinished tx.
The 519 round: 518 buy tx | 485 sell tx | 479 unfinished tx.
The 520 round: 508 buy tx | 497 sell tx | 474 unfinished tx.
The 521 round: 506 buy tx | 496 sell tx | 472 unfinished tx.
The 522 round: 486 buy tx | 503 sell tx | 483 unfinished tx.
The 523 round: 541 buy tx | 468 sell tx | 474 unfinished tx.
The 524 round: 517 buy tx | 489 sell tx | 468 unfinished tx.
The 525 round: 482 buy tx | 496 sell tx | 490 unfinished tx.
The 526 round: 515 buy tx | 490 sell tx | 485 unfinished tx.
The 527 round: 507 buy tx | 492 sell tx | 486 unfinished tx.
The 528 round: 500 buy tx | 500 sell tx | 486 unfinished tx.
The 529 round: 478 buy tx | 498 sell tx | 510 unfinished tx.
The 530 round: 499 buy tx | 512 sell tx | 499 unfinished tx.
The 531 round: 486 buy tx | 510 sell tx | 503 unfinished tx.
The 532 round: 500 buy tx | 513 sell tx | 490 unfinished tx.
The 533 round: 503 buy tx | 496 sell tx | 491 unfinished tx.
The 534 round: 492 buy tx | 502 sell tx | 497 unfinished tx.
The 535 round: 491 buy tx | 513 sell tx | 493 unfinished tx.
The 536 round: 497 buy tx | 488 sell tx | 508 unfinished tx.
The 537 round: 495 buy tx | 521 sell tx | 492 unfinished tx.
The 538 round: 495 buy tx | 499 sell tx | 498 unfinished tx.
The 539 round: 497 buy tx | 501 sell tx | 500 unfinished tx.
The 540 round: 506 buy tx | 490 sell tx | 504 unfinished tx.
The 541 round: 503 buy tx | 494 sell tx | 507 unfinished tx.
The 542 round: 485 buy tx | 517 sell tx | 505 unfinished tx.
The 543 round: 479 buy tx | 510 sell tx | 516 unfinished tx.
The 544 round: 489 buy tx | 522 sell tx | 505 unfinished tx.
The 545 round: 497 buy tx | 504 sell tx | 504 unfinished tx.
The 546 round: 521 buy tx | 478 sell tx | 505 unfinished tx.
The 547 round: 487 buy tx | 507 sell tx | 511 unfinished tx.
The 548 round: 501 buy tx | 498 sell tx | 512 unfinished tx.
The 549 round: 488 buy tx | 514 sell tx | 510 unfinished tx.
The 550 round: 502 buy tx | 501 sell tx | 507 unfinished tx.
The 551 round: 511 buy tx | 487 sell tx | 509 unfinished tx.
The 552 round: 507 buy tx | 503 sell tx | 499 unfinished tx.
The 553 round: 509 buy tx | 494 sell tx | 496 unfinished tx.
The 554 round: 492 buy tx | 505 sell tx | 499 unfinished tx.
The 555 round: 490 buy tx | 510 sell tx | 499 unfinished tx.
The 556 round: 516 buy tx | 461 sell tx | 522 unfinished tx.
The 557 round: 503 buy tx | 515 sell tx | 504 unfinished tx.
The 558 round: 494 buy tx | 501 sell tx | 509 unfinished tx.
The 559 round: 484 buy tx | 499 sell tx | 526 unfinished tx.
The 560 round: 495 buy tx | 508 sell tx | 523 unfinished tx.
The 561 round: 495 buy tx | 505 sell tx | 523 unfinished tx.
The 562 round: 495 buy tx | 500 sell tx | 528 unfinished tx.
The 563 round: 492 buy tx | 530 sell tx | 506 unfinished tx.
The 564 round: 485 buy tx | 514 sell tx | 507 unfinished tx.
The 565 round: 523 buy tx | 483 sell tx | 501 unfinished tx.
The 566 round: 495 buy tx | 498 sell tx | 508 unfinished tx.
The 567 round: 496 buy tx | 502 sell tx | 510 unfinished tx.
The 568 round: 522 buy tx | 490 sell tx | 498 unfinished tx.
The 569 round: 507 buy tx | 492 sell tx | 499 unfinished tx.
The 570 round: 493 buy tx | 501 sell tx | 505 unfinished tx.
The 571 round: 490 buy tx | 518 sell tx | 497 unfinished tx.
The 572 round: 495 buy tx | 515 sell tx | 487 unfinished tx.
The 573 round: 518 buy tx | 478 sell tx | 491 unfinished tx.
The 574 round: 511 buy tx | 478 sell tx | 502 unfinished tx.
The 575 round: 510 buy tx | 484 sell tx | 508 unfinished tx.
The 576 round: 475 buy tx | 518 sell tx | 515 unfinished tx.
The 577 round: 494 buy tx | 520 sell tx | 501 unfinished tx.
The 578 round: 493 buy tx | 503 sell tx | 505 unfinished tx.
The 579 round: 507 buy tx | 491 sell tx | 507 unfinished tx.
The 580 round: 489 buy tx | 511 sell tx | 507 unfinished tx.
The 581 round: 486 buy tx | 498 sell tx | 523 unfinished tx.
The 582 round: 501 buy tx | 506 sell tx | 516 unfinished tx.
The 583 round: 528 buy tx | 492 sell tx | 496 unfinished tx.
The 584 round: 491 buy tx | 499 sell tx | 506 unfinished tx.
The 585 round: 503 buy tx | 483 sell tx | 520 unfinished tx.
The 586 round: 488 buy tx | 520 sell tx | 512 unfinished tx.
The 587 round: 498 buy tx | 502 sell tx | 512 unfinished tx.
The 588 round: 503 buy tx | 507 sell tx | 502 unfinished tx.
The 589 round: 511 buy tx | 507 sell tx | 484 unfinished tx.
The 590 round: 483 buy tx | 496 sell tx | 505 unfinished tx.
The 591 round: 463 buy tx | 536 sell tx | 506 unfinished tx.
The 592 round: 499 buy tx | 507 sell tx | 500 unfinished tx.
The 593 round: 519 buy tx | 486 sell tx | 495 unfinished tx.
The 594 round: 460 buy tx | 518 sell tx | 517 unfinished tx.
The 595 round: 518 buy tx | 487 sell tx | 512 unfinished tx.
The 596 round: 505 buy tx | 492 sell tx | 515 unfinished tx.
The 597 round: 519 buy tx | 497 sell tx | 499 unfinished tx.
The 598 round: 496 buy tx | 526 sell tx | 477 unfinished tx.
The 599 round: 499 buy tx | 487 sell tx | 491 unfinished tx.
The 600 round: 948 buy tx | 8 sell tx | 535 unfinished tx.
The 601 round: 516 buy tx | 682 sell tx | 337 unfinished tx.
The 602 round: 497 buy tx | 479 sell tx | 361 unfinished tx.
The 603 round: 517 buy tx | 465 sell tx | 379 unfinished tx.
The 604 round: 468 buy tx | 496 sell tx | 415 unfinished tx.
The 605 round: 498 buy tx | 490 sell tx | 427 unfinished tx.
The 606 round: 507 buy tx | 488 sell tx | 432 unfinished tx.
The 607 round: 520 buy tx | 476 sell tx | 436 unfinished tx.
The 608 round: 503 buy tx | 487 sell tx | 446 unfinished tx.
The 609 round: 510 buy tx | 487 sell tx | 449 unfinished tx.
The 610 round: 519 buy tx | 479 sell tx | 451 unfinished tx.
The 611 round: 509 buy tx | 483 sell tx | 459 unfinished tx.
The 612 round: 510 buy tx | 484 sell tx | 465 unfinished tx.
The 613 round: 490 buy tx | 502 sell tx | 473 unfinished tx.
The 614 round: 470 buy tx | 521 sell tx | 482 unfinished tx.
The 615 round: 506 buy tx | 498 sell tx | 478 unfinished tx.
The 616 round: 499 buy tx | 499 sell tx | 480 unfinished tx.
The 617 round: 497 buy tx | 501 sell tx | 482 unfinished tx.
The 618 round: 506 buy tx | 489 sell tx | 487 unfinished tx.
The 619 round: 492 buy tx | 502 sell tx | 493 unfinished tx.
The 620 round: 501 buy tx | 509 sell tx | 483 unfinished tx.
The 621 round: 520 buy tx | 467 sell tx | 496 unfinished tx.
The 622 round: 506 buy tx | 496 sell tx | 494 unfinished tx.
The 623 round: 506 buy tx | 491 sell tx | 497 unfinished tx.
The 624 round: 503 buy tx | 494 sell tx | 500 unfinished tx.
The 625 round: 503 buy tx | 506 sell tx | 491 unfinished tx.
The 626 round: 501 buy tx | 495 sell tx | 495 unfinished tx.
The 627 round: 514 buy tx | 493 sell tx | 488 unfinished tx.
The 628 round: 502 buy tx | 489 sell tx | 497 unfinished tx.
The 629 round: 472 buy tx | 526 sell tx | 499 unfinished tx.
The 630 round: 510 buy tx | 486 sell tx | 503 unfinished tx.
The 631 round: 501 buy tx | 494 sell tx | 508 unfinished tx.
The 632 round: 531 buy tx | 473 sell tx | 504 unfinished tx.
The 633 round: 500 buy tx | 500 sell tx | 504 unfinished tx.
The 634 round: 487 buy tx | 514 sell tx | 503 unfinished tx.
The 635 round: 524 buy tx | 475 sell tx | 504 unfinished tx.
The 636 round: 508 buy tx | 487 sell tx | 509 unfinished tx.
The 637 round: 509 buy tx | 509 sell tx | 491 unfinished tx.
The 638 round: 519 buy tx | 478 sell tx | 494 unfinished tx.
The 639 round: 492 buy tx | 500 sell tx | 502 unfinished tx.
The 640 round: 510 buy tx | 474 sell tx | 518 unfinished tx.
The 641 round: 480 buy tx | 500 sell tx | 538 unfinished tx.
The 642 round: 507 buy tx | 523 sell tx | 508 unfinished tx.
The 643 round: 501 buy tx | 504 sell tx | 503 unfinished tx.
The 644 round: 535 buy tx | 467 sell tx | 501 unfinished tx.
The 645 round: 495 buy tx | 506 sell tx | 500 unfinished tx.
The 646 round: 502 buy tx | 490 sell tx | 508 unfinished tx.
The 647 round: 507 buy tx | 497 sell tx | 504 unfinished tx.
The 648 round: 512 buy tx | 481 sell tx | 511 unfinished tx.
The 649 round: 510 buy tx | 481 sell tx | 520 unfinished tx.
The 650 round: 490 buy tx | 514 sell tx | 516 unfinished tx.
The 651 round: 490 buy tx | 499 sell tx | 527 unfinished tx.
The 652 round: 492 buy tx | 513 sell tx | 522 unfinished tx.
The 653 round: 510 buy tx | 493 sell tx | 519 unfinished tx.
The 654 round: 526 buy tx | 466 sell tx | 527 unfinished tx.
The 655 round: 491 buy tx | 514 sell tx | 522 unfinished tx.
The 656 round: 496 buy tx | 482 sell tx | 544 unfinished tx.
The 657 round: 487 buy tx | 517 sell tx | 540 unfinished tx.
The 658 round: 491 buy tx | 503 sell tx | 546 unfinished tx.
The 659 round: 480 buy tx | 513 sell tx | 553 unfinished tx.
The 660 round: 560 buy tx | 472 sell tx | 521 unfinished tx.
The 661 round: 489 buy tx | 495 sell tx | 537 unfinished tx.
The 662 round: 480 buy tx | 510 sell tx | 547 unfinished tx.
The 663 round: 478 buy tx | 525 sell tx | 544 unfinished tx.
The 664 round: 500 buy tx | 505 sell tx | 539 unfinished tx.
The 665 round: 526 buy tx | 490 sell tx | 523 unfinished tx.
The 666 round: 493 buy tx | 512 sell tx | 518 unfinished tx.
The 667 round: 510 buy tx | 479 sell tx | 529 unfinished tx.
The 668 round: 493 buy tx | 509 sell tx | 527 unfinished tx.
The 669 round: 483 buy tx | 516 sell tx | 528 unfinished tx.
The 670 round: 497 buy tx | 493 sell tx | 538 unfinished tx.
The 671 round: 453 buy tx | 525 sell tx | 560 unfinished tx.
The 672 round: 528 buy tx | 507 sell tx | 525 unfinished tx.
The 673 round: 501 buy tx | 500 sell tx | 524 unfinished tx.
The 674 round: 505 buy tx | 490 sell tx | 529 unfinished tx.
The 675 round: 507 buy tx | 497 sell tx | 525 unfinished tx.
The 676 round: 491 buy tx | 501 sell tx | 533 unfinished tx.
The 677 round: 482 buy tx | 524 sell tx | 527 unfinished tx.
The 678 round: 488 buy tx | 507 sell tx | 532 unfinished tx.
The 679 round: 512 buy tx | 492 sell tx | 528 unfinished tx.
The 680 round: 511 buy tx | 490 sell tx | 527 unfinished tx.
The 681 round: 498 buy tx | 494 sell tx | 535 unfinished tx.
The 682 round: 505 buy tx | 490 sell tx | 540 unfinished tx.
The 683 round: 495 buy tx | 516 sell tx | 529 unfinished tx.
The 684 round: 474 buy tx | 517 sell tx | 538 unfinished tx.
The 685 round: 505 buy tx | 485 sell tx | 548 unfinished tx.
The 686 round: 491 buy tx | 509 sell tx | 548 unfinished tx.
The 687 round: 519 buy tx | 485 sell tx | 544 unfinished tx.
The 688 round: 500 buy tx | 506 sell tx | 538 unfinished tx.
The 689 round: 489 buy tx | 507 sell tx | 542 unfinished tx.
The 690 round: 499 buy tx | 501 sell tx | 542 unfinished tx.
The 691 round: 493 buy tx | 509 sell tx | 540 unfinished tx.
The 692 round: 485 buy tx | 515 sell tx | 540 unfinished tx.
The 693 round: 488 buy tx | 508 sell tx | 544 unfinished tx.
The 694 round: 510 buy tx | 498 sell tx | 536 unfinished tx.
The 695 round: 470 buy tx | 508 sell tx | 558 unfinished tx.
The 696 round: 513 buy tx | 492 sell tx | 553 unfinished tx.
The 697 round: 507 buy tx | 470 sell tx | 576 unfinished tx.
The 698 round: 533 buy tx | 494 sell tx | 549 unfinished tx.
The 699 round: 483 buy tx | 500 sell tx | 566 unfinished tx.
The 700 round: 512 buy tx | 499 sell tx | 555 unfinished tx.
The 701 round: 491 buy tx | 508 sell tx | 556 unfinished tx.
The 702 round: 476 buy tx | 504 sell tx | 576 unfinished tx.
The 703 round: 508 buy tx | 520 sell tx | 548 unfinished tx.
The 704 round: 505 buy tx | 516 sell tx | 527 unfinished tx.
The 705 round: 493 buy tx | 514 sell tx | 520 unfinished tx.
The 706 round: 508 buy tx | 470 sell tx | 542 unfinished tx.
The 707 round: 486 buy tx | 503 sell tx | 553 unfinished tx.
The 708 round: 491 buy tx | 514 sell tx | 548 unfinished tx.
The 709 round: 507 buy tx | 501 sell tx | 540 unfinished tx.
The 710 round: 507 buy tx | 497 sell tx | 536 unfinished tx.
The 711 round: 491 buy tx | 510 sell tx | 535 unfinished tx.
The 712 round: 501 buy tx | 499 sell tx | 535 unfinished tx.
The 713 round: 488 buy tx | 507 sell tx | 540 unfinished tx.
The 714 round: 503 buy tx | 500 sell tx | 537 unfinished tx.
The 715 round: 488 buy tx | 505 sell tx | 544 unfinished tx.
The 716 round: 503 buy tx | 495 sell tx | 546 unfinished tx.
The 717 round: 508 buy tx | 491 sell tx | 547 unfinished tx.
The 718 round: 485 buy tx | 511 sell tx | 551 unfinished tx.
The 719 round: 489 buy tx | 503 sell tx | 559 unfinished tx.
The 720 round: 503 buy tx | 500 sell tx | 556 unfinished tx.
The 721 round: 505 buy tx | 504 sell tx | 547 unfinished tx.
The 722 round: 480 buy tx | 518 sell tx | 549 unfinished tx.
The 723 round: 474 buy tx | 525 sell tx | 550 unfinished tx.
The 724 round: 506 buy tx | 483 sell tx | 561 unfinished tx.
The 725 round: 492 buy tx | 512 sell tx | 557 unfinished tx.
The 726 round: 481 buy tx | 510 sell tx | 566 unfinished tx.
The 727 round: 485 buy tx | 519 sell tx | 562 unfinished tx.
The 728 round: 531 buy tx | 481 sell tx | 550 unfinished tx.
The 729 round: 500 buy tx | 500 sell tx | 550 unfinished tx.
The 730 round: 482 buy tx | 497 sell tx | 571 unfinished tx.
The 731 round: 504 buy tx | 505 sell tx | 562 unfinished tx.
The 732 round: 492 buy tx | 513 sell tx | 557 unfinished tx.
The 733 round: 501 buy tx | 501 sell tx | 555 unfinished tx.
The 734 round: 472 buy tx | 524 sell tx | 559 unfinished tx.
The 735 round: 507 buy tx | 479 sell tx | 573 unfinished tx.
The 736 round: 514 buy tx | 492 sell tx | 567 unfinished tx.
The 737 round: 499 buy tx | 490 sell tx | 578 unfinished tx.
The 738 round: 459 buy tx | 514 sell tx | 605 unfinished tx.
The 739 round: 513 buy tx | 498 sell tx | 594 unfinished tx.
The 740 round: 499 buy tx | 508 sell tx | 587 unfinished tx.
The 741 round: 522 buy tx | 480 sell tx | 585 unfinished tx.
The 742 round: 518 buy tx | 481 sell tx | 586 unfinished tx.
The 743 round: 502 buy tx | 501 sell tx | 583 unfinished tx.
The 744 round: 499 buy tx | 505 sell tx | 579 unfinished tx.
The 745 round: 512 buy tx | 486 sell tx | 581 unfinished tx.
The 746 round: 505 buy tx | 494 sell tx | 582 unfinished tx.
The 747 round: 506 buy tx | 472 sell tx | 604 unfinished tx.
The 748 round: 490 buy tx | 533 sell tx | 581 unfinished tx.
The 749 round: 497 buy tx | 489 sell tx | 595 unfinished tx.
The 750 round: 518 buy tx | 488 sell tx | 589 unfinished tx.
The 751 round: 490 buy tx | 509 sell tx | 590 unfinished tx.
The 752 round: 483 buy tx | 505 sell tx | 602 unfinished tx.
The 753 round: 526 buy tx | 485 sell tx | 591 unfinished tx.
The 754 round: 489 buy tx | 506 sell tx | 596 unfinished tx.
The 755 round: 483 buy tx | 523 sell tx | 590 unfinished tx.
The 756 round: 509 buy tx | 500 sell tx | 581 unfinished tx.
The 757 round: 524 buy tx | 465 sell tx | 592 unfinished tx.
The 758 round: 510 buy tx | 497 sell tx | 585 unfinished tx.
The 759 round: 497 buy tx | 518 sell tx | 570 unfinished tx.
The 760 round: 499 buy tx | 528 sell tx | 543 unfinished tx.
The 761 round: 512 buy tx | 483 sell tx | 548 unfinished tx.
The 762 round: 489 buy tx | 510 sell tx | 549 unfinished tx.
The 763 round: 483 buy tx | 515 sell tx | 551 unfinished tx.
The 764 round: 513 buy tx | 492 sell tx | 546 unfinished tx.
The 765 round: 506 buy tx | 494 sell tx | 546 unfinished tx.
The 766 round: 501 buy tx | 495 sell tx | 550 unfinished tx.
The 767 round: 509 buy tx | 491 sell tx | 550 unfinished tx.
The 768 round: 505 buy tx | 493 sell tx | 552 unfinished tx.
The 769 round: 505 buy tx | 503 sell tx | 544 unfinished tx.
The 770 round: 503 buy tx | 495 sell tx | 546 unfinished tx.
The 771 round: 508 buy tx | 506 sell tx | 532 unfinished tx.
The 772 round: 500 buy tx | 483 sell tx | 549 unfinished tx.
The 773 round: 501 buy tx | 502 sell tx | 546 unfinished tx.
The 774 round: 502 buy tx | 498 sell tx | 546 unfinished tx.
The 775 round: 515 buy tx | 479 sell tx | 552 unfinished tx.
The 776 round: 472 buy tx | 525 sell tx | 555 unfinished tx.
The 777 round: 505 buy tx | 498 sell tx | 552 unfinished tx.
The 778 round: 508 buy tx | 489 sell tx | 555 unfinished tx.
The 779 round: 503 buy tx | 495 sell tx | 557 unfinished tx.
The 780 round: 504 buy tx | 497 sell tx | 556 unfinished tx.
The 781 round: 504 buy tx | 489 sell tx | 563 unfinished tx.
The 782 round: 489 buy tx | 499 sell tx | 575 unfinished tx.
The 783 round: 501 buy tx | 501 sell tx | 573 unfinished tx.
The 784 round: 492 buy tx | 510 sell tx | 571 unfinished tx.
The 785 round: 510 buy tx | 510 sell tx | 551 unfinished tx.
The 786 round: 500 buy tx | 499 sell tx | 552 unfinished tx.
The 787 round: 483 buy tx | 500 sell tx | 569 unfinished tx.
The 788 round: 501 buy tx | 508 sell tx | 560 unfinished tx.
The 789 round: 511 buy tx | 489 sell tx | 560 unfinished tx.
The 790 round: 493 buy tx | 507 sell tx | 560 unfinished tx.
The 791 round: 504 buy tx | 488 sell tx | 568 unfinished tx.
The 792 round: 478 buy tx | 518 sell tx | 572 unfinished tx.
The 793 round: 527 buy tx | 474 sell tx | 571 unfinished tx.
The 794 round: 506 buy tx | 503 sell tx | 562 unfinished tx.
The 795 round: 515 buy tx | 475 sell tx | 572 unfinished tx.
The 796 round: 497 buy tx | 505 sell tx | 570 unfinished tx.
The 797 round: 493 buy tx | 509 sell tx | 568 unfinished tx.
The 798 round: 498 buy tx | 502 sell tx | 568 unfinished tx.
The 799 round: 494 buy tx | 497 sell tx | 577 unfinished tx.
The 800 round: 985 buy tx | 13 sell tx | 579 unfinished tx.
The 801 round: 508 buy tx | 691 sell tx | 380 unfinished tx.
The 802 round: 494 buy tx | 480 sell tx | 406 unfinished tx.
The 803 round: 488 buy tx | 486 sell tx | 432 unfinished tx.
The 804 round: 493 buy tx | 484 sell tx | 455 unfinished tx.
The 805 round: 489 buy tx | 481 sell tx | 485 unfinished tx.
The 806 round: 511 buy tx | 481 sell tx | 493 unfinished tx.
The 807 round: 507 buy tx | 479 sell tx | 507 unfinished tx.
The 808 round: 506 buy tx | 496 sell tx | 505 unfinished tx.
The 809 round: 494 buy tx | 499 sell tx | 512 unfinished tx.
The 810 round: 508 buy tx | 484 sell tx | 520 unfinished tx.
The 811 round: 515 buy tx | 468 sell tx | 537 unfinished tx.
The 812 round: 477 buy tx | 497 sell tx | 563 unfinished tx.
The 813 round: 496 buy tx | 484 sell tx | 583 unfinished tx.
The 814 round: 510 buy tx | 485 sell tx | 588 unfinished tx.
The 815 round: 489 buy tx | 514 sell tx | 585 unfinished tx.
The 816 round: 494 buy tx | 490 sell tx | 601 unfinished tx.
The 817 round: 515 buy tx | 497 sell tx | 589 unfinished tx.
The 818 round: 490 buy tx | 502 sell tx | 597 unfinished tx.
The 819 round: 484 buy tx | 514 sell tx | 599 unfinished tx.
The 820 round: 500 buy tx | 500 sell tx | 599 unfinished tx.
The 821 round: 468 buy tx | 531 sell tx | 600 unfinished tx.
The 822 round: 517 buy tx | 491 sell tx | 592 unfinished tx.
The 823 round: 479 buy tx | 512 sell tx | 601 unfinished tx.
The 824 round: 523 buy tx | 483 sell tx | 595 unfinished tx.
The 825 round: 510 buy tx | 486 sell tx | 599 unfinished tx.
The 826 round: 495 buy tx | 505 sell tx | 599 unfinished tx.
The 827 round: 493 buy tx | 501 sell tx | 605 unfinished tx.
The 828 round: 512 buy tx | 490 sell tx | 603 unfinished tx.
The 829 round: 517 buy tx | 496 sell tx | 590 unfinished tx.
The 830 round: 495 buy tx | 504 sell tx | 591 unfinished tx.
The 831 round: 508 buy tx | 496 sell tx | 587 unfinished tx.
The 832 round: 499 buy tx | 488 sell tx | 600 unfinished tx.
The 833 round: 494 buy tx | 510 sell tx | 596 unfinished tx.
The 834 round: 491 buy tx | 507 sell tx | 598 unfinished tx.
The 835 round: 491 buy tx | 509 sell tx | 598 unfinished tx.
The 836 round: 533 buy tx | 471 sell tx | 594 unfinished tx.
The 837 round: 526 buy tx | 472 sell tx | 596 unfinished tx.
The 838 round: 457 buy tx | 515 sell tx | 624 unfinished tx.
The 839 round: 503 buy tx | 504 sell tx | 617 unfinished tx.
The 840 round: 502 buy tx | 503 sell tx | 612 unfinished tx.
The 841 round: 495 buy tx | 508 sell tx | 609 unfinished tx.
The 842 round: 494 buy tx | 502 sell tx | 613 unfinished tx.
The 843 round: 510 buy tx | 501 sell tx | 602 unfinished tx.
The 844 round: 512 buy tx | 483 sell tx | 607 unfinished tx.
The 845 round: 487 buy tx | 506 sell tx | 614 unfinished tx.
