The 0 round: 54 buy tx | 45 sell tx | 1 unfinished tx.
The 2855 round: 55 buy tx | 45 sell tx | 17 unfinished tx.
The 2856 round: 49 buy tx | 51 sell tx | 17 unfinished tx.
The 2857 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 2858 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 2859 round: 56 buy tx | 43 sell tx | 18 unfinished tx.
The 2860 round: 45 buy tx | 55 sell tx | 18 unfinished tx.
The 2861 round: 42 buy tx | 58 sell tx | 18 unfinished tx.
The 2862 round: 48 buy tx | 52 sell tx | 18 unfinished tx.
The 2863 round: 49 buy tx | 51 sell tx | 18 unfinished tx.
The 2864 round: 38 buy tx | 59 sell tx | 21 unfinished tx.
The 2865 round: 52 buy tx | 48 sell tx | 21 unfinished tx.
The 2866 round: 50 buy tx | 49 sell tx | 22 unfinished tx.
The 2867 round: 53 buy tx | 47 sell tx | 22 unfinished tx.
The 2868 round: 43 buy tx | 56 sell tx | 23 unfinished tx.
The 2869 round: 45 buy tx | 55 sell tx | 23 unfinished tx.
The 2870 round: 54 buy tx | 45 sell tx | 24 unfinished tx.
The 2871 round: 41 buy tx | 60 sell tx | 23 unfinished tx.
The 2872 round: 43 buy tx | 57 sell tx | 23 unfinished tx.
The 2873 round: 45 buy tx | 56 sell tx | 22 unfinished tx.
The 2874 round: 51 buy tx | 48 sell tx | 23 unfinished tx.
The 2875 round: 53 buy tx | 47 sell tx | 23 unfinished tx.
The 2876 round: 55 buy tx | 45 sell tx | 23 unfinished tx.
The 2877 round: 55 buy tx | 49 sell tx | 19 unfinished tx.
The 2878 round: 52 buy tx | 48 sell tx | 19 unfinished tx.
The 2879 round: 48 buy tx | 52 sell tx | 19 unfinished tx.
The 2880 round: 42 buy tx | 58 sell tx | 19 unfinished tx.
The 2881 round: 53 buy tx | 48 sell tx | 18 unfinished tx.
The 2882 round: 52 buy tx | 48 sell tx | 18 unfinished tx.
The 2883 round: 53 buy tx | 47 sell tx | 18 unfinished tx.
The 2884 round: 56 buy tx | 44 sell tx | 18 unfinished tx.
The 2885 round: 54 buy tx | 45 sell tx | 19 unfinished tx.
The 2886 round: 51 buy tx | 49 sell tx | 19 unfinished tx.
The 2887 round: 48 buy tx | 53 sell tx | 18 unfinished tx.
The 2888 round: 48 buy tx | 50 sell tx | 20 unfinished tx.
The 2889 round: 57 buy tx | 41 sell tx | 22 unfinished tx.
The 2890 round: 55 buy tx | 47 sell tx | 20 unfinished tx.
The 2891 round: 38 buy tx | 62 sell tx | 20 unfinished tx.
The 2892 round: 51 buy tx | 49 sell tx | 20 unfinished tx.
The 2893 round: 44 buy tx | 55 sell tx | 21 unfinished tx.
The 2894 round: 51 buy tx | 52 sell tx | 18 unfinished tx.
The 2895 round: 51 buy tx | 49 sell tx | 18 unfinished tx.
The 2896 round: 51 buy tx | 50 sell tx | 17 unfinished tx.
The 2897 round: 50 buy tx | 49 sell tx | 18 unfinished tx.
The 2898 round: 46 buy tx | 55 sell tx | 17 unfinished tx.
The 2899 round: 45 buy tx | 55 sell tx | 17 unfinished tx.
The 2900 round: 55 buy tx | 46 sell tx | 16 unfinished tx.
The 2901 round: 49 buy tx | 51 sell tx | 16 unfinished tx.
The 2902 round: 47 buy tx | 53 sell tx | 16 unfinished tx.
The 2903 round: 49 buy tx | 53 sell tx | 14 unfinished tx.
The 2904 round: 52 buy tx | 47 sell tx | 15 unfinished tx.
The 2905 round: 53 buy tx | 47 sell tx | 15 unfinished tx.
The 2906 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 2907 round: 48 buy tx | 53 sell tx | 14 unfinished tx.
The 2908 round: 54 buy tx | 46 sell tx | 14 unfinished tx.
The 2909 round: 53 buy tx | 47 sell tx | 14 unfinished tx.
The 2910 round: 43 buy tx | 56 sell tx | 15 unfinished tx.
The 2911 round: 52 buy tx | 48 sell tx | 15 unfinished tx.
The 2912 round: 43 buy tx | 58 sell tx | 14 unfinished tx.
The 2913 round: 58 buy tx | 42 sell tx | 14 unfinished tx.
The 2914 round: 49 buy tx | 51 sell tx | 14 unfinished tx.
The 2915 round: 53 buy tx | 47 sell tx | 14 unfinished tx.
The 2916 round: 53 buy tx | 46 sell tx | 15 unfinished tx.
The 2917 round: 60 buy tx | 40 sell tx | 15 unfinished tx.
The 2918 round: 46 buy tx | 54 sell tx | 15 unfinished tx.
The 2919 round: 48 buy tx | 52 sell tx | 15 unfinished tx.
The 2920 round: 59 buy tx | 41 sell tx | 15 unfinished tx.
The 2921 round: 46 buy tx | 53 sell tx | 16 unfinished tx.
The 2922 round: 42 buy tx | 58 sell tx | 16 unfinished tx.
The 2923 round: 47 buy tx | 53 sell tx | 16 unfinished tx.
The 2924 round: 51 buy tx | 49 sell tx | 16 unfinished tx.
The 2925 round: 48 buy tx | 53 sell tx | 15 unfinished tx.
The 2926 round: 42 buy tx | 57 sell tx | 16 unfinished tx.
The 2927 round: 49 buy tx | 52 sell tx | 15 unfinished tx.
The 2928 round: 44 buy tx | 56 sell tx | 15 unfinished tx.
The 2929 round: 51 buy tx | 49 sell tx | 15 unfinished tx.
The 2930 round: 51 buy tx | 49 sell tx | 15 unfinished tx.
The 2931 round: 50 buy tx | 49 sell tx | 16 unfinished tx.
The 2932 round: 50 buy tx | 51 sell tx | 15 unfinished tx.
The 2933 round: 42 buy tx | 58 sell tx | 15 unfinished tx.
The 2934 round: 46 buy tx | 53 sell tx | 16 unfinished tx.
The 2935 round: 47 buy tx | 53 sell tx | 16 unfinished tx.
The 2936 round: 50 buy tx | 50 sell tx | 16 unfinished tx.
The 2937 round: 53 buy tx | 45 sell tx | 18 unfinished tx.
The 2938 round: 64 buy tx | 34 sell tx | 20 unfinished tx.
The 2939 round: 42 buy tx | 60 sell tx | 18 unfinished tx.
The 2940 round: 47 buy tx | 54 sell tx | 17 unfinished tx.
The 2941 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 2942 round: 50 buy tx | 49 sell tx | 18 unfinished tx.
The 2943 round: 55 buy tx | 45 sell tx | 18 unfinished tx.
The 2944 round: 41 buy tx | 60 sell tx | 17 unfinished tx.
The 2945 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 2946 round: 51 buy tx | 49 sell tx | 17 unfinished tx.
The 2947 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 2948 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 2949 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 2950 round: 44 buy tx | 54 sell tx | 19 unfinished tx.
The 2951 round: 53 buy tx | 47 sell tx | 19 unfinished tx.
The 2952 round: 45 buy tx | 54 sell tx | 20 unfinished tx.
The 2953 round: 57 buy tx | 43 sell tx | 20 unfinished tx.
The 2954 round: 46 buy tx | 53 sell tx | 21 unfinished tx.
The 2955 round: 48 buy tx | 53 sell tx | 20 unfinished tx.
The 2956 round: 55 buy tx | 45 sell tx | 20 unfinished tx.
The 2957 round: 51 buy tx | 50 sell tx | 19 unfinished tx.
The 2958 round: 51 buy tx | 49 sell tx | 19 unfinished tx.
The 2959 round: 51 buy tx | 48 sell tx | 20 unfinished tx.
The 2960 round: 46 buy tx | 53 sell tx | 21 unfinished tx.
The 2961 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 2962 round: 52 buy tx | 47 sell tx | 22 unfinished tx.
The 2963 round: 54 buy tx | 46 sell tx | 22 unfinished tx.
The 2964 round: 39 buy tx | 59 sell tx | 24 unfinished tx.
The 2965 round: 46 buy tx | 54 sell tx | 24 unfinished tx.
The 2966 round: 51 buy tx | 48 sell tx | 25 unfinished tx.
The 2967 round: 48 buy tx | 52 sell tx | 25 unfinished tx.
The 2968 round: 46 buy tx | 54 sell tx | 25 unfinished tx.
The 2969 round: 46 buy tx | 54 sell tx | 25 unfinished tx.
The 2970 round: 47 buy tx | 53 sell tx | 25 unfinished tx.
The 2971 round: 59 buy tx | 42 sell tx | 24 unfinished tx.
The 2972 round: 52 buy tx | 47 sell tx | 25 unfinished tx.
The 2973 round: 49 buy tx | 51 sell tx | 25 unfinished tx.
The 2974 round: 56 buy tx | 44 sell tx | 25 unfinished tx.
The 2975 round: 49 buy tx | 52 sell tx | 24 unfinished tx.
The 2976 round: 42 buy tx | 58 sell tx | 24 unfinished tx.
The 2977 round: 52 buy tx | 48 sell tx | 24 unfinished tx.
The 2978 round: 45 buy tx | 56 sell tx | 23 unfinished tx.
The 2979 round: 57 buy tx | 43 sell tx | 23 unfinished tx.
The 2980 round: 44 buy tx | 54 sell tx | 25 unfinished tx.
The 2981 round: 43 buy tx | 57 sell tx | 25 unfinished tx.
The 2982 round: 48 buy tx | 51 sell tx | 26 unfinished tx.
The 2983 round: 49 buy tx | 52 sell tx | 25 unfinished tx.
The 2984 round: 64 buy tx | 35 sell tx | 26 unfinished tx.
The 2985 round: 48 buy tx | 58 sell tx | 20 unfinished tx.
The 2986 round: 55 buy tx | 45 sell tx | 20 unfinished tx.
The 2987 round: 55 buy tx | 42 sell tx | 23 unfinished tx.
The 2988 round: 46 buy tx | 54 sell tx | 23 unfinished tx.
The 2989 round: 47 buy tx | 54 sell tx | 22 unfinished tx.
The 2990 round: 50 buy tx | 51 sell tx | 21 unfinished tx.
The 2991 round: 56 buy tx | 43 sell tx | 22 unfinished tx.
The 2992 round: 54 buy tx | 46 sell tx | 22 unfinished tx.
The 2993 round: 52 buy tx | 48 sell tx | 22 unfinished tx.
The 2994 round: 40 buy tx | 59 sell tx | 23 unfinished tx.
The 2995 round: 58 buy tx | 43 sell tx | 22 unfinished tx.
The 2996 round: 50 buy tx | 51 sell tx | 21 unfinished tx.
The 2997 round: 48 buy tx | 52 sell tx | 21 unfinished tx.
The 2998 round: 49 buy tx | 50 sell tx | 22 unfinished tx.
The 2999 round: 53 buy tx | 47 sell tx | 22 unfinished tx.
The 3000 round: 100 buy tx | 1 sell tx | 21 unfinished tx.
The 3001 round: 46 buy tx | 57 sell tx | 18 unfinished tx.
The 3002 round: 56 buy tx | 43 sell tx | 19 unfinished tx.
The 3003 round: 52 buy tx | 50 sell tx | 17 unfinished tx.
The 3004 round: 55 buy tx | 45 sell tx | 17 unfinished tx.
The 3005 round: 45 buy tx | 55 sell tx | 17 unfinished tx.
The 3006 round: 47 buy tx | 52 sell tx | 18 unfinished tx.
The 3007 round: 51 buy tx | 49 sell tx | 18 unfinished tx.
The 3008 round: 50 buy tx | 49 sell tx | 19 unfinished tx.
The 3009 round: 49 buy tx | 51 sell tx | 19 unfinished tx.
The 3010 round: 48 buy tx | 52 sell tx | 19 unfinished tx.
The 3011 round: 58 buy tx | 43 sell tx | 18 unfinished tx.
The 3012 round: 57 buy tx | 43 sell tx | 18 unfinished tx.
The 3013 round: 59 buy tx | 41 sell tx | 18 unfinished tx.
The 3014 round: 50 buy tx | 53 sell tx | 15 unfinished tx.
The 3015 round: 48 buy tx | 52 sell tx | 15 unfinished tx.
The 3016 round: 53 buy tx | 46 sell tx | 16 unfinished tx.
The 3017 round: 51 buy tx | 49 sell tx | 16 unfinished tx.
The 3018 round: 45 buy tx | 54 sell tx | 17 unfinished tx.
The 3019 round: 40 buy tx | 60 sell tx | 17 unfinished tx.
The 3020 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 3021 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 3022 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 3023 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 3024 round: 44 buy tx | 56 sell tx | 17 unfinished tx.
The 3025 round: 49 buy tx | 51 sell tx | 17 unfinished tx.
The 3026 round: 46 buy tx | 54 sell tx | 17 unfinished tx.
The 3027 round: 44 buy tx | 55 sell tx | 18 unfinished tx.
The 3028 round: 40 buy tx | 60 sell tx | 18 unfinished tx.
The 3029 round: 50 buy tx | 50 sell tx | 18 unfinished tx.
The 3030 round: 47 buy tx | 53 sell tx | 18 unfinished tx.
The 3031 round: 44 buy tx | 56 sell tx | 18 unfinished tx.
The 3032 round: 64 buy tx | 34 sell tx | 20 unfinished tx.
The 3033 round: 51 buy tx | 48 sell tx | 21 unfinished tx.
The 3034 round: 52 buy tx | 51 sell tx | 18 unfinished tx.
The 3035 round: 48 buy tx | 52 sell tx | 18 unfinished tx.
The 3036 round: 45 buy tx | 55 sell tx | 18 unfinished tx.
The 3037 round: 53 buy tx | 47 sell tx | 18 unfinished tx.
The 3038 round: 37 buy tx | 61 sell tx | 20 unfinished tx.
The 3039 round: 60 buy tx | 41 sell tx | 19 unfinished tx.
The 3040 round: 55 buy tx | 46 sell tx | 18 unfinished tx.
The 3041 round: 58 buy tx | 41 sell tx | 19 unfinished tx.
The 3042 round: 50 buy tx | 49 sell tx | 20 unfinished tx.
The 3043 round: 60 buy tx | 40 sell tx | 20 unfinished tx.
The 3044 round: 57 buy tx | 43 sell tx | 20 unfinished tx.
The 3045 round: 54 buy tx | 47 sell tx | 19 unfinished tx.
The 3046 round: 48 buy tx | 50 sell tx | 21 unfinished tx.
The 3047 round: 59 buy tx | 43 sell tx | 19 unfinished tx.
The 3048 round: 48 buy tx | 53 sell tx | 18 unfinished tx.
The 3049 round: 59 buy tx | 41 sell tx | 18 unfinished tx.
The 3050 round: 59 buy tx | 42 sell tx | 17 unfinished tx.
The 3051 round: 45 buy tx | 55 sell tx | 17 unfinished tx.
The 3052 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 3053 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 3054 round: 56 buy tx | 44 sell tx | 17 unfinished tx.
The 3055 round: 53 buy tx | 47 sell tx | 17 unfinished tx.
The 3056 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 3057 round: 52 buy tx | 47 sell tx | 18 unfinished tx.
The 3058 round: 54 buy tx | 47 sell tx | 17 unfinished tx.
The 3059 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 3060 round: 44 buy tx | 56 sell tx | 17 unfinished tx.
The 3061 round: 56 buy tx | 44 sell tx | 17 unfinished tx.
The 3062 round: 59 buy tx | 41 sell tx | 17 unfinished tx.
The 3063 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 3064 round: 61 buy tx | 39 sell tx | 17 unfinished tx.
The 3065 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 3066 round: 52 buy tx | 47 sell tx | 18 unfinished tx.
The 3067 round: 59 buy tx | 42 sell tx | 17 unfinished tx.
The 3068 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 3069 round: 51 buy tx | 49 sell tx | 17 unfinished tx.
The 3070 round: 56 buy tx | 42 sell tx | 19 unfinished tx.
The 3071 round: 44 buy tx | 56 sell tx | 19 unfinished tx.
The 3072 round: 42 buy tx | 56 sell tx | 21 unfinished tx.
The 3073 round: 44 buy tx | 57 sell tx | 20 unfinished tx.
The 3074 round: 50 buy tx | 50 sell tx | 20 unfinished tx.
The 3075 round: 46 buy tx | 53 sell tx | 21 unfinished tx.
The 3076 round: 49 buy tx | 51 sell tx | 21 unfinished tx.
The 3077 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3078 round: 53 buy tx | 47 sell tx | 21 unfinished tx.
The 3079 round: 43 buy tx | 58 sell tx | 20 unfinished tx.
The 3080 round: 56 buy tx | 44 sell tx | 20 unfinished tx.
The 3081 round: 48 buy tx | 52 sell tx | 20 unfinished tx.
The 3082 round: 55 buy tx | 44 sell tx | 21 unfinished tx.
The 3083 round: 50 buy tx | 50 sell tx | 21 unfinished tx.
The 3084 round: 53 buy tx | 47 sell tx | 21 unfinished tx.
The 3085 round: 58 buy tx | 42 sell tx | 21 unfinished tx.
The 3086 round: 44 buy tx | 55 sell tx | 22 unfinished tx.
The 3087 round: 52 buy tx | 49 sell tx | 21 unfinished tx.
The 3088 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3089 round: 50 buy tx | 51 sell tx | 20 unfinished tx.
The 3090 round: 47 buy tx | 52 sell tx | 21 unfinished tx.
The 3091 round: 48 buy tx | 52 sell tx | 21 unfinished tx.
The 3092 round: 43 buy tx | 57 sell tx | 21 unfinished tx.
The 3093 round: 44 buy tx | 56 sell tx | 21 unfinished tx.
The 3094 round: 45 buy tx | 55 sell tx | 21 unfinished tx.
The 3095 round: 51 buy tx | 48 sell tx | 22 unfinished tx.
The 3096 round: 51 buy tx | 48 sell tx | 23 unfinished tx.
The 3097 round: 43 buy tx | 57 sell tx | 23 unfinished tx.
The 3098 round: 60 buy tx | 42 sell tx | 21 unfinished tx.
The 3099 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3100 round: 40 buy tx | 59 sell tx | 22 unfinished tx.
The 3101 round: 54 buy tx | 46 sell tx | 22 unfinished tx.
The 3102 round: 50 buy tx | 50 sell tx | 22 unfinished tx.
The 3103 round: 53 buy tx | 47 sell tx | 22 unfinished tx.
The 3104 round: 45 buy tx | 56 sell tx | 21 unfinished tx.
The 3105 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3106 round: 48 buy tx | 52 sell tx | 21 unfinished tx.
The 3107 round: 56 buy tx | 44 sell tx | 21 unfinished tx.
The 3108 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3109 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3110 round: 49 buy tx | 51 sell tx | 21 unfinished tx.
The 3111 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3112 round: 48 buy tx | 52 sell tx | 21 unfinished tx.
The 3113 round: 45 buy tx | 55 sell tx | 21 unfinished tx.
The 3114 round: 55 buy tx | 45 sell tx | 21 unfinished tx.
The 3115 round: 39 buy tx | 60 sell tx | 22 unfinished tx.
The 3116 round: 48 buy tx | 52 sell tx | 22 unfinished tx.
The 3117 round: 58 buy tx | 40 sell tx | 24 unfinished tx.
The 3118 round: 45 buy tx | 56 sell tx | 23 unfinished tx.
The 3119 round: 45 buy tx | 55 sell tx | 23 unfinished tx.
The 3120 round: 44 buy tx | 57 sell tx | 22 unfinished tx.
The 3121 round: 47 buy tx | 55 sell tx | 20 unfinished tx.
The 3122 round: 43 buy tx | 57 sell tx | 20 unfinished tx.
The 3123 round: 43 buy tx | 56 sell tx | 21 unfinished tx.
The 3124 round: 55 buy tx | 46 sell tx | 20 unfinished tx.
The 3125 round: 54 buy tx | 43 sell tx | 23 unfinished tx.
The 3126 round: 51 buy tx | 49 sell tx | 23 unfinished tx.
The 3127 round: 48 buy tx | 53 sell tx | 22 unfinished tx.
The 3128 round: 39 buy tx | 62 sell tx | 21 unfinished tx.
The 3129 round: 55 buy tx | 45 sell tx | 21 unfinished tx.
The 3130 round: 65 buy tx | 35 sell tx | 21 unfinished tx.
The 3131 round: 45 buy tx | 50 sell tx | 26 unfinished tx.
The 3132 round: 37 buy tx | 63 sell tx | 26 unfinished tx.
The 3133 round: 45 buy tx | 55 sell tx | 26 unfinished tx.
The 3134 round: 54 buy tx | 46 sell tx | 26 unfinished tx.
The 3135 round: 55 buy tx | 47 sell tx | 24 unfinished tx.
The 3136 round: 51 buy tx | 50 sell tx | 23 unfinished tx.
The 3137 round: 45 buy tx | 54 sell tx | 24 unfinished tx.
The 3138 round: 47 buy tx | 52 sell tx | 25 unfinished tx.
The 3139 round: 52 buy tx | 48 sell tx | 25 unfinished tx.
The 3140 round: 52 buy tx | 49 sell tx | 24 unfinished tx.
The 3141 round: 44 buy tx | 56 sell tx | 24 unfinished tx.
The 3142 round: 55 buy tx | 45 sell tx | 24 unfinished tx.
The 3143 round: 53 buy tx | 47 sell tx | 24 unfinished tx.
The 3144 round: 52 buy tx | 48 sell tx | 24 unfinished tx.
The 3145 round: 47 buy tx | 53 sell tx | 24 unfinished tx.
The 3146 round: 47 buy tx | 52 sell tx | 25 unfinished tx.
The 3147 round: 50 buy tx | 51 sell tx | 24 unfinished tx.
The 3148 round: 53 buy tx | 47 sell tx | 24 unfinished tx.
The 3149 round: 53 buy tx | 47 sell tx | 24 unfinished tx.
The 3150 round: 39 buy tx | 60 sell tx | 25 unfinished tx.
The 3151 round: 51 buy tx | 49 sell tx | 25 unfinished tx.
The 3152 round: 46 buy tx | 54 sell tx | 25 unfinished tx.
The 3153 round: 51 buy tx | 48 sell tx | 26 unfinished tx.
The 3154 round: 52 buy tx | 48 sell tx | 26 unfinished tx.
The 3155 round: 48 buy tx | 52 sell tx | 26 unfinished tx.
The 3156 round: 52 buy tx | 47 sell tx | 27 unfinished tx.
The 3157 round: 44 buy tx | 55 sell tx | 28 unfinished tx.
The 3158 round: 48 buy tx | 54 sell tx | 26 unfinished tx.
The 3159 round: 41 buy tx | 59 sell tx | 26 unfinished tx.
The 3160 round: 57 buy tx | 45 sell tx | 24 unfinished tx.
The 3161 round: 55 buy tx | 44 sell tx | 25 unfinished tx.
The 3162 round: 57 buy tx | 43 sell tx | 25 unfinished tx.
The 3163 round: 47 buy tx | 53 sell tx | 25 unfinished tx.
The 3164 round: 54 buy tx | 46 sell tx | 25 unfinished tx.
The 3165 round: 39 buy tx | 61 sell tx | 25 unfinished tx.
The 3166 round: 45 buy tx | 55 sell tx | 25 unfinished tx.
The 3167 round: 56 buy tx | 44 sell tx | 25 unfinished tx.
The 3168 round: 56 buy tx | 45 sell tx | 24 unfinished tx.
The 3169 round: 48 buy tx | 51 sell tx | 25 unfinished tx.
The 3170 round: 50 buy tx | 50 sell tx | 25 unfinished tx.
The 3171 round: 47 buy tx | 53 sell tx | 25 unfinished tx.
The 3172 round: 52 buy tx | 48 sell tx | 25 unfinished tx.
The 3173 round: 53 buy tx | 47 sell tx | 25 unfinished tx.
The 3174 round: 44 buy tx | 56 sell tx | 25 unfinished tx.
The 3175 round: 48 buy tx | 53 sell tx | 24 unfinished tx.
The 3176 round: 48 buy tx | 52 sell tx | 24 unfinished tx.
The 3177 round: 53 buy tx | 47 sell tx | 24 unfinished tx.
The 3178 round: 45 buy tx | 53 sell tx | 26 unfinished tx.
The 3179 round: 46 buy tx | 54 sell tx | 26 unfinished tx.
The 3180 round: 50 buy tx | 50 sell tx | 26 unfinished tx.
The 3181 round: 57 buy tx | 42 sell tx | 27 unfinished tx.
The 3182 round: 50 buy tx | 52 sell tx | 25 unfinished tx.
The 3183 round: 42 buy tx | 59 sell tx | 24 unfinished tx.
The 3184 round: 54 buy tx | 45 sell tx | 25 unfinished tx.
The 3185 round: 51 buy tx | 49 sell tx | 25 unfinished tx.
The 3186 round: 45 buy tx | 53 sell tx | 27 unfinished tx.
The 3187 round: 46 buy tx | 55 sell tx | 26 unfinished tx.
The 3188 round: 57 buy tx | 43 sell tx | 26 unfinished tx.
The 3189 round: 49 buy tx | 52 sell tx | 25 unfinished tx.
The 3190 round: 52 buy tx | 48 sell tx | 25 unfinished tx.
The 3191 round: 47 buy tx | 53 sell tx | 25 unfinished tx.
The 3192 round: 44 buy tx | 55 sell tx | 26 unfinished tx.
The 3193 round: 39 buy tx | 60 sell tx | 27 unfinished tx.
The 3194 round: 53 buy tx | 47 sell tx | 27 unfinished tx.
The 3195 round: 44 buy tx | 56 sell tx | 27 unfinished tx.
The 3196 round: 46 buy tx | 52 sell tx | 29 unfinished tx.
The 3197 round: 48 buy tx | 52 sell tx | 29 unfinished tx.
The 3198 round: 58 buy tx | 42 sell tx | 29 unfinished tx.
The 3199 round: 57 buy tx | 43 sell tx | 29 unfinished tx.
The 3200 round: 100 buy tx | 1 sell tx | 28 unfinished tx.
The 3201 round: 51 buy tx | 54 sell tx | 23 unfinished tx.
The 3202 round: 49 buy tx | 53 sell tx | 21 unfinished tx.
The 3203 round: 52 buy tx | 48 sell tx | 21 unfinished tx.
The 3204 round: 52 buy tx | 48 sell tx | 21 unfinished tx.
The 3205 round: 42 buy tx | 57 sell tx | 22 unfinished tx.
The 3206 round: 45 buy tx | 55 sell tx | 22 unfinished tx.
The 3207 round: 51 buy tx | 49 sell tx | 22 unfinished tx.
The 3208 round: 59 buy tx | 41 sell tx | 22 unfinished tx.
The 3209 round: 46 buy tx | 54 sell tx | 22 unfinished tx.
The 3210 round: 55 buy tx | 46 sell tx | 21 unfinished tx.
The 3211 round: 50 buy tx | 50 sell tx | 21 unfinished tx.
The 3212 round: 51 buy tx | 49 sell tx | 21 unfinished tx.
The 3213 round: 52 buy tx | 48 sell tx | 21 unfinished tx.
The 3214 round: 55 buy tx | 45 sell tx | 21 unfinished tx.
The 3215 round: 55 buy tx | 45 sell tx | 21 unfinished tx.
The 3216 round: 45 buy tx | 55 sell tx | 21 unfinished tx.
The 3217 round: 44 buy tx | 56 sell tx | 21 unfinished tx.
The 3218 round: 53 buy tx | 47 sell tx | 21 unfinished tx.
The 3219 round: 46 buy tx | 52 sell tx | 23 unfinished tx.
The 3220 round: 50 buy tx | 50 sell tx | 23 unfinished tx.
The 3221 round: 50 buy tx | 50 sell tx | 23 unfinished tx.
The 3222 round: 49 buy tx | 53 sell tx | 21 unfinished tx.
The 3223 round: 53 buy tx | 46 sell tx | 22 unfinished tx.
The 3224 round: 43 buy tx | 58 sell tx | 21 unfinished tx.
The 3225 round: 57 buy tx | 43 sell tx | 21 unfinished tx.
The 3226 round: 48 buy tx | 52 sell tx | 21 unfinished tx.
The 3227 round: 42 buy tx | 57 sell tx | 22 unfinished tx.
The 3228 round: 53 buy tx | 48 sell tx | 21 unfinished tx.
The 3229 round: 47 buy tx | 53 sell tx | 21 unfinished tx.
The 3230 round: 38 buy tx | 60 sell tx | 23 unfinished tx.
The 3231 round: 47 buy tx | 53 sell tx | 23 unfinished tx.
The 3232 round: 46 buy tx | 55 sell tx | 22 unfinished tx.
The 3233 round: 52 buy tx | 48 sell tx | 22 unfinished tx.
The 3234 round: 50 buy tx | 48 sell tx | 24 unfinished tx.
The 3235 round: 44 buy tx | 58 sell tx | 22 unfinished tx.
The 3236 round: 53 buy tx | 46 sell tx | 23 unfinished tx.
The 3237 round: 50 buy tx | 48 sell tx | 25 unfinished tx.
The 3238 round: 52 buy tx | 48 sell tx | 25 unfinished tx.
The 3239 round: 52 buy tx | 48 sell tx | 25 unfinished tx.
The 3240 round: 57 buy tx | 43 sell tx | 25 unfinished tx.
The 3241 round: 56 buy tx | 46 sell tx | 23 unfinished tx.
The 3242 round: 54 buy tx | 46 sell tx | 23 unfinished tx.
The 3243 round: 53 buy tx | 47 sell tx | 23 unfinished tx.
The 3244 round: 57 buy tx | 43 sell tx | 23 unfinished tx.
The 3245 round: 53 buy tx | 47 sell tx | 23 unfinished tx.
The 3246 round: 47 buy tx | 52 sell tx | 24 unfinished tx.
The 3247 round: 44 buy tx | 56 sell tx | 24 unfinished tx.
The 3248 round: 49 buy tx | 51 sell tx | 24 unfinished tx.
The 3249 round: 44 buy tx | 56 sell tx | 24 unfinished tx.
The 3250 round: 49 buy tx | 51 sell tx | 24 unfinished tx.
The 3251 round: 51 buy tx | 49 sell tx | 24 unfinished tx.
The 3252 round: 48 buy tx | 52 sell tx | 24 unfinished tx.
The 3253 round: 46 buy tx | 54 sell tx | 24 unfinished tx.
The 3254 round: 53 buy tx | 47 sell tx | 24 unfinished tx.
The 3255 round: 49 buy tx | 51 sell tx | 24 unfinished tx.
The 3256 round: 59 buy tx | 41 sell tx | 24 unfinished tx.
The 3257 round: 46 buy tx | 55 sell tx | 23 unfinished tx.
The 3258 round: 59 buy tx | 41 sell tx | 23 unfinished tx.
The 3259 round: 43 buy tx | 56 sell tx | 24 unfinished tx.
The 3260 round: 50 buy tx | 49 sell tx | 25 unfinished tx.
The 3261 round: 53 buy tx | 47 sell tx | 25 unfinished tx.
The 3262 round: 48 buy tx | 53 sell tx | 24 unfinished tx.
The 3263 round: 52 buy tx | 49 sell tx | 23 unfinished tx.
The 3264 round: 47 buy tx | 53 sell tx | 23 unfinished tx.
