The 0 round: 51 buy tx | 49 sell tx | 0 unfinished tx.
The 423 round: 49 buy tx | 50 sell tx | 14 unfinished tx.
The 424 round: 56 buy tx | 42 sell tx | 16 unfinished tx.
The 425 round: 51 buy tx | 51 sell tx | 14 unfinished tx.
The 426 round: 52 buy tx | 48 sell tx | 14 unfinished tx.
The 427 round: 53 buy tx | 47 sell tx | 14 unfinished tx.
The 428 round: 62 buy tx | 39 sell tx | 13 unfinished tx.
The 429 round: 51 buy tx | 48 sell tx | 14 unfinished tx.
The 430 round: 42 buy tx | 59 sell tx | 13 unfinished tx.
The 431 round: 46 buy tx | 53 sell tx | 14 unfinished tx.
The 432 round: 53 buy tx | 48 sell tx | 13 unfinished tx.
The 433 round: 53 buy tx | 47 sell tx | 13 unfinished tx.
The 434 round: 56 buy tx | 44 sell tx | 13 unfinished tx.
The 435 round: 48 buy tx | 52 sell tx | 13 unfinished tx.
The 436 round: 56 buy tx | 42 sell tx | 15 unfinished tx.
The 437 round: 47 buy tx | 54 sell tx | 14 unfinished tx.
The 438 round: 47 buy tx | 55 sell tx | 12 unfinished tx.
The 439 round: 52 buy tx | 46 sell tx | 14 unfinished tx.
The 440 round: 47 buy tx | 54 sell tx | 13 unfinished tx.
The 441 round: 49 buy tx | 51 sell tx | 13 unfinished tx.
The 442 round: 46 buy tx | 55 sell tx | 12 unfinished tx.
The 443 round: 45 buy tx | 55 sell tx | 12 unfinished tx.
The 444 round: 49 buy tx | 51 sell tx | 12 unfinished tx.
The 445 round: 46 buy tx | 53 sell tx | 13 unfinished tx.
The 446 round: 63 buy tx | 36 sell tx | 14 unfinished tx.
The 447 round: 42 buy tx | 59 sell tx | 13 unfinished tx.
The 448 round: 58 buy tx | 43 sell tx | 12 unfinished tx.
The 449 round: 43 buy tx | 56 sell tx | 13 unfinished tx.
The 450 round: 57 buy tx | 43 sell tx | 13 unfinished tx.
The 451 round: 55 buy tx | 45 sell tx | 13 unfinished tx.
The 452 round: 49 buy tx | 51 sell tx | 13 unfinished tx.
The 453 round: 58 buy tx | 40 sell tx | 15 unfinished tx.
The 454 round: 50 buy tx | 51 sell tx | 14 unfinished tx.
The 455 round: 42 buy tx | 57 sell tx | 15 unfinished tx.
The 456 round: 53 buy tx | 48 sell tx | 14 unfinished tx.
The 457 round: 49 buy tx | 51 sell tx | 14 unfinished tx.
The 458 round: 56 buy tx | 45 sell tx | 13 unfinished tx.
The 459 round: 49 buy tx | 50 sell tx | 14 unfinished tx.
The 460 round: 51 buy tx | 49 sell tx | 14 unfinished tx.
The 461 round: 49 buy tx | 50 sell tx | 15 unfinished tx.
The 462 round: 47 buy tx | 54 sell tx | 14 unfinished tx.
The 463 round: 57 buy tx | 40 sell tx | 17 unfinished tx.
The 464 round: 50 buy tx | 50 sell tx | 17 unfinished tx.
The 465 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 466 round: 51 buy tx | 50 sell tx | 16 unfinished tx.
The 467 round: 58 buy tx | 41 sell tx | 17 unfinished tx.
The 468 round: 60 buy tx | 40 sell tx | 17 unfinished tx.
The 469 round: 49 buy tx | 50 sell tx | 18 unfinished tx.
The 470 round: 46 buy tx | 55 sell tx | 17 unfinished tx.
The 471 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 472 round: 48 buy tx | 52 sell tx | 17 unfinished tx.
The 473 round: 52 buy tx | 48 sell tx | 17 unfinished tx.
The 474 round: 53 buy tx | 48 sell tx | 16 unfinished tx.
The 475 round: 53 buy tx | 47 sell tx | 16 unfinished tx.
The 476 round: 55 buy tx | 48 sell tx | 13 unfinished tx.
The 477 round: 48 buy tx | 51 sell tx | 14 unfinished tx.
The 478 round: 57 buy tx | 43 sell tx | 14 unfinished tx.
The 479 round: 50 buy tx | 50 sell tx | 14 unfinished tx.
The 480 round: 54 buy tx | 46 sell tx | 14 unfinished tx.
The 481 round: 51 buy tx | 50 sell tx | 13 unfinished tx.
The 482 round: 46 buy tx | 54 sell tx | 13 unfinished tx.
The 483 round: 45 buy tx | 53 sell tx | 15 unfinished tx.
The 484 round: 45 buy tx | 55 sell tx | 15 unfinished tx.
The 485 round: 46 buy tx | 53 sell tx | 16 unfinished tx.
The 486 round: 49 buy tx | 52 sell tx | 15 unfinished tx.
The 487 round: 44 buy tx | 55 sell tx | 16 unfinished tx.
The 488 round: 52 buy tx | 48 sell tx | 16 unfinished tx.
The 489 round: 52 buy tx | 49 sell tx | 15 unfinished tx.
The 490 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 491 round: 41 buy tx | 59 sell tx | 15 unfinished tx.
The 492 round: 60 buy tx | 38 sell tx | 17 unfinished tx.
The 493 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 494 round: 49 buy tx | 51 sell tx | 17 unfinished tx.
The 495 round: 44 buy tx | 55 sell tx | 18 unfinished tx.
The 496 round: 53 buy tx | 47 sell tx | 18 unfinished tx.
The 497 round: 45 buy tx | 54 sell tx | 19 unfinished tx.
The 498 round: 45 buy tx | 58 sell tx | 16 unfinished tx.
The 499 round: 52 buy tx | 48 sell tx | 16 unfinished tx.
The 500 round: 48 buy tx | 51 sell tx | 17 unfinished tx.
The 501 round: 49 buy tx | 52 sell tx | 16 unfinished tx.
The 502 round: 43 buy tx | 56 sell tx | 17 unfinished tx.
The 503 round: 55 buy tx | 44 sell tx | 18 unfinished tx.
The 504 round: 46 buy tx | 55 sell tx | 17 unfinished tx.
The 505 round: 49 buy tx | 52 sell tx | 16 unfinished tx.
The 506 round: 54 buy tx | 47 sell tx | 15 unfinished tx.
The 507 round: 50 buy tx | 50 sell tx | 15 unfinished tx.
The 508 round: 46 buy tx | 53 sell tx | 16 unfinished tx.
The 509 round: 56 buy tx | 43 sell tx | 17 unfinished tx.
The 510 round: 50 buy tx | 49 sell tx | 18 unfinished tx.
The 511 round: 44 buy tx | 57 sell tx | 17 unfinished tx.
The 512 round: 54 buy tx | 47 sell tx | 16 unfinished tx.
The 513 round: 44 buy tx | 54 sell tx | 18 unfinished tx.
The 514 round: 47 buy tx | 52 sell tx | 19 unfinished tx.
The 515 round: 50 buy tx | 53 sell tx | 16 unfinished tx.
The 516 round: 57 buy tx | 43 sell tx | 16 unfinished tx.
The 517 round: 44 buy tx | 55 sell tx | 17 unfinished tx.
The 518 round: 49 buy tx | 53 sell tx | 15 unfinished tx.
The 519 round: 56 buy tx | 43 sell tx | 16 unfinished tx.
The 520 round: 48 buy tx | 52 sell tx | 16 unfinished tx.
The 521 round: 45 buy tx | 57 sell tx | 14 unfinished tx.
The 522 round: 51 buy tx | 48 sell tx | 15 unfinished tx.
The 523 round: 48 buy tx | 52 sell tx | 15 unfinished tx.
The 524 round: 40 buy tx | 59 sell tx | 16 unfinished tx.
The 525 round: 52 buy tx | 47 sell tx | 17 unfinished tx.
The 526 round: 56 buy tx | 45 sell tx | 16 unfinished tx.
The 527 round: 49 buy tx | 52 sell tx | 15 unfinished tx.
The 528 round: 50 buy tx | 50 sell tx | 15 unfinished tx.
The 529 round: 53 buy tx | 47 sell tx | 15 unfinished tx.
The 530 round: 52 buy tx | 48 sell tx | 15 unfinished tx.
The 531 round: 43 buy tx | 57 sell tx | 15 unfinished tx.
The 532 round: 34 buy tx | 64 sell tx | 17 unfinished tx.
The 533 round: 50 buy tx | 51 sell tx | 16 unfinished tx.
The 534 round: 52 buy tx | 49 sell tx | 15 unfinished tx.
The 535 round: 50 buy tx | 50 sell tx | 15 unfinished tx.
The 536 round: 55 buy tx | 45 sell tx | 15 unfinished tx.
The 537 round: 47 buy tx | 53 sell tx | 15 unfinished tx.
The 538 round: 50 buy tx | 50 sell tx | 15 unfinished tx.
The 539 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 540 round: 53 buy tx | 47 sell tx | 15 unfinished tx.
The 541 round: 57 buy tx | 43 sell tx | 15 unfinished tx.
The 542 round: 48 buy tx | 53 sell tx | 14 unfinished tx.
The 543 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 544 round: 48 buy tx | 52 sell tx | 14 unfinished tx.
The 545 round: 56 buy tx | 44 sell tx | 14 unfinished tx.
The 546 round: 44 buy tx | 55 sell tx | 15 unfinished tx.
The 547 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 548 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 549 round: 53 buy tx | 46 sell tx | 16 unfinished tx.
The 550 round: 40 buy tx | 61 sell tx | 15 unfinished tx.
The 551 round: 57 buy tx | 44 sell tx | 14 unfinished tx.
The 552 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 553 round: 48 buy tx | 50 sell tx | 16 unfinished tx.
The 554 round: 50 buy tx | 50 sell tx | 16 unfinished tx.
The 555 round: 45 buy tx | 55 sell tx | 16 unfinished tx.
The 556 round: 53 buy tx | 46 sell tx | 17 unfinished tx.
The 557 round: 42 buy tx | 57 sell tx | 18 unfinished tx.
The 558 round: 50 buy tx | 50 sell tx | 18 unfinished tx.
The 559 round: 46 buy tx | 54 sell tx | 18 unfinished tx.
The 560 round: 50 buy tx | 51 sell tx | 17 unfinished tx.
The 561 round: 53 buy tx | 48 sell tx | 16 unfinished tx.
The 562 round: 48 buy tx | 53 sell tx | 15 unfinished tx.
The 563 round: 53 buy tx | 47 sell tx | 15 unfinished tx.
The 564 round: 45 buy tx | 54 sell tx | 16 unfinished tx.
The 565 round: 44 buy tx | 54 sell tx | 18 unfinished tx.
The 566 round: 56 buy tx | 46 sell tx | 16 unfinished tx.
The 567 round: 44 buy tx | 57 sell tx | 15 unfinished tx.
The 568 round: 44 buy tx | 55 sell tx | 16 unfinished tx.
The 569 round: 49 buy tx | 51 sell tx | 16 unfinished tx.
The 570 round: 42 buy tx | 57 sell tx | 17 unfinished tx.
The 571 round: 54 buy tx | 46 sell tx | 17 unfinished tx.
The 572 round: 52 buy tx | 49 sell tx | 16 unfinished tx.
The 573 round: 54 buy tx | 46 sell tx | 16 unfinished tx.
The 574 round: 47 buy tx | 53 sell tx | 16 unfinished tx.
The 575 round: 44 buy tx | 56 sell tx | 16 unfinished tx.
The 576 round: 53 buy tx | 47 sell tx | 16 unfinished tx.
The 577 round: 52 buy tx | 48 sell tx | 16 unfinished tx.
The 578 round: 51 buy tx | 49 sell tx | 16 unfinished tx.
The 579 round: 43 buy tx | 57 sell tx | 16 unfinished tx.
The 580 round: 42 buy tx | 58 sell tx | 16 unfinished tx.
The 581 round: 55 buy tx | 44 sell tx | 17 unfinished tx.
The 582 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 583 round: 47 buy tx | 53 sell tx | 17 unfinished tx.
The 584 round: 52 buy tx | 49 sell tx | 16 unfinished tx.
The 585 round: 50 buy tx | 50 sell tx | 16 unfinished tx.
The 586 round: 49 buy tx | 51 sell tx | 16 unfinished tx.
The 587 round: 56 buy tx | 45 sell tx | 15 unfinished tx.
The 588 round: 48 buy tx | 52 sell tx | 15 unfinished tx.
The 589 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 590 round: 50 buy tx | 49 sell tx | 16 unfinished tx.
The 591 round: 43 buy tx | 57 sell tx | 16 unfinished tx.
The 592 round: 48 buy tx | 53 sell tx | 15 unfinished tx.
The 593 round: 55 buy tx | 46 sell tx | 14 unfinished tx.
The 594 round: 44 buy tx | 56 sell tx | 14 unfinished tx.
The 595 round: 46 buy tx | 54 sell tx | 14 unfinished tx.
The 596 round: 60 buy tx | 39 sell tx | 15 unfinished tx.
The 597 round: 47 buy tx | 53 sell tx | 15 unfinished tx.
The 598 round: 43 buy tx | 57 sell tx | 15 unfinished tx.
The 599 round: 40 buy tx | 59 sell tx | 16 unfinished tx.
The 600 round: 101 buy tx | 0 sell tx | 15 unfinished tx.
The 601 round: 60 buy tx | 44 sell tx | 11 unfinished tx.
The 602 round: 45 buy tx | 56 sell tx | 10 unfinished tx.
The 603 round: 67 buy tx | 33 sell tx | 10 unfinished tx.
The 604 round: 47 buy tx | 52 sell tx | 11 unfinished tx.
The 605 round: 48 buy tx | 52 sell tx | 11 unfinished tx.
The 606 round: 47 buy tx | 54 sell tx | 10 unfinished tx.
The 607 round: 47 buy tx | 52 sell tx | 11 unfinished tx.
The 608 round: 47 buy tx | 54 sell tx | 10 unfinished tx.
The 609 round: 45 buy tx | 55 sell tx | 10 unfinished tx.
The 610 round: 43 buy tx | 56 sell tx | 11 unfinished tx.
The 611 round: 41 buy tx | 60 sell tx | 10 unfinished tx.
The 612 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 613 round: 58 buy tx | 42 sell tx | 10 unfinished tx.
The 614 round: 47 buy tx | 53 sell tx | 10 unfinished tx.
The 615 round: 49 buy tx | 51 sell tx | 10 unfinished tx.
The 616 round: 48 buy tx | 52 sell tx | 10 unfinished tx.
The 617 round: 53 buy tx | 47 sell tx | 10 unfinished tx.
The 618 round: 53 buy tx | 45 sell tx | 12 unfinished tx.
The 619 round: 45 buy tx | 54 sell tx | 13 unfinished tx.
The 620 round: 50 buy tx | 53 sell tx | 10 unfinished tx.
The 621 round: 52 buy tx | 48 sell tx | 10 unfinished tx.
The 622 round: 45 buy tx | 55 sell tx | 10 unfinished tx.
The 623 round: 50 buy tx | 50 sell tx | 10 unfinished tx.
The 624 round: 46 buy tx | 51 sell tx | 13 unfinished tx.
The 625 round: 50 buy tx | 49 sell tx | 14 unfinished tx.
The 626 round: 57 buy tx | 44 sell tx | 13 unfinished tx.
The 627 round: 53 buy tx | 47 sell tx | 13 unfinished tx.
The 628 round: 46 buy tx | 55 sell tx | 12 unfinished tx.
The 629 round: 46 buy tx | 54 sell tx | 12 unfinished tx.
The 630 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 631 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 632 round: 44 buy tx | 56 sell tx | 12 unfinished tx.
The 633 round: 46 buy tx | 54 sell tx | 12 unfinished tx.
The 634 round: 45 buy tx | 56 sell tx | 11 unfinished tx.
The 635 round: 52 buy tx | 47 sell tx | 12 unfinished tx.
The 636 round: 39 buy tx | 62 sell tx | 11 unfinished tx.
The 637 round: 59 buy tx | 42 sell tx | 10 unfinished tx.
The 638 round: 46 buy tx | 53 sell tx | 11 unfinished tx.
The 639 round: 44 buy tx | 56 sell tx | 11 unfinished tx.
The 640 round: 51 buy tx | 48 sell tx | 12 unfinished tx.
The 641 round: 42 buy tx | 58 sell tx | 12 unfinished tx.
The 642 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 643 round: 53 buy tx | 47 sell tx | 12 unfinished tx.
The 644 round: 55 buy tx | 46 sell tx | 11 unfinished tx.
The 645 round: 42 buy tx | 57 sell tx | 12 unfinished tx.
The 646 round: 47 buy tx | 53 sell tx | 12 unfinished tx.
The 647 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 648 round: 48 buy tx | 52 sell tx | 12 unfinished tx.
The 649 round: 58 buy tx | 41 sell tx | 13 unfinished tx.
The 650 round: 55 buy tx | 46 sell tx | 12 unfinished tx.
The 651 round: 50 buy tx | 50 sell tx | 12 unfinished tx.
The 652 round: 54 buy tx | 46 sell tx | 12 unfinished tx.
The 653 round: 54 buy tx | 46 sell tx | 12 unfinished tx.
The 654 round: 46 buy tx | 54 sell tx | 12 unfinished tx.
The 655 round: 53 buy tx | 47 sell tx | 12 unfinished tx.
The 656 round: 49 buy tx | 51 sell tx | 12 unfinished tx.
The 657 round: 60 buy tx | 40 sell tx | 12 unfinished tx.
The 658 round: 49 buy tx | 52 sell tx | 11 unfinished tx.
The 659 round: 55 buy tx | 45 sell tx | 11 unfinished tx.
The 660 round: 42 buy tx | 59 sell tx | 10 unfinished tx.
The 661 round: 59 buy tx | 41 sell tx | 10 unfinished tx.
The 662 round: 46 buy tx | 54 sell tx | 10 unfinished tx.
The 663 round: 46 buy tx | 52 sell tx | 12 unfinished tx.
The 664 round: 52 buy tx | 48 sell tx | 12 unfinished tx.
The 665 round: 53 buy tx | 48 sell tx | 11 unfinished tx.
The 666 round: 54 buy tx | 47 sell tx | 10 unfinished tx.
The 667 round: 44 buy tx | 58 sell tx | 8 unfinished tx.
The 668 round: 52 buy tx | 47 sell tx | 9 unfinished tx.
The 669 round: 49 buy tx | 52 sell tx | 8 unfinished tx.
The 670 round: 51 buy tx | 49 sell tx | 8 unfinished tx.
The 671 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 672 round: 44 buy tx | 55 sell tx | 9 unfinished tx.
The 673 round: 54 buy tx | 46 sell tx | 9 unfinished tx.
The 674 round: 51 buy tx | 49 sell tx | 9 unfinished tx.
The 675 round: 43 buy tx | 57 sell tx | 9 unfinished tx.
The 676 round: 43 buy tx | 57 sell tx | 9 unfinished tx.
The 677 round: 54 buy tx | 46 sell tx | 9 unfinished tx.
The 678 round: 62 buy tx | 37 sell tx | 10 unfinished tx.
The 679 round: 42 buy tx | 57 sell tx | 11 unfinished tx.
The 680 round: 52 buy tx | 48 sell tx | 11 unfinished tx.
The 681 round: 56 buy tx | 44 sell tx | 11 unfinished tx.
The 682 round: 53 buy tx | 45 sell tx | 13 unfinished tx.
The 683 round: 48 buy tx | 55 sell tx | 10 unfinished tx.
The 684 round: 46 buy tx | 53 sell tx | 11 unfinished tx.
The 685 round: 49 buy tx | 52 sell tx | 10 unfinished tx.
The 686 round: 53 buy tx | 48 sell tx | 9 unfinished tx.
The 687 round: 46 buy tx | 54 sell tx | 9 unfinished tx.
The 688 round: 43 buy tx | 57 sell tx | 9 unfinished tx.
The 689 round: 55 buy tx | 46 sell tx | 8 unfinished tx.
The 690 round: 52 buy tx | 48 sell tx | 8 unfinished tx.
The 691 round: 41 buy tx | 59 sell tx | 8 unfinished tx.
The 692 round: 44 buy tx | 56 sell tx | 8 unfinished tx.
The 693 round: 52 buy tx | 47 sell tx | 9 unfinished tx.
The 694 round: 45 buy tx | 54 sell tx | 10 unfinished tx.
The 695 round: 53 buy tx | 48 sell tx | 9 unfinished tx.
The 696 round: 48 buy tx | 51 sell tx | 10 unfinished tx.
The 697 round: 39 buy tx | 59 sell tx | 12 unfinished tx.
The 698 round: 51 buy tx | 49 sell tx | 12 unfinished tx.
The 699 round: 55 buy tx | 45 sell tx | 12 unfinished tx.
The 700 round: 48 buy tx | 53 sell tx | 11 unfinished tx.
The 701 round: 47 buy tx | 53 sell tx | 11 unfinished tx.
The 702 round: 52 buy tx | 50 sell tx | 9 unfinished tx.
The 703 round: 47 buy tx | 53 sell tx | 9 unfinished tx.
The 704 round: 50 buy tx | 49 sell tx | 10 unfinished tx.
The 705 round: 52 buy tx | 48 sell tx | 10 unfinished tx.
The 706 round: 51 buy tx | 49 sell tx | 10 unfinished tx.
The 707 round: 47 buy tx | 52 sell tx | 11 unfinished tx.
The 708 round: 54 buy tx | 43 sell tx | 14 unfinished tx.
The 709 round: 57 buy tx | 44 sell tx | 13 unfinished tx.
The 710 round: 48 buy tx | 52 sell tx | 13 unfinished tx.
The 711 round: 51 buy tx | 47 sell tx | 15 unfinished tx.
The 712 round: 51 buy tx | 49 sell tx | 15 unfinished tx.
The 713 round: 55 buy tx | 46 sell tx | 14 unfinished tx.
The 714 round: 48 buy tx | 51 sell tx | 15 unfinished tx.
The 715 round: 49 buy tx | 51 sell tx | 15 unfinished tx.
The 716 round: 54 buy tx | 44 sell tx | 17 unfinished tx.
The 717 round: 50 buy tx | 53 sell tx | 14 unfinished tx.
The 718 round: 43 buy tx | 57 sell tx | 14 unfinished tx.
The 719 round: 48 buy tx | 54 sell tx | 12 unfinished tx.
The 720 round: 45 buy tx | 54 sell tx | 13 unfinished tx.
The 721 round: 54 buy tx | 50 sell tx | 9 unfinished tx.
The 722 round: 43 buy tx | 58 sell tx | 8 unfinished tx.
The 723 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 724 round: 48 buy tx | 53 sell tx | 7 unfinished tx.
The 725 round: 51 buy tx | 49 sell tx | 7 unfinished tx.
The 726 round: 51 buy tx | 49 sell tx | 7 unfinished tx.
The 727 round: 48 buy tx | 52 sell tx | 7 unfinished tx.
The 728 round: 52 buy tx | 48 sell tx | 7 unfinished tx.
The 729 round: 46 buy tx | 54 sell tx | 7 unfinished tx.
The 730 round: 59 buy tx | 41 sell tx | 7 unfinished tx.
The 731 round: 46 buy tx | 54 sell tx | 7 unfinished tx.
The 732 round: 52 buy tx | 48 sell tx | 7 unfinished tx.
The 733 round: 51 buy tx | 49 sell tx | 7 unfinished tx.
The 734 round: 47 buy tx | 53 sell tx | 7 unfinished tx.
The 735 round: 49 buy tx | 51 sell tx | 7 unfinished tx.
The 736 round: 49 buy tx | 51 sell tx | 7 unfinished tx.
The 737 round: 45 buy tx | 55 sell tx | 7 unfinished tx.
The 738 round: 43 buy tx | 57 sell tx | 7 unfinished tx.
The 739 round: 50 buy tx | 50 sell tx | 7 unfinished tx.
The 740 round: 55 buy tx | 45 sell tx | 7 unfinished tx.
The 741 round: 51 buy tx | 48 sell tx | 8 unfinished tx.
The 742 round: 47 buy tx | 54 sell tx | 7 unfinished tx.
The 743 round: 55 buy tx | 45 sell tx | 7 unfinished tx.
The 744 round: 57 buy tx | 43 sell tx | 7 unfinished tx.
The 745 round: 55 buy tx | 45 sell tx | 7 unfinished tx.
The 746 round: 41 buy tx | 59 sell tx | 7 unfinished tx.
The 747 round: 54 buy tx | 45 sell tx | 8 unfinished tx.
The 748 round: 50 buy tx | 48 sell tx | 10 unfinished tx.
The 749 round: 47 buy tx | 52 sell tx | 11 unfinished tx.
The 750 round: 50 buy tx | 53 sell tx | 8 unfinished tx.
The 751 round: 53 buy tx | 48 sell tx | 7 unfinished tx.
The 752 round: 52 buy tx | 48 sell tx | 7 unfinished tx.
The 753 round: 50 buy tx | 50 sell tx | 7 unfinished tx.
The 754 round: 46 buy tx | 53 sell tx | 8 unfinished tx.
The 755 round: 50 buy tx | 51 sell tx | 7 unfinished tx.
The 756 round: 44 buy tx | 56 sell tx | 7 unfinished tx.
The 757 round: 40 buy tx | 59 sell tx | 8 unfinished tx.
The 758 round: 53 buy tx | 47 sell tx | 8 unfinished tx.
The 759 round: 50 buy tx | 50 sell tx | 8 unfinished tx.
The 760 round: 46 buy tx | 54 sell tx | 8 unfinished tx.
The 761 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 762 round: 51 buy tx | 49 sell tx | 8 unfinished tx.
The 763 round: 51 buy tx | 49 sell tx | 8 unfinished tx.
The 764 round: 60 buy tx | 38 sell tx | 10 unfinished tx.
The 765 round: 58 buy tx | 43 sell tx | 9 unfinished tx.
The 766 round: 43 buy tx | 56 sell tx | 10 unfinished tx.
The 767 round: 47 buy tx | 53 sell tx | 10 unfinished tx.
The 768 round: 53 buy tx | 46 sell tx | 11 unfinished tx.
The 769 round: 48 buy tx | 53 sell tx | 10 unfinished tx.
The 770 round: 43 buy tx | 57 sell tx | 10 unfinished tx.
The 771 round: 47 buy tx | 53 sell tx | 10 unfinished tx.
The 772 round: 47 buy tx | 54 sell tx | 9 unfinished tx.
The 773 round: 49 buy tx | 51 sell tx | 9 unfinished tx.
The 774 round: 45 buy tx | 54 sell tx | 10 unfinished tx.
The 775 round: 60 buy tx | 41 sell tx | 9 unfinished tx.
The 776 round: 54 buy tx | 47 sell tx | 8 unfinished tx.
The 777 round: 60 buy tx | 40 sell tx | 8 unfinished tx.
The 778 round: 50 buy tx | 51 sell tx | 7 unfinished tx.
The 779 round: 60 buy tx | 40 sell tx | 7 unfinished tx.
The 780 round: 51 buy tx | 49 sell tx | 7 unfinished tx.
The 781 round: 49 buy tx | 51 sell tx | 7 unfinished tx.
The 782 round: 46 buy tx | 53 sell tx | 8 unfinished tx.
The 783 round: 52 buy tx | 47 sell tx | 9 unfinished tx.
The 784 round: 48 buy tx | 53 sell tx | 8 unfinished tx.
The 785 round: 47 buy tx | 52 sell tx | 9 unfinished tx.
The 786 round: 60 buy tx | 40 sell tx | 9 unfinished tx.
The 787 round: 54 buy tx | 46 sell tx | 9 unfinished tx.
The 788 round: 52 buy tx | 47 sell tx | 10 unfinished tx.
The 789 round: 53 buy tx | 47 sell tx | 10 unfinished tx.
The 790 round: 49 buy tx | 53 sell tx | 8 unfinished tx.
The 791 round: 51 buy tx | 49 sell tx | 8 unfinished tx.
The 792 round: 43 buy tx | 57 sell tx | 8 unfinished tx.
The 793 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 794 round: 43 buy tx | 57 sell tx | 8 unfinished tx.
The 795 round: 49 buy tx | 52 sell tx | 7 unfinished tx.
The 796 round: 54 buy tx | 45 sell tx | 8 unfinished tx.
The 797 round: 45 buy tx | 55 sell tx | 8 unfinished tx.
The 798 round: 48 buy tx | 51 sell tx | 9 unfinished tx.
The 799 round: 52 buy tx | 49 sell tx | 8 unfinished tx.
The 800 round: 101 buy tx | 0 sell tx | 7 unfinished tx.
The 801 round: 47 buy tx | 57 sell tx | 3 unfinished tx.
The 802 round: 56 buy tx | 44 sell tx | 3 unfinished tx.
The 803 round: 42 buy tx | 57 sell tx | 4 unfinished tx.
The 804 round: 56 buy tx | 43 sell tx | 5 unfinished tx.
The 805 round: 46 buy tx | 54 sell tx | 5 unfinished tx.
The 806 round: 55 buy tx | 46 sell tx | 4 unfinished tx.
The 807 round: 53 buy tx | 45 sell tx | 6 unfinished tx.
The 808 round: 34 buy tx | 66 sell tx | 6 unfinished tx.
The 809 round: 53 buy tx | 48 sell tx | 5 unfinished tx.
The 810 round: 56 buy tx | 44 sell tx | 5 unfinished tx.
The 811 round: 58 buy tx | 42 sell tx | 5 unfinished tx.
The 812 round: 49 buy tx | 52 sell tx | 4 unfinished tx.
The 813 round: 52 buy tx | 48 sell tx | 4 unfinished tx.
The 814 round: 42 buy tx | 56 sell tx | 6 unfinished tx.
The 815 round: 61 buy tx | 40 sell tx | 5 unfinished tx.
The 816 round: 44 buy tx | 57 sell tx | 4 unfinished tx.
The 817 round: 52 buy tx | 48 sell tx | 4 unfinished tx.
The 818 round: 51 buy tx | 50 sell tx | 3 unfinished tx.
The 819 round: 48 buy tx | 51 sell tx | 4 unfinished tx.
The 820 round: 51 buy tx | 48 sell tx | 5 unfinished tx.
The 821 round: 50 buy tx | 49 sell tx | 6 unfinished tx.
The 822 round: 54 buy tx | 46 sell tx | 6 unfinished tx.
The 823 round: 53 buy tx | 48 sell tx | 5 unfinished tx.
The 824 round: 50 buy tx | 50 sell tx | 5 unfinished tx.
The 825 round: 51 buy tx | 49 sell tx | 5 unfinished tx.
The 826 round: 47 buy tx | 53 sell tx | 5 unfinished tx.
The 827 round: 60 buy tx | 40 sell tx | 5 unfinished tx.
The 828 round: 48 buy tx | 51 sell tx | 6 unfinished tx.
The 829 round: 42 buy tx | 57 sell tx | 7 unfinished tx.
The 830 round: 48 buy tx | 52 sell tx | 7 unfinished tx.
The 831 round: 51 buy tx | 49 sell tx | 7 unfinished tx.
The 832 round: 51 buy tx | 49 sell tx | 7 unfinished tx.
The 833 round: 46 buy tx | 54 sell tx | 7 unfinished tx.
The 834 round: 45 buy tx | 54 sell tx | 8 unfinished tx.
The 835 round: 52 buy tx | 45 sell tx | 11 unfinished tx.
The 836 round: 57 buy tx | 45 sell tx | 9 unfinished tx.
The 837 round: 57 buy tx | 42 sell tx | 10 unfinished tx.
The 838 round: 54 buy tx | 47 sell tx | 9 unfinished tx.
The 839 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
The 840 round: 45 buy tx | 55 sell tx | 9 unfinished tx.
The 841 round: 43 buy tx | 58 sell tx | 8 unfinished tx.
The 842 round: 57 buy tx | 43 sell tx | 8 unfinished tx.
The 843 round: 49 buy tx | 51 sell tx | 8 unfinished tx.
The 844 round: 51 buy tx | 48 sell tx | 9 unfinished tx.
The 845 round: 50 buy tx | 50 sell tx | 9 unfinished tx.
